id,venta_id
EN0031577,VE0049470
EN0031578,VE0041502
EN0031579,VE0027092
EN0031580,VE0085557
EN0031581,VE0025816
EN0031582,VE0044545
EN0031583,VE0066128
EN0031584,VE0088875
EN0031585,VE0041395
EN0031586,VE0057962
EN0031587,VE0022601
EN0031588,VE0099657
EN0031589,VE0053281
EN0031590,VE0027112
EN0031591,VE0067809
EN0031592,VE0019724
EN0031593,VE0003001
EN0031594,VE0073124
EN0031595,VE0000781
EN0031596,VE0001801
EN0031597,VE0033521
EN0031598,VE0048822
EN0031599,VE0010379
EN0031600,VE0088898
EN0031601,VE0005926
EN0031602,VE0064617
EN0031603,VE0072775
EN0031604,VE0025226
EN0031605,VE0076470
EN0031606,VE0074498
EN0031607,VE0089165
EN0031608,VE0047786
EN0031609,VE0070685
EN0031610,VE0061091
EN0031611,VE0029267
EN0031612,VE0062132
EN0031613,VE0044579
EN0031614,VE0069044
EN0031615,VE0002524
EN0031616,VE0055958
EN0031617,VE0025681
EN0031618,VE0049842
EN0031619,VE0078383
EN0031620,VE0044673
EN0031621,VE0084263
EN0031622,VE0025968
EN0031623,VE0041926
EN0031624,VE0024240
EN0031625,VE0030005
EN0031626,VE0069858
EN0031627,VE0066918
EN0031628,VE0054980
EN0031629,VE0010040
EN0031630,VE0093320
EN0031631,VE0057280
EN0031632,VE0010273
EN0031633,VE0050825
EN0031634,VE0006900
EN0031635,VE0081193
EN0031636,VE0007909
EN0031637,VE0090362
EN0031638,VE0049379
EN0031639,VE0078881
EN0031640,VE0066620
EN0031641,VE0075907
EN0031642,VE0043521
EN0031643,VE0028639
EN0031644,VE0013434
EN0031645,VE0090419
EN0031646,VE0092193
EN0031647,VE0038598
EN0031648,VE0038767
EN0031649,VE0086165
EN0031650,VE0057909
EN0031651,VE0027919
EN0031652,VE0047720
EN0031653,VE0069950
EN0031654,VE0099463
EN0031655,VE0090070
EN0031656,VE0040947
EN0031657,VE0036665
EN0031658,VE0043935
EN0031659,VE0086985
EN0031660,VE0008695
EN0031661,VE0064987
EN0031662,VE0093525
EN0031663,VE0042445
EN0031664,VE0055423
EN0031665,VE0041720
EN0031666,VE0049429
EN0031667,VE0064702
EN0031668,VE0057419
EN0031669,VE0065972
EN0031670,VE0074084
EN0031671,VE0031102
EN0031672,VE0065001
EN0031673,VE0041854
EN0031674,VE0001063
EN0031675,VE0071749
EN0031676,VE0039841
EN0031677,VE0071827
EN0031678,VE0096798
EN0031679,VE0083268
EN0031680,VE0095482
EN0031681,VE0014228
EN0031682,VE0015892
EN0031683,VE0024420
EN0031684,VE0093389
EN0031685,VE0036477
EN0031686,VE0082928
EN0031687,VE0009623
EN0031688,VE0096689
EN0031689,VE0059822
EN0031690,VE0005435
EN0031691,VE0016036
EN0031692,VE0086977
EN0031693,VE0082262
EN0031694,VE0027785
EN0031695,VE0085936
EN0031696,VE0020405
EN0031697,VE0004054
EN0031698,VE0042356
EN0031699,VE0098735
EN0031700,VE0048085
EN0031701,VE0051980
EN0031702,VE0045475
EN0031703,VE0009416
EN0031704,VE0071968
EN0031705,VE0029596
EN0031706,VE0054096
EN0031707,VE0013802
EN0031708,VE0031711
EN0031709,VE0058342
EN0031710,VE0037412
EN0031711,VE0066244
EN0031712,VE0090885
EN0031713,VE0062632
EN0031714,VE0082566
EN0031715,VE0049598
EN0031716,VE0075094
EN0031717,VE0049246
EN0031718,VE0043128
EN0031719,VE0036220
EN0031720,VE0032823
EN0031721,VE0063649
EN0031722,VE0090439
EN0031723,VE0079152
EN0031724,VE0098787
EN0031725,VE0056504
EN0031726,VE0041812
EN0031727,VE0002848
EN0031728,VE0001188
EN0031729,VE0099330
EN0031730,VE0047363
EN0031731,VE0070367
EN0031732,VE0089450
EN0031733,VE0072490
EN0031734,VE0062402
EN0031735,VE0017793
EN0031736,VE0031170
EN0031737,VE0001612
EN0031738,VE0043054
EN0031739,VE0065164
EN0031740,VE0078165
EN0031741,VE0068973
EN0031742,VE0013351
EN0031743,VE0093072
EN0031744,VE0077265
EN0031745,VE0082427
EN0031746,VE0093671
EN0031747,VE0073804
EN0031748,VE0056306
EN0031749,VE0070726
EN0031750,VE0096500
EN0031751,VE0036287
EN0031752,VE0073314
EN0031753,VE0078176
EN0031754,VE0075057
EN0031755,VE0046491
EN0031756,VE0037619
EN0031757,VE0013428
EN0031758,VE0040537
EN0031759,VE0025957
EN0031760,VE0040649
EN0031761,VE0059710
EN0031762,VE0093797
EN0031763,VE0070301
EN0031764,VE0070606
EN0031765,VE0052776
EN0031766,VE0077198
EN0031767,VE0094264
EN0031768,VE0047508
EN0031769,VE0047159
EN0031770,VE0033996
EN0031771,VE0080973
EN0031772,VE0091001
EN0031773,VE0085554
EN0031774,VE0007604
EN0031775,VE0038020
EN0031776,VE0070307
EN0031777,VE0002112
EN0031778,VE0078107
EN0031779,VE0035846
EN0031780,VE0010863
EN0031781,VE0008836
EN0031782,VE0000111
EN0031783,VE0053814
EN0031784,VE0091654
EN0031785,VE0024376
EN0031786,VE0047943
EN0031787,VE0055936
EN0031788,VE0032914
EN0031789,VE0003443
EN0031790,VE0048616
EN0031791,VE0088188
EN0031792,VE0094894
EN0031793,VE0041860
EN0031794,VE0035617
EN0031795,VE0009566
EN0031796,VE0022907
EN0031797,VE0010441
EN0031798,VE0053496
EN0031799,VE0012707
EN0031800,VE0040853
EN0031801,VE0092136
EN0031802,VE0021143
EN0031803,VE0026566
EN0031804,VE0073171
EN0031805,VE0010795
EN0031806,VE0080430
EN0031807,VE0008134
EN0031808,VE0054620
EN0031809,VE0023830
EN0031810,VE0081320
EN0031811,VE0099229
EN0031812,VE0014319
EN0031813,VE0026908
EN0031814,VE0020324
EN0031815,VE0008619
EN0031816,VE0052072
EN0031817,VE0009609
EN0031818,VE0035310
EN0031819,VE0017672
EN0031820,VE0014304
EN0031821,VE0026950
EN0031822,VE0002223
EN0031823,VE0049420
EN0031824,VE0069888
EN0031825,VE0042287
EN0031826,VE0050361
EN0031827,VE0012915
EN0031828,VE0087780
EN0031829,VE0089241
EN0031830,VE0076585
EN0031831,VE0002483
EN0031832,VE0005613
EN0031833,VE0027254
EN0031834,VE0007804
EN0031835,VE0003931
EN0031836,VE0023120
EN0031837,VE0028305
EN0031838,VE0080756
EN0031839,VE0010025
EN0031840,VE0075655
EN0031841,VE0078699
EN0031842,VE0078713
EN0031843,VE0003609
EN0031844,VE0069507
EN0031845,VE0045059
EN0031846,VE0021353
EN0031847,VE0002490
EN0031848,VE0014128
EN0031849,VE0091516
EN0031850,VE0041881
EN0031851,VE0071328
EN0031852,VE0033223
EN0031853,VE0063515
EN0031854,VE0070079
EN0031855,VE0028362
EN0031856,VE0068926
EN0031857,VE0023991
EN0031858,VE0057793
EN0031859,VE0018730
EN0031860,VE0003043
EN0031861,VE0028447
EN0031862,VE0026038
EN0031863,VE0090289
EN0031864,VE0015682
EN0031865,VE0098090
EN0031866,VE0053559
EN0031867,VE0002001
EN0031868,VE0000350
EN0031869,VE0092854
EN0031870,VE0057411
EN0031871,VE0061203
EN0031872,VE0029998
EN0031873,VE0014080
EN0031874,VE0065894
EN0031875,VE0054949
EN0031876,VE0085617
EN0031877,VE0059930
EN0031878,VE0050988
EN0031879,VE0096823
EN0031880,VE0034450
EN0031881,VE0084065
EN0031882,VE0030964
EN0031883,VE0010223
EN0031884,VE0092462
EN0031885,VE0062520
EN0031886,VE0034723
EN0031887,VE0053882
EN0031888,VE0067777
EN0031889,VE0063517
EN0031890,VE0073859
EN0031891,VE0015343
EN0031892,VE0005864
EN0031893,VE0044690
EN0031894,VE0052186
EN0031895,VE0000193
EN0031896,VE0012642
EN0031897,VE0073621
EN0031898,VE0067170
EN0031899,VE0083649
EN0031900,VE0069407
EN0031901,VE0014169
EN0031902,VE0058811
EN0031903,VE0094988
EN0031904,VE0012795
EN0031905,VE0088312
EN0031906,VE0069712
EN0031907,VE0013397
EN0031908,VE0055166
EN0031909,VE0080907
EN0031910,VE0027368
EN0031911,VE0007918
EN0031912,VE0099290
EN0031913,VE0010972
EN0031914,VE0048539
EN0031915,VE0013707
EN0031916,VE0008360
EN0031917,VE0055434
EN0031918,VE0056471
EN0031919,VE0035916
EN0031920,VE0074688
EN0031921,VE0095620
EN0031922,VE0055925
EN0031923,VE0059402
EN0031924,VE0019426
EN0031925,VE0072479
EN0031926,VE0076107
EN0031927,VE0045866
EN0031928,VE0001052
EN0031929,VE0039445
EN0031930,VE0040500
EN0031931,VE0019364
EN0031932,VE0078794
EN0031933,VE0084432
EN0031934,VE0028831
EN0031935,VE0059865
EN0031936,VE0000770
EN0031937,VE0039984
EN0031938,VE0035262
EN0031939,VE0054731
EN0031940,VE0079786
EN0031941,VE0036778
EN0031942,VE0037876
EN0031943,VE0087590
EN0031944,VE0059797
EN0031945,VE0097808
EN0031946,VE0077301
EN0031947,VE0018946
EN0031948,VE0003391
EN0031949,VE0066833
EN0031950,VE0009786
EN0031951,VE0013187
EN0031952,VE0061681
EN0031953,VE0013559
EN0031954,VE0037936
EN0031955,VE0013441
EN0031956,VE0004144
EN0031957,VE0099646
EN0031958,VE0029529
EN0031959,VE0096974
EN0031960,VE0006997
EN0031961,VE0071289
EN0031962,VE0066023
EN0031963,VE0048432
EN0031964,VE0022358
EN0031965,VE0082754
EN0031966,VE0027258
EN0031967,VE0054127
EN0031968,VE0036376
EN0031969,VE0048378
EN0031970,VE0067935
EN0031971,VE0073363
EN0031972,VE0032177
EN0031973,VE0085300
EN0031974,VE0020982
EN0031975,VE0051394
EN0031976,VE0013389
EN0031977,VE0022844
EN0031978,VE0025558
EN0031979,VE0079416
EN0031980,VE0005344
EN0031981,VE0063075
EN0031982,VE0055855
EN0031983,VE0037426
EN0031984,VE0041616
EN0031985,VE0044539
EN0031986,VE0051357
EN0031987,VE0068831
EN0031988,VE0084667
EN0031989,VE0032243
EN0031990,VE0044954
EN0031991,VE0081933
EN0031992,VE0026912
EN0031993,VE0083472
EN0031994,VE0023852
EN0031995,VE0014361
EN0031996,VE0062225
EN0031997,VE0097824
EN0031998,VE0085857
EN0031999,VE0082184
EN0032000,VE0047403
EN0032001,VE0020351
EN0032002,VE0082967
EN0032003,VE0063835
EN0032004,VE0030602
EN0032005,VE0039892
EN0032006,VE0081487
EN0032007,VE0010659
EN0032008,VE0009814
EN0032009,VE0007923
EN0032010,VE0092008
EN0032011,VE0076373
EN0032012,VE0058924
EN0032013,VE0030606
EN0032014,VE0061920
EN0032015,VE0012009
EN0032016,VE0054403
EN0032017,VE0044543
EN0032018,VE0014448
EN0032019,VE0099343
EN0032020,VE0090998
EN0032021,VE0051117
EN0032022,VE0003250
EN0032023,VE0037861
EN0032024,VE0044488
EN0032025,VE0016415
EN0032026,VE0074391
EN0032027,VE0014579
EN0032028,VE0029755
EN0032029,VE0090438
EN0032030,VE0051251
EN0032031,VE0076752
EN0032032,VE0080211
EN0032033,VE0073805
EN0032034,VE0075880
EN0032035,VE0022645
EN0032036,VE0072738
EN0032037,VE0040375
EN0032038,VE0026579
EN0032039,VE0092553
EN0032040,VE0060586
EN0032041,VE0013021
EN0032042,VE0020034
EN0032043,VE0036414
EN0032044,VE0024794
EN0032045,VE0019805
EN0032046,VE0078153
EN0032047,VE0060327
EN0032048,VE0087414
EN0032049,VE0004070
EN0032050,VE0025587
EN0032051,VE0059848
EN0032052,VE0030009
EN0032053,VE0011605
EN0032054,VE0037402
EN0032055,VE0016578
EN0032056,VE0086139
EN0032057,VE0040326
EN0032058,VE0084164
EN0032059,VE0051844
EN0032060,VE0023962
EN0032061,VE0041512
EN0032062,VE0039106
EN0032063,VE0042409
EN0032064,VE0051716
EN0032065,VE0021050
EN0032066,VE0001285
EN0032067,VE0010703
EN0032068,VE0001307
EN0032069,VE0019869
EN0032070,VE0066232
EN0032071,VE0086983
EN0032072,VE0016517
EN0032073,VE0096682
EN0032074,VE0008269
EN0032075,VE0019667
EN0032076,VE0074417
EN0032077,VE0089001
EN0032078,VE0066878
EN0032079,VE0074920
EN0032080,VE0027709
EN0032081,VE0001034
EN0032082,VE0073352
EN0032083,VE0069468
EN0032084,VE0087269
EN0032085,VE0095459
EN0032086,VE0008357
EN0032087,VE0056095
EN0032088,VE0041141
EN0032089,VE0030232
EN0032090,VE0069314
EN0032091,VE0095485
EN0032092,VE0092906
EN0032093,VE0009386
EN0032094,VE0053080
EN0032095,VE0087980
EN0032096,VE0019996
EN0032097,VE0018112
EN0032098,VE0018092
EN0032099,VE0021933
EN0032100,VE0037569
EN0032101,VE0084737
EN0032102,VE0065173
EN0032103,VE0034451
EN0032104,VE0079674
EN0032105,VE0020735
EN0032106,VE0032177
EN0032107,VE0031046
EN0032108,VE0077346
EN0032109,VE0023934
EN0032110,VE0033022
EN0032111,VE0058203
EN0032112,VE0078903
EN0032113,VE0010071
EN0032114,VE0056612
EN0032115,VE0028586
EN0032116,VE0049937
EN0032117,VE0003723
EN0032118,VE0000983
EN0032119,VE0018850
EN0032120,VE0048758
EN0032121,VE0008054
EN0032122,VE0043163
EN0032123,VE0008494
EN0032124,VE0074077
EN0032125,VE0074872
EN0032126,VE0063086
EN0032127,VE0032135
EN0032128,VE0027969
EN0032129,VE0024503
EN0032130,VE0038055
EN0032131,VE0048250
EN0032132,VE0007806
EN0032133,VE0090278
EN0032134,VE0074300
EN0032135,VE0053095
EN0032136,VE0025807
EN0032137,VE0066109
EN0032138,VE0018780
EN0032139,VE0032407
EN0032140,VE0019932
EN0032141,VE0002618
EN0032142,VE0064532
EN0032143,VE0087437
EN0032144,VE0012068
EN0032145,VE0065725
EN0032146,VE0080788
EN0032147,VE0055320
EN0032148,VE0043348
EN0032149,VE0049501
EN0032150,VE0077635
EN0032151,VE0097293
EN0032152,VE0086619
EN0032153,VE0001744
EN0032154,VE0089966
EN0032155,VE0032482
EN0032156,VE0011147
EN0032157,VE0081164
EN0032158,VE0071657
EN0032159,VE0079339
EN0032160,VE0014823
EN0032161,VE0097336
EN0032162,VE0010120
EN0032163,VE0045392
EN0032164,VE0009698
EN0032165,VE0096223
EN0032166,VE0033941
EN0032167,VE0037378
EN0032168,VE0073088
EN0032169,VE0075750
EN0032170,VE0003335
EN0032171,VE0094890
EN0032172,VE0057393
EN0032173,VE0027110
EN0032174,VE0077297
EN0032175,VE0094415
EN0032176,VE0027878
EN0032177,VE0012745
EN0032178,VE0079660
EN0032179,VE0090618
EN0032180,VE0027501
EN0032181,VE0059097
EN0032182,VE0086019
EN0032183,VE0071674
EN0032184,VE0072464
EN0032185,VE0089362
EN0032186,VE0082788
EN0032187,VE0073130
EN0032188,VE0035254
EN0032189,VE0064003
EN0032190,VE0093102
EN0032191,VE0017329
EN0032192,VE0084106
EN0032193,VE0066273
EN0032194,VE0056906
EN0032195,VE0085338
EN0032196,VE0075502
EN0032197,VE0011698
EN0032198,VE0090292
EN0032199,VE0076257
EN0032200,VE0019321
EN0032201,VE0051812
EN0032202,VE0010153
EN0032203,VE0005644
EN0032204,VE0060150
EN0032205,VE0030883
EN0032206,VE0094157
EN0032207,VE0016790
EN0032208,VE0083149
EN0032209,VE0080554
EN0032210,VE0001705
EN0032211,VE0008882
EN0032212,VE0094640
EN0032213,VE0044096
EN0032214,VE0037116
EN0032215,VE0092349
EN0032216,VE0090080
EN0032217,VE0052115
EN0032218,VE0066477
EN0032219,VE0037028
EN0032220,VE0078289
EN0032221,VE0028763
EN0032222,VE0009496
EN0032223,VE0034531
EN0032224,VE0058812
EN0032225,VE0032776
EN0032226,VE0006354
EN0032227,VE0030493
EN0032228,VE0078856
EN0032229,VE0066645
EN0032230,VE0072134
EN0032231,VE0088056
EN0032232,VE0003549
EN0032233,VE0081221
EN0032234,VE0094621
EN0032235,VE0069328
EN0032236,VE0030049
EN0032237,VE0079923
EN0032238,VE0089285
EN0032239,VE0038680
EN0032240,VE0072549
EN0032241,VE0024148
EN0032242,VE0000852
EN0032243,VE0099598
EN0032244,VE0063492
EN0032245,VE0010981
EN0032246,VE0049723
EN0032247,VE0019218
EN0032248,VE0088037
EN0032249,VE0004317
EN0032250,VE0061941
EN0032251,VE0087018
EN0032252,VE0047357
EN0032253,VE0046473
EN0032254,VE0068774
EN0032255,VE0023457
EN0032256,VE0038117
EN0032257,VE0078747
EN0032258,VE0099839
EN0032259,VE0066259
EN0032260,VE0039347
EN0032261,VE0043375
EN0032262,VE0022966
EN0032263,VE0014925
EN0032264,VE0066683
EN0032265,VE0092750
EN0032266,VE0065572
EN0032267,VE0052000
EN0032268,VE0051419
EN0032269,VE0088612
EN0032270,VE0049524
EN0032271,VE0013075
EN0032272,VE0074859
EN0032273,VE0026180
EN0032274,VE0036878
EN0032275,VE0062146
EN0032276,VE0026237
EN0032277,VE0002328
EN0032278,VE0079220
EN0032279,VE0022683
EN0032280,VE0002036
EN0032281,VE0033463
EN0032282,VE0080631
EN0032283,VE0029448
EN0032284,VE0007045
EN0032285,VE0053828
EN0032286,VE0090176
EN0032287,VE0031108
EN0032288,VE0096928
EN0032289,VE0066370
EN0032290,VE0044551
EN0032291,VE0035838
EN0032292,VE0052431
EN0032293,VE0069996
EN0032294,VE0061365
EN0032295,VE0069129
EN0032296,VE0044231
EN0032297,VE0080097
EN0032298,VE0024891
EN0032299,VE0094632
EN0032300,VE0060443
EN0032301,VE0037283
EN0032302,VE0030292
EN0032303,VE0089607
EN0032304,VE0030376
EN0032305,VE0070305
EN0032306,VE0057033
EN0032307,VE0040830
EN0032308,VE0020974
EN0032309,VE0090752
EN0032310,VE0076058
EN0032311,VE0084176
EN0032312,VE0047307
EN0032313,VE0070664
EN0032314,VE0014079
EN0032315,VE0044681
EN0032316,VE0033951
EN0032317,VE0054780
EN0032318,VE0059866
EN0032319,VE0019570
EN0032320,VE0061813
EN0032321,VE0096462
EN0032322,VE0029186
EN0032323,VE0063777
EN0032324,VE0050447
EN0032325,VE0082054
EN0032326,VE0023611
EN0032327,VE0051036
EN0032328,VE0020349
EN0032329,VE0021396
EN0032330,VE0090018
EN0032331,VE0010894
EN0032332,VE0021606
EN0032333,VE0027504
EN0032334,VE0032944
EN0032335,VE0079112
EN0032336,VE0030203
EN0032337,VE0010338
EN0032338,VE0040122
EN0032339,VE0038165
EN0032340,VE0032453
EN0032341,VE0049751
EN0032342,VE0036832
EN0032343,VE0043348
EN0032344,VE0000651
EN0032345,VE0076868
EN0032346,VE0028936
EN0032347,VE0097443
EN0032348,VE0073146
EN0032349,VE0001689
EN0032350,VE0015603
EN0032351,VE0036779
EN0032352,VE0059079
EN0032353,VE0028867
EN0032354,VE0072882
EN0032355,VE0094725
EN0032356,VE0093798
EN0032357,VE0089836
EN0032358,VE0081230
EN0032359,VE0017581
EN0032360,VE0085036
EN0032361,VE0069029
EN0032362,VE0062928
EN0032363,VE0036923
EN0032364,VE0027457
EN0032365,VE0032837
EN0032366,VE0019487
EN0032367,VE0051678
EN0032368,VE0047149
EN0032369,VE0033626
EN0032370,VE0023316
EN0032371,VE0014508
EN0032372,VE0015824
EN0032373,VE0009215
EN0032374,VE0070635
EN0032375,VE0059159
EN0032376,VE0049179
EN0032377,VE0084924
EN0032378,VE0049827
EN0032379,VE0060461
EN0032380,VE0049397
EN0032381,VE0032176
EN0032382,VE0030071
EN0032383,VE0011921
EN0032384,VE0020423
EN0032385,VE0047737
EN0032386,VE0051444
EN0032387,VE0063055
EN0032388,VE0070462
EN0032389,VE0075334
EN0032390,VE0041833
EN0032391,VE0014419
EN0032392,VE0091839
EN0032393,VE0049531
EN0032394,VE0052051
EN0032395,VE0098095
EN0032396,VE0000071
EN0032397,VE0018404
EN0032398,VE0047343
EN0032399,VE0017673
EN0032400,VE0031366
EN0032401,VE0067871
EN0032402,VE0020829
EN0032403,VE0065310
EN0032404,VE0061801
EN0032405,VE0001683
EN0032406,VE0090121
EN0032407,VE0073226
EN0032408,VE0085788
EN0032409,VE0095991
EN0032410,VE0044499
EN0032411,VE0097230
EN0032412,VE0001421
EN0032413,VE0069926
EN0032414,VE0092818
EN0032415,VE0092730
EN0032416,VE0037954
EN0032417,VE0069880
EN0032418,VE0033260
EN0032419,VE0069028
EN0032420,VE0088634
EN0032421,VE0023401
EN0032422,VE0002452
EN0032423,VE0051084
EN0032424,VE0044580
EN0032425,VE0007584
EN0032426,VE0011923
EN0032427,VE0062168
EN0032428,VE0001090
EN0032429,VE0055698
EN0032430,VE0034272
EN0032431,VE0012357
EN0032432,VE0075919
EN0032433,VE0038782
EN0032434,VE0071664
EN0032435,VE0064244
EN0032436,VE0019807
EN0032437,VE0092388
EN0032438,VE0073817
EN0032439,VE0019927
EN0032440,VE0057369
EN0032441,VE0098466
EN0032442,VE0024928
EN0032443,VE0034489
EN0032444,VE0063812
EN0032445,VE0057638
EN0032446,VE0041055
EN0032447,VE0029196
EN0032448,VE0053658
EN0032449,VE0084791
EN0032450,VE0099762
EN0032451,VE0024016
EN0032452,VE0071362
EN0032453,VE0081808
EN0032454,VE0027294
EN0032455,VE0027463
EN0032456,VE0052161
EN0032457,VE0026133
EN0032458,VE0079183
EN0032459,VE0025684
EN0032460,VE0097008
EN0032461,VE0001080
EN0032462,VE0074300
EN0032463,VE0013084
EN0032464,VE0065784
EN0032465,VE0038209
EN0032466,VE0033395
EN0032467,VE0046367
EN0032468,VE0059377
EN0032469,VE0082619
EN0032470,VE0041902
EN0032471,VE0004138
EN0032472,VE0072140
EN0032473,VE0035664
EN0032474,VE0065443
EN0032475,VE0000299
EN0032476,VE0082225
EN0032477,VE0067173
EN0032478,VE0043194
EN0032479,VE0034137
EN0032480,VE0042187
EN0032481,VE0050739
EN0032482,VE0020450
EN0032483,VE0063421
EN0032484,VE0002727
EN0032485,VE0000601
EN0032486,VE0048620
EN0032487,VE0016295
EN0032488,VE0052010
EN0032489,VE0056027
EN0032490,VE0012516
EN0032491,VE0007561
EN0032492,VE0019710
EN0032493,VE0070122
EN0032494,VE0028913
EN0032495,VE0099224
EN0032496,VE0090289
EN0032497,VE0002256
EN0032498,VE0056822
EN0032499,VE0089562
EN0032500,VE0098905
EN0032501,VE0037013
EN0032502,VE0012059
EN0032503,VE0075688
EN0032504,VE0001816
EN0032505,VE0046991
EN0032506,VE0064257
EN0032507,VE0006898
EN0032508,VE0008012
EN0032509,VE0051628
EN0032510,VE0087775
EN0032511,VE0049865
EN0032512,VE0027472
EN0032513,VE0090339
EN0032514,VE0085537
EN0032515,VE0047303
EN0032516,VE0035505
EN0032517,VE0052910
EN0032518,VE0040875
EN0032519,VE0002871
EN0032520,VE0049204
EN0032521,VE0097670
EN0032522,VE0010289
EN0032523,VE0000312
EN0032524,VE0002347
EN0032525,VE0081800
EN0032526,VE0099889
EN0032527,VE0066550
EN0032528,VE0021093
EN0032529,VE0085335
EN0032530,VE0099065
EN0032531,VE0015410
EN0032532,VE0065773
EN0032533,VE0058991
EN0032534,VE0008620
EN0032535,VE0043169
EN0032536,VE0056171
EN0032537,VE0098572
EN0032538,VE0094821
EN0032539,VE0037148
EN0032540,VE0020645
EN0032541,VE0064865
EN0032542,VE0035206
EN0032543,VE0082929
EN0032544,VE0081489
EN0032545,VE0004492
EN0032546,VE0021317
EN0032547,VE0021561
EN0032548,VE0075439
EN0032549,VE0054834
EN0032550,VE0011741
EN0032551,VE0031140
EN0032552,VE0071349
EN0032553,VE0061780
