id,nivel_permiso
CL0008077,megausuario
CL0008078,megausuario
CL0008079,superusuario
CL0008080,megausuario
CL0008081,superusuario
CL0008082,superusuario
CL0008083,megausuario
CL0008084,superusuario
CL0008085,megausuario
CL0008086,superusuario
CL0008087,superusuario
CL0008088,megausuario
CL0008089,superusuario
CL0008090,superusuario
CL0008091,superusuario
CL0008092,megausuario
CL0008093,megausuario
CL0008094,superusuario
CL0008095,megausuario
CL0008096,superusuario
CL0008097,superusuario
CL0008098,superusuario
CL0008099,superusuario
CL0008100,superusuario
CL0008101,superusuario
CL0008102,megausuario
CL0008103,megausuario
CL0008104,megausuario
CL0008105,superusuario
CL0008106,megausuario
CL0008107,superusuario
CL0008108,megausuario
CL0008109,superusuario
CL0008110,superusuario
CL0008111,superusuario
CL0008112,superusuario
CL0008113,superusuario
CL0008114,megausuario
CL0008115,superusuario
CL0008116,superusuario
CL0008117,megausuario
CL0008118,superusuario
CL0008119,superusuario
CL0008120,superusuario
CL0008121,superusuario
CL0008122,superusuario
CL0008123,megausuario
CL0008124,superusuario
CL0008125,megausuario
CL0008126,superusuario
CL0008127,superusuario
CL0008128,superusuario
CL0008129,superusuario
CL0008130,megausuario
CL0008131,superusuario
CL0008132,megausuario
CL0008133,megausuario
CL0008134,superusuario
CL0008135,megausuario
CL0008136,megausuario
CL0008137,superusuario
CL0008138,megausuario
CL0008139,megausuario
CL0008140,megausuario
CL0008141,megausuario
CL0008142,superusuario
CL0008143,megausuario
CL0008144,megausuario
CL0008145,superusuario
CL0008146,superusuario
CL0008147,superusuario
CL0008148,megausuario
CL0008149,megausuario
CL0008150,megausuario
CL0008151,megausuario
CL0008152,megausuario
CL0008153,megausuario
CL0008154,superusuario
CL0008155,megausuario
CL0008156,megausuario
CL0008157,superusuario
CL0008158,superusuario
CL0008159,megausuario
CL0008160,megausuario
CL0008161,superusuario
CL0008162,megausuario
CL0008163,megausuario
CL0008164,megausuario
CL0008165,superusuario
CL0008166,megausuario
CL0008167,superusuario
CL0008168,superusuario
CL0008169,megausuario
CL0008170,megausuario
CL0008171,megausuario
CL0008172,superusuario
CL0008173,superusuario
CL0008174,superusuario
CL0008175,superusuario
CL0008176,superusuario
CL0008177,superusuario
CL0008178,megausuario
CL0008179,megausuario
CL0008180,megausuario
CL0008181,megausuario
CL0008182,megausuario
CL0008183,superusuario
CL0008184,superusuario
CL0008185,superusuario
CL0008186,superusuario
CL0008187,superusuario
CL0008188,superusuario
CL0008189,superusuario
CL0008190,megausuario
CL0008191,megausuario
CL0008192,megausuario
CL0008193,megausuario
CL0008194,megausuario
CL0008195,superusuario
CL0008196,megausuario
CL0008197,megausuario
CL0008198,megausuario
CL0008199,megausuario
CL0008200,megausuario
CL0008201,megausuario
CL0008202,superusuario
CL0008203,megausuario
CL0008204,megausuario
CL0008205,megausuario
CL0008206,superusuario
CL0008207,superusuario
CL0008208,megausuario
CL0008209,megausuario
CL0008210,megausuario
CL0008211,superusuario
CL0008212,superusuario
CL0008213,megausuario
CL0008214,superusuario
CL0008215,superusuario
CL0008216,megausuario
CL0008217,megausuario
CL0008218,megausuario
CL0008219,superusuario
CL0008220,superusuario
CL0008221,megausuario
CL0008222,superusuario
CL0008223,megausuario
CL0008224,megausuario
CL0008225,megausuario
CL0008226,megausuario
CL0008227,megausuario
CL0008228,megausuario
CL0008229,superusuario
CL0008230,superusuario
CL0008231,superusuario
CL0008232,megausuario
CL0008233,superusuario
CL0008234,megausuario
CL0008235,superusuario
CL0008236,megausuario
CL0008237,megausuario
CL0008238,superusuario
CL0008239,megausuario
CL0008240,superusuario
CL0008241,megausuario
CL0008242,megausuario
CL0008243,megausuario
CL0008244,superusuario
CL0008245,megausuario
CL0008246,megausuario
CL0008247,megausuario
CL0008248,superusuario
CL0008249,superusuario
CL0008250,megausuario
CL0008251,superusuario
CL0008252,megausuario
CL0008253,superusuario
CL0008254,megausuario
CL0008255,superusuario
CL0008256,superusuario
CL0008257,megausuario
CL0008258,megausuario
CL0008259,superusuario
CL0008260,superusuario
CL0008261,megausuario
CL0008262,superusuario
CL0008263,superusuario
CL0008264,megausuario
CL0008265,superusuario
CL0008266,megausuario
CL0008267,megausuario
CL0008268,megausuario
CL0008269,megausuario
CL0008270,superusuario
CL0008271,superusuario
CL0008272,superusuario
CL0008273,superusuario
CL0008274,megausuario
CL0008275,megausuario
CL0008276,megausuario
CL0008277,megausuario
CL0008278,megausuario
CL0008279,megausuario
CL0008280,megausuario
CL0008281,superusuario
CL0008282,superusuario
CL0008283,megausuario
CL0008284,megausuario
CL0008285,megausuario
CL0008286,superusuario
CL0008287,superusuario
CL0008288,superusuario
CL0008289,megausuario
CL0008290,megausuario
CL0008291,superusuario
CL0008292,superusuario
CL0008293,megausuario
CL0008294,superusuario
CL0008295,superusuario
CL0008296,superusuario
CL0008297,megausuario
CL0008298,megausuario
CL0008299,megausuario
CL0008300,megausuario
CL0008301,megausuario
CL0008302,megausuario
CL0008303,megausuario
CL0008304,superusuario
CL0008305,superusuario
CL0008306,superusuario
CL0008307,megausuario
CL0008308,megausuario
CL0008309,superusuario
CL0008310,megausuario
CL0008311,superusuario
CL0008312,megausuario
CL0008313,superusuario
CL0008314,megausuario
CL0008315,megausuario
CL0008316,megausuario
CL0008317,superusuario
CL0008318,superusuario
CL0008319,megausuario
CL0008320,megausuario
CL0008321,superusuario
CL0008322,superusuario
CL0008323,megausuario
CL0008324,superusuario
CL0008325,megausuario
CL0008326,superusuario
CL0008327,megausuario
CL0008328,megausuario
CL0008329,superusuario
CL0008330,megausuario
CL0008331,superusuario
CL0008332,megausuario
CL0008333,megausuario
CL0008334,superusuario
CL0008335,superusuario
CL0008336,superusuario
CL0008337,megausuario
CL0008338,superusuario
CL0008339,megausuario
CL0008340,superusuario
CL0008341,megausuario
CL0008342,megausuario
CL0008343,superusuario
CL0008344,megausuario
CL0008345,superusuario
CL0008346,megausuario
CL0008347,superusuario
CL0008348,megausuario
CL0008349,superusuario
CL0008350,superusuario
CL0008351,superusuario
CL0008352,megausuario
CL0008353,megausuario
CL0008354,megausuario
CL0008355,megausuario
CL0008356,megausuario
CL0008357,megausuario
CL0008358,superusuario
CL0008359,superusuario
CL0008360,megausuario
CL0008361,superusuario
CL0008362,megausuario
CL0008363,superusuario
CL0008364,superusuario
CL0008365,megausuario
CL0008366,megausuario
CL0008367,superusuario
CL0008368,megausuario
CL0008369,superusuario
CL0008370,superusuario
CL0008371,superusuario
CL0008372,superusuario
CL0008373,megausuario
CL0008374,megausuario
CL0008375,megausuario
CL0008376,superusuario
CL0008377,megausuario
CL0008378,megausuario
CL0008379,megausuario
CL0008380,megausuario
CL0008381,megausuario
CL0008382,megausuario
CL0008383,megausuario
CL0008384,superusuario
CL0008385,megausuario
CL0008386,superusuario
CL0008387,superusuario
CL0008388,superusuario
CL0008389,superusuario
CL0008390,megausuario
CL0008391,superusuario
CL0008392,megausuario
CL0008393,superusuario
CL0008394,superusuario
CL0008395,megausuario
CL0008396,superusuario
CL0008397,superusuario
CL0008398,megausuario
CL0008399,superusuario
CL0008400,megausuario
CL0008401,megausuario
CL0008402,megausuario
CL0008403,megausuario
CL0008404,megausuario
CL0008405,superusuario
CL0008406,megausuario
CL0008407,megausuario
CL0008408,superusuario
CL0008409,superusuario
CL0008410,megausuario
CL0008411,megausuario
CL0008412,superusuario
CL0008413,superusuario
CL0008414,superusuario
CL0008415,megausuario
CL0008416,megausuario
CL0008417,megausuario
CL0008418,superusuario
CL0008419,megausuario
CL0008420,megausuario
CL0008421,megausuario
CL0008422,superusuario
CL0008423,megausuario
CL0008424,megausuario
CL0008425,megausuario
CL0008426,megausuario
CL0008427,megausuario
CL0008428,superusuario
CL0008429,megausuario
CL0008430,superusuario
CL0008431,megausuario
CL0008432,superusuario
CL0008433,megausuario
CL0008434,megausuario
CL0008435,megausuario
CL0008436,superusuario
CL0008437,megausuario
CL0008438,superusuario
CL0008439,superusuario
CL0008440,megausuario
CL0008441,megausuario
CL0008442,megausuario
CL0008443,megausuario
CL0008444,megausuario
CL0008445,megausuario
CL0008446,megausuario
CL0008447,megausuario
CL0008448,superusuario
CL0008449,megausuario
CL0008450,megausuario
CL0008451,superusuario
CL0008452,megausuario
CL0008453,superusuario
CL0008454,superusuario
CL0008455,superusuario
CL0008456,megausuario
CL0008457,superusuario
CL0008458,superusuario
CL0008459,superusuario
CL0008460,megausuario
CL0008461,megausuario
CL0008462,superusuario
CL0008463,megausuario
CL0008464,megausuario
CL0008465,superusuario
CL0008466,superusuario
CL0008467,megausuario
CL0008468,megausuario
CL0008469,megausuario
CL0008470,megausuario
CL0008471,megausuario
CL0008472,superusuario
CL0008473,megausuario
CL0008474,megausuario
CL0008475,superusuario
CL0008476,megausuario
CL0008477,megausuario
CL0008478,megausuario
CL0008479,superusuario
CL0008480,superusuario
CL0008481,superusuario
CL0008482,superusuario
CL0008483,megausuario
CL0008484,megausuario
CL0008485,superusuario
CL0008486,megausuario
CL0008487,megausuario
CL0008488,superusuario
CL0008489,megausuario
CL0008490,megausuario
CL0008491,megausuario
CL0008492,megausuario
CL0008493,superusuario
CL0008494,superusuario
CL0008495,megausuario
CL0008496,megausuario
CL0008497,megausuario
CL0008498,superusuario
CL0008499,superusuario
CL0008500,megausuario
CL0008501,superusuario
CL0008502,superusuario
CL0008503,superusuario
CL0008504,superusuario
CL0008505,superusuario
CL0008506,megausuario
CL0008507,superusuario
CL0008508,megausuario
CL0008509,superusuario
CL0008510,superusuario
CL0008511,superusuario
CL0008512,megausuario
CL0008513,megausuario
CL0008514,superusuario
CL0008515,megausuario
CL0008516,superusuario
CL0008517,superusuario
CL0008518,superusuario
CL0008519,megausuario
CL0008520,superusuario
CL0008521,megausuario
CL0008522,megausuario
CL0008523,superusuario
CL0008524,megausuario
CL0008525,superusuario
CL0008526,megausuario
CL0008527,megausuario
CL0008528,megausuario
CL0008529,superusuario
CL0008530,megausuario
CL0008531,megausuario
CL0008532,superusuario
CL0008533,superusuario
CL0008534,megausuario
CL0008535,superusuario
CL0008536,superusuario
CL0008537,superusuario
CL0008538,superusuario
CL0008539,megausuario
CL0008540,superusuario
CL0008541,megausuario
CL0008542,megausuario
CL0008543,megausuario
CL0008544,megausuario
CL0008545,superusuario
CL0008546,megausuario
CL0008547,superusuario
CL0008548,superusuario
CL0008549,superusuario
CL0008550,megausuario
CL0008551,superusuario
CL0008552,superusuario
CL0008553,megausuario
CL0008554,superusuario
CL0008555,megausuario
CL0008556,superusuario
CL0008557,superusuario
CL0008558,megausuario
CL0008559,megausuario
CL0008560,superusuario
CL0008561,superusuario
CL0008562,superusuario
CL0008563,megausuario
CL0008564,superusuario
CL0008565,superusuario
CL0008566,megausuario
CL0008567,megausuario
CL0008568,superusuario
CL0008569,superusuario
CL0008570,megausuario
CL0008571,superusuario
CL0008572,superusuario
CL0008573,megausuario
CL0008574,megausuario
CL0008575,superusuario
CL0008576,superusuario
CL0008577,megausuario
CL0008578,megausuario
CL0008579,superusuario
CL0008580,megausuario
CL0008581,megausuario
CL0008582,superusuario
CL0008583,superusuario
CL0008584,superusuario
CL0008585,megausuario
CL0008586,superusuario
CL0008587,megausuario
CL0008588,megausuario
CL0008589,megausuario
CL0008590,superusuario
CL0008591,superusuario
CL0008592,superusuario
CL0008593,megausuario
CL0008594,superusuario
CL0008595,superusuario
CL0008596,superusuario
CL0008597,megausuario
CL0008598,megausuario
CL0008599,megausuario
CL0008600,megausuario
CL0008601,superusuario
CL0008602,megausuario
CL0008603,superusuario
CL0008604,megausuario
CL0008605,megausuario
CL0008606,megausuario
CL0008607,megausuario
CL0008608,megausuario
CL0008609,superusuario
CL0008610,superusuario
CL0008611,megausuario
CL0008612,megausuario
CL0008613,megausuario
CL0008614,megausuario
CL0008615,megausuario
CL0008616,superusuario
CL0008617,megausuario
CL0008618,megausuario
CL0008619,superusuario
CL0008620,superusuario
CL0008621,megausuario
CL0008622,superusuario
CL0008623,megausuario
CL0008624,superusuario
CL0008625,megausuario
CL0008626,megausuario
CL0008627,superusuario
CL0008628,superusuario
CL0008629,megausuario
CL0008630,megausuario
CL0008631,superusuario
CL0008632,superusuario
CL0008633,superusuario
CL0008634,megausuario
CL0008635,superusuario
CL0008636,megausuario
CL0008637,superusuario
CL0008638,megausuario
CL0008639,megausuario
CL0008640,megausuario
CL0008641,superusuario
CL0008642,megausuario
CL0008643,superusuario
CL0008644,superusuario
CL0008645,megausuario
CL0008646,superusuario
CL0008647,megausuario
CL0008648,megausuario
CL0008649,superusuario
CL0008650,superusuario
CL0008651,superusuario
CL0008652,megausuario
CL0008653,megausuario
CL0008654,superusuario
CL0008655,megausuario
CL0008656,megausuario
CL0008657,superusuario
CL0008658,megausuario
CL0008659,superusuario
CL0008660,superusuario
CL0008661,superusuario
CL0008662,superusuario
CL0008663,megausuario
CL0008664,superusuario
CL0008665,megausuario
CL0008666,superusuario
CL0008667,superusuario
CL0008668,megausuario
CL0008669,megausuario
CL0008670,megausuario
CL0008671,megausuario
CL0008672,superusuario
CL0008673,superusuario
CL0008674,superusuario
CL0008675,megausuario
CL0008676,megausuario
CL0008677,superusuario
CL0008678,megausuario
CL0008679,megausuario
CL0008680,megausuario
CL0008681,megausuario
CL0008682,superusuario
CL0008683,megausuario
CL0008684,superusuario
CL0008685,megausuario
CL0008686,superusuario
CL0008687,superusuario
CL0008688,megausuario
CL0008689,superusuario
CL0008690,superusuario
CL0008691,superusuario
CL0008692,megausuario
CL0008693,megausuario
CL0008694,megausuario
CL0008695,superusuario
CL0008696,megausuario
CL0008697,megausuario
CL0008698,megausuario
CL0008699,megausuario
CL0008700,megausuario
CL0008701,superusuario
CL0008702,megausuario
CL0008703,superusuario
CL0008704,superusuario
CL0008705,superusuario
CL0008706,megausuario
CL0008707,megausuario
CL0008708,megausuario
CL0008709,superusuario
CL0008710,superusuario
CL0008711,megausuario
CL0008712,megausuario
CL0008713,superusuario
CL0008714,superusuario
CL0008715,megausuario
CL0008716,megausuario
CL0008717,megausuario
CL0008718,superusuario
CL0008719,megausuario
CL0008720,superusuario
CL0008721,superusuario
