butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0002019,EN0000692,FUN007385,Z,3,adulto,15.0
BU0002020,EN0000693,FUN009845,T,11,adulto,15.0
BU0002021,EN0000693,FUN000872,S,16,niño,30.0
BU0002022,EN0000693,FUN000714,L,17,niño,22.5
BU0002023,EN0000694,FUN006137,L,2,niño,30.0
BU0002024,EN0000694,FUN007877,U,18,niño,30.0
BU0002025,EN0000694,FUN000772,N,20,niño,10.0
BU0002026,EN0000694,FUN005922,O,6,adulto,22.5
BU0002027,EN0000694,FUN006600,S,16,niño,10.0
BU0002028,EN0000695,FUN003974,H,1,niño,30.0
BU0002029,EN0000696,FUN000116,R,6,adulto,10.0
BU0002030,EN0000696,FUN009756,L,12,adulto,22.5
BU0002031,EN0000696,FUN009940,Y,15,niño,30.0
BU0002032,EN0000696,FUN009329,W,12,adulto,10.0
BU0002033,EN0000696,FUN005211,Q,15,adulto,30.0
BU0002034,EN0000697,FUN005205,T,13,niño,10.0
BU0002035,EN0000697,FUN001739,Y,19,niño,10.0
BU0002036,EN0000697,FUN006609,O,20,adulto,15.0
BU0002037,EN0000698,FUN004839,E,5,adulto,22.5
BU0002038,EN0000698,FUN005326,O,13,niño,30.0
BU0002039,EN0000699,FUN000500,J,4,niño,15.0
BU0002040,EN0000699,FUN004186,R,8,niño,22.5
BU0002041,EN0000699,FUN003881,F,13,niño,30.0
BU0002042,EN0000700,FUN006738,E,12,adulto,22.5
BU0002043,EN0000700,FUN007134,W,8,adulto,22.5
BU0002044,EN0000700,FUN003125,F,6,adulto,15.0
BU0002045,EN0000700,FUN002077,J,13,adulto,15.0
BU0002046,EN0000701,FUN004203,S,16,niño,30.0
BU0002047,EN0000701,FUN000796,L,1,niño,10.0
BU0002048,EN0000701,FUN003829,P,12,adulto,10.0
BU0002049,EN0000701,FUN001468,L,8,adulto,30.0
BU0002050,EN0000702,FUN007364,L,8,adulto,10.0
BU0002051,EN0000702,FUN000917,S,16,adulto,30.0
BU0002052,EN0000702,FUN001635,A,15,adulto,30.0
BU0002053,EN0000702,FUN009757,B,7,niño,10.0
BU0002054,EN0000703,FUN008889,J,7,adulto,10.0
BU0002055,EN0000704,FUN007194,W,18,niño,15.0
BU0002056,EN0000704,FUN003541,M,8,niño,10.0
BU0002057,EN0000704,FUN005507,X,1,adulto,15.0
BU0002058,EN0000704,FUN005028,P,4,niño,22.5
BU0002059,EN0000704,FUN008617,E,7,niño,22.5
BU0002060,EN0000705,FUN003899,I,20,niño,30.0
BU0002061,EN0000705,FUN007899,R,17,niño,15.0
BU0002062,EN0000705,FUN009487,L,9,adulto,10.0
BU0002063,EN0000706,FUN005480,V,5,niño,30.0
BU0002064,EN0000706,FUN001081,U,13,adulto,10.0
BU0002065,EN0000706,FUN004981,W,8,adulto,30.0
BU0002066,EN0000706,FUN007350,K,7,adulto,30.0
BU0002067,EN0000707,FUN003464,X,18,niño,10.0
BU0002068,EN0000707,FUN005171,C,6,adulto,15.0
BU0002069,EN0000707,FUN004492,D,16,niño,30.0
BU0002070,EN0000707,FUN005454,X,17,adulto,15.0
BU0002071,EN0000707,FUN003537,D,3,niño,22.5
BU0002072,EN0000708,FUN003694,Z,19,niño,10.0
BU0002073,EN0000708,FUN001737,A,13,niño,15.0
BU0002074,EN0000708,FUN002754,I,4,niño,22.5
BU0002075,EN0000708,FUN009761,B,4,adulto,15.0
BU0002076,EN0000708,FUN000224,P,1,niño,15.0
BU0002077,EN0000709,FUN008086,Z,16,niño,30.0
BU0002078,EN0000709,FUN002480,R,15,niño,30.0
BU0002079,EN0000709,FUN009197,X,15,adulto,15.0
BU0002080,EN0000709,FUN000064,S,8,adulto,10.0
BU0002081,EN0000710,FUN006854,U,9,niño,15.0
BU0002082,EN0000710,FUN005089,Y,4,niño,30.0
BU0002083,EN0000711,FUN001959,N,12,niño,10.0
BU0002084,EN0000711,FUN000204,W,12,niño,15.0
BU0002085,EN0000711,FUN007635,H,13,niño,15.0
BU0002086,EN0000711,FUN005324,M,19,adulto,22.5
BU0002087,EN0000712,FUN000285,X,20,adulto,30.0
BU0002088,EN0000712,FUN001637,J,1,niño,22.5
BU0002089,EN0000712,FUN006180,N,14,adulto,10.0
BU0002090,EN0000712,FUN003838,X,14,niño,22.5
BU0002091,EN0000712,FUN003334,J,20,adulto,30.0
BU0002092,EN0000713,FUN000597,H,6,adulto,10.0
BU0002093,EN0000714,FUN009328,U,2,niño,22.5
BU0002094,EN0000714,FUN004886,L,18,niño,10.0
BU0002095,EN0000715,FUN002967,I,11,niño,30.0
BU0002096,EN0000715,FUN004145,G,16,adulto,22.5
BU0002097,EN0000715,FUN006921,G,18,niño,30.0
BU0002098,EN0000715,FUN006246,M,11,adulto,30.0
BU0002099,EN0000715,FUN004222,P,13,niño,22.5
BU0002100,EN0000716,FUN002217,N,19,adulto,15.0
BU0002101,EN0000716,FUN001198,Q,15,niño,10.0
BU0002102,EN0000716,FUN008233,U,17,niño,15.0
BU0002103,EN0000716,FUN000027,C,19,adulto,22.5
BU0002104,EN0000716,FUN001333,O,10,adulto,15.0
BU0002105,EN0000717,FUN000067,T,20,niño,30.0
BU0002106,EN0000717,FUN007907,F,19,adulto,15.0
BU0002107,EN0000717,FUN000123,L,3,niño,15.0
BU0002108,EN0000717,FUN006833,X,13,niño,22.5
BU0002109,EN0000717,FUN008988,Y,7,adulto,30.0
BU0002110,EN0000718,FUN009380,R,2,niño,30.0
BU0002111,EN0000719,FUN000471,R,6,adulto,30.0
BU0002112,EN0000719,FUN003788,T,20,niño,30.0
BU0002113,EN0000719,FUN004883,O,7,niño,15.0
BU0002114,EN0000719,FUN005624,V,18,niño,22.5
BU0002115,EN0000719,FUN003750,H,14,adulto,30.0
BU0002116,EN0000720,FUN007154,G,12,niño,15.0
BU0002117,EN0000720,FUN001464,Z,9,niño,15.0
BU0002118,EN0000720,FUN000589,G,11,niño,22.5
BU0002119,EN0000721,FUN004317,E,20,niño,10.0
BU0002120,EN0000721,FUN009243,H,14,niño,15.0
BU0002121,EN0000721,FUN007908,L,17,niño,22.5
BU0002122,EN0000722,FUN009580,Z,9,adulto,22.5
BU0002123,EN0000722,FUN000803,N,15,niño,22.5
BU0002124,EN0000722,FUN001701,E,3,adulto,30.0
BU0002125,EN0000723,FUN009432,O,12,niño,10.0
BU0002126,EN0000723,FUN008275,O,3,niño,10.0
BU0002127,EN0000723,FUN006304,R,1,niño,10.0
BU0002128,EN0000723,FUN006042,B,5,niño,22.5
BU0002129,EN0000724,FUN006980,O,17,niño,30.0
BU0002130,EN0000724,FUN000509,O,19,niño,22.5
BU0002131,EN0000724,FUN000467,C,12,adulto,22.5
BU0002132,EN0000725,FUN005198,R,3,niño,30.0
BU0002133,EN0000726,FUN004404,L,18,adulto,22.5
BU0002134,EN0000726,FUN003048,B,18,niño,30.0
BU0002135,EN0000726,FUN004823,R,3,adulto,15.0
BU0002136,EN0000726,FUN004251,N,4,niño,30.0
BU0002137,EN0000726,FUN005852,X,18,adulto,10.0
BU0002138,EN0000727,FUN009826,W,6,adulto,22.5
BU0002139,EN0000727,FUN000916,W,17,adulto,10.0
BU0002140,EN0000727,FUN002526,J,10,niño,22.5
BU0002141,EN0000728,FUN001165,S,5,niño,22.5
BU0002142,EN0000728,FUN005430,F,8,niño,10.0
BU0002143,EN0000729,FUN005679,J,3,niño,10.0
BU0002144,EN0000729,FUN005994,W,20,adulto,22.5
BU0002145,EN0000730,FUN004888,G,16,niño,10.0
BU0002146,EN0000731,FUN003116,H,3,adulto,22.5
BU0002147,EN0000731,FUN009137,Q,8,niño,15.0
BU0002148,EN0000731,FUN002280,B,10,niño,15.0
BU0002149,EN0000732,FUN001124,I,5,adulto,30.0
BU0002150,EN0000733,FUN007617,Q,14,adulto,15.0
BU0002151,EN0000733,FUN007274,Q,5,niño,10.0
BU0002152,EN0000733,FUN008134,Z,1,niño,15.0
BU0002153,EN0000733,FUN000525,I,1,niño,30.0
BU0002154,EN0000733,FUN004689,N,12,niño,15.0
BU0002155,EN0000734,FUN005862,B,16,adulto,30.0
BU0002156,EN0000734,FUN000929,Q,8,niño,15.0
BU0002157,EN0000734,FUN002139,J,17,adulto,30.0
BU0002158,EN0000734,FUN004626,J,19,niño,22.5
BU0002159,EN0000735,FUN002371,O,12,adulto,10.0
BU0002160,EN0000735,FUN004542,C,9,adulto,22.5
BU0002161,EN0000736,FUN002122,J,18,niño,22.5
BU0002162,EN0000736,FUN002761,D,14,adulto,30.0
BU0002163,EN0000736,FUN009191,X,11,adulto,22.5
BU0002164,EN0000737,FUN000453,B,8,adulto,22.5
BU0002165,EN0000737,FUN000859,A,15,adulto,15.0
BU0002166,EN0000737,FUN002030,T,17,niño,10.0
BU0002167,EN0000737,FUN004592,Y,15,niño,10.0
BU0002168,EN0000738,FUN005880,C,20,niño,10.0
BU0002169,EN0000738,FUN004661,S,18,niño,10.0
BU0002170,EN0000738,FUN005964,S,6,niño,30.0
BU0002171,EN0000739,FUN005606,Y,5,niño,15.0
BU0002172,EN0000739,FUN009823,F,8,niño,15.0
BU0002173,EN0000739,FUN007251,J,19,niño,30.0
BU0002174,EN0000739,FUN006258,S,12,adulto,10.0
BU0002175,EN0000740,FUN008835,B,14,adulto,30.0
BU0002176,EN0000741,FUN004022,P,8,niño,30.0
BU0002177,EN0000741,FUN007367,M,15,niño,10.0
BU0002178,EN0000741,FUN004863,O,10,niño,30.0
BU0002179,EN0000742,FUN009430,A,8,adulto,22.5
BU0002180,EN0000742,FUN007616,L,10,adulto,30.0
BU0002181,EN0000742,FUN008471,I,8,niño,30.0
BU0002182,EN0000743,FUN002257,O,4,adulto,30.0
BU0002183,EN0000743,FUN006017,G,9,adulto,30.0
BU0002184,EN0000743,FUN007263,W,15,niño,22.5
BU0002185,EN0000743,FUN003477,F,3,adulto,10.0
BU0002186,EN0000744,FUN001644,P,7,niño,30.0
BU0002187,EN0000745,FUN003372,Z,8,adulto,10.0
BU0002188,EN0000746,FUN007298,O,8,niño,10.0
BU0002189,EN0000747,FUN003061,F,11,adulto,22.5
BU0002190,EN0000748,FUN004311,L,2,niño,15.0
BU0002191,EN0000748,FUN003098,P,5,adulto,22.5
BU0002192,EN0000749,FUN001325,V,13,niño,22.5
BU0002193,EN0000749,FUN008497,Q,9,niño,30.0
BU0002194,EN0000750,FUN000019,Q,16,niño,10.0
BU0002195,EN0000750,FUN001721,Z,4,adulto,22.5
BU0002196,EN0000750,FUN009007,N,5,adulto,15.0
BU0002197,EN0000751,FUN002381,D,10,niño,30.0
BU0002198,EN0000751,FUN005952,L,19,niño,30.0
BU0002199,EN0000751,FUN007047,B,19,niño,10.0
BU0002200,EN0000751,FUN003546,J,9,adulto,10.0
BU0002201,EN0000752,FUN005689,X,16,niño,10.0
BU0002202,EN0000752,FUN008514,W,6,niño,22.5
BU0002203,EN0000752,FUN007650,W,5,niño,22.5
BU0002204,EN0000752,FUN001387,T,15,niño,30.0
BU0002205,EN0000753,FUN007198,U,2,niño,10.0
BU0002206,EN0000753,FUN002351,Y,12,adulto,30.0
BU0002207,EN0000754,FUN000229,M,9,adulto,22.5
BU0002208,EN0000754,FUN003048,E,19,niño,30.0
BU0002209,EN0000754,FUN002609,T,15,niño,10.0
BU0002210,EN0000754,FUN004452,M,6,niño,30.0
BU0002211,EN0000754,FUN008238,K,19,niño,15.0
BU0002212,EN0000755,FUN001321,O,8,adulto,15.0
BU0002213,EN0000755,FUN002420,M,15,adulto,10.0
BU0002214,EN0000755,FUN000077,C,2,adulto,10.0
BU0002215,EN0000755,FUN000090,Y,9,adulto,15.0
BU0002216,EN0000756,FUN001771,T,6,adulto,15.0
BU0002217,EN0000756,FUN006625,U,17,adulto,30.0
BU0002218,EN0000756,FUN005126,F,16,niño,22.5
BU0002219,EN0000757,FUN004741,I,5,adulto,15.0
BU0002220,EN0000758,FUN007405,J,20,adulto,10.0
BU0002221,EN0000758,FUN005097,O,9,adulto,10.0
BU0002222,EN0000759,FUN006396,U,3,adulto,22.5
BU0002223,EN0000759,FUN004481,V,11,adulto,22.5
BU0002224,EN0000759,FUN000606,V,10,adulto,15.0
BU0002225,EN0000759,FUN006420,M,11,niño,22.5
BU0002226,EN0000760,FUN002404,B,17,niño,15.0
BU0002227,EN0000761,FUN006948,P,14,adulto,30.0
BU0002228,EN0000762,FUN007896,O,9,niño,15.0
BU0002229,EN0000762,FUN000814,Q,5,adulto,22.5
BU0002230,EN0000762,FUN000952,V,9,adulto,30.0
BU0002231,EN0000762,FUN000959,R,6,niño,10.0
BU0002232,EN0000763,FUN000669,S,7,adulto,30.0
BU0002233,EN0000764,FUN003745,A,7,niño,22.5
BU0002234,EN0000764,FUN003466,Q,8,adulto,10.0
BU0002235,EN0000764,FUN002071,W,5,niño,15.0
BU0002236,EN0000764,FUN003130,S,13,adulto,10.0
BU0002237,EN0000764,FUN003191,L,18,adulto,22.5
BU0002238,EN0000765,FUN005699,Y,9,adulto,10.0
BU0002239,EN0000765,FUN006173,O,6,adulto,15.0
BU0002240,EN0000765,FUN003326,T,17,niño,22.5
BU0002241,EN0000765,FUN001824,T,20,niño,30.0
BU0002242,EN0000765,FUN009651,R,1,adulto,30.0
BU0002243,EN0000766,FUN003534,H,5,niño,15.0
BU0002244,EN0000766,FUN008766,M,20,adulto,22.5
BU0002245,EN0000766,FUN005310,N,11,niño,30.0
BU0002246,EN0000766,FUN000722,V,10,niño,15.0
BU0002247,EN0000767,FUN001906,R,4,niño,22.5
BU0002248,EN0000767,FUN002489,G,3,niño,15.0
BU0002249,EN0000767,FUN006156,K,12,adulto,30.0
BU0002250,EN0000767,FUN008078,U,18,adulto,10.0
BU0002251,EN0000768,FUN002211,L,16,adulto,30.0
BU0002252,EN0000769,FUN003030,Y,13,niño,22.5
BU0002253,EN0000769,FUN007709,L,20,niño,15.0
BU0002254,EN0000770,FUN006031,R,8,niño,30.0
BU0002255,EN0000770,FUN008250,Y,4,adulto,30.0
BU0002256,EN0000770,FUN002305,D,18,niño,15.0
BU0002257,EN0000770,FUN009393,V,16,niño,15.0
BU0002258,EN0000770,FUN004660,P,4,niño,10.0
BU0002259,EN0000771,FUN006397,A,2,niño,22.5
BU0002260,EN0000771,FUN004383,M,15,adulto,22.5
BU0002261,EN0000771,FUN004400,T,20,niño,10.0
BU0002262,EN0000771,FUN005469,H,15,adulto,10.0
BU0002263,EN0000771,FUN004616,K,11,niño,22.5
BU0002264,EN0000772,FUN006797,L,13,niño,15.0
BU0002265,EN0000772,FUN008365,Z,7,adulto,30.0
BU0002266,EN0000772,FUN000812,K,1,niño,30.0
BU0002267,EN0000772,FUN008112,B,12,niño,10.0
BU0002268,EN0000772,FUN007784,W,12,adulto,22.5
BU0002269,EN0000773,FUN007400,W,19,adulto,22.5
BU0002270,EN0000773,FUN001850,I,9,adulto,22.5
BU0002271,EN0000773,FUN007943,I,13,adulto,10.0
BU0002272,EN0000773,FUN006819,B,19,niño,15.0
BU0002273,EN0000773,FUN005832,F,10,niño,30.0
BU0002274,EN0000774,FUN002728,C,15,niño,15.0
BU0002275,EN0000774,FUN005318,D,10,niño,15.0
BU0002276,EN0000775,FUN008339,T,14,adulto,30.0
BU0002277,EN0000775,FUN008861,M,18,niño,22.5
BU0002278,EN0000776,FUN001371,C,4,niño,22.5
BU0002279,EN0000776,FUN001492,L,12,niño,22.5
BU0002280,EN0000777,FUN000763,Y,9,niño,22.5
BU0002281,EN0000777,FUN002213,A,13,adulto,10.0
BU0002282,EN0000777,FUN003969,G,6,niño,30.0
BU0002283,EN0000778,FUN009123,Z,14,niño,15.0
BU0002284,EN0000778,FUN005699,L,16,adulto,22.5
BU0002285,EN0000778,FUN003146,W,10,adulto,22.5
BU0002286,EN0000778,FUN005773,I,18,adulto,10.0
BU0002287,EN0000779,FUN008703,J,1,niño,10.0
BU0002288,EN0000779,FUN001404,K,2,niño,15.0
BU0002289,EN0000780,FUN008832,H,19,niño,22.5
BU0002290,EN0000780,FUN005713,V,12,adulto,15.0
BU0002291,EN0000780,FUN008041,C,20,niño,10.0
BU0002292,EN0000780,FUN008632,A,12,niño,15.0
BU0002293,EN0000781,FUN006071,S,13,adulto,10.0
BU0002294,EN0000781,FUN002588,D,13,niño,15.0
BU0002295,EN0000781,FUN002239,D,14,niño,22.5
BU0002296,EN0000782,FUN009521,K,3,adulto,30.0
BU0002297,EN0000782,FUN002258,Q,14,niño,30.0
BU0002298,EN0000782,FUN002921,N,18,niño,30.0
BU0002299,EN0000782,FUN002572,Q,20,niño,15.0
BU0002300,EN0000782,FUN003387,K,9,niño,22.5
BU0002301,EN0000783,FUN007418,D,4,adulto,30.0
BU0002302,EN0000784,FUN006810,A,17,adulto,15.0
BU0002303,EN0000784,FUN002542,U,3,niño,22.5
BU0002304,EN0000785,FUN000281,N,7,niño,10.0
BU0002305,EN0000785,FUN006243,L,4,niño,10.0
BU0002306,EN0000786,FUN007725,R,13,adulto,30.0
BU0002307,EN0000786,FUN004093,D,2,niño,22.5
BU0002308,EN0000786,FUN001759,U,19,adulto,10.0
BU0002309,EN0000787,FUN009250,M,6,adulto,15.0
BU0002310,EN0000787,FUN008435,P,4,niño,15.0
BU0002311,EN0000787,FUN007348,K,12,adulto,10.0
BU0002312,EN0000787,FUN006797,R,6,niño,30.0
BU0002313,EN0000788,FUN001061,A,5,adulto,22.5
BU0002314,EN0000788,FUN005309,C,14,niño,22.5
BU0002315,EN0000789,FUN004800,Q,10,niño,10.0
BU0002316,EN0000790,FUN005957,O,15,niño,15.0
BU0002317,EN0000790,FUN004443,L,9,adulto,22.5
BU0002318,EN0000790,FUN000165,U,15,adulto,15.0
BU0002319,EN0000790,FUN004912,Y,18,niño,10.0
BU0002320,EN0000791,FUN006403,J,9,niño,22.5
BU0002321,EN0000791,FUN006796,I,2,adulto,22.5
BU0002322,EN0000792,FUN006551,S,8,niño,10.0
BU0002323,EN0000792,FUN002846,H,18,adulto,15.0
BU0002324,EN0000792,FUN004665,M,11,adulto,15.0
BU0002325,EN0000793,FUN005188,S,13,niño,30.0
BU0002326,EN0000793,FUN005172,E,16,adulto,30.0
BU0002327,EN0000793,FUN006415,B,12,niño,30.0
BU0002328,EN0000793,FUN001180,C,19,adulto,30.0
BU0002329,EN0000793,FUN005974,C,7,adulto,15.0
BU0002330,EN0000794,FUN002501,U,6,adulto,30.0
BU0002331,EN0000794,FUN002852,M,13,niño,10.0
BU0002332,EN0000794,FUN002941,Z,12,niño,30.0
BU0002333,EN0000794,FUN009037,T,10,adulto,15.0
BU0002334,EN0000795,FUN001969,R,9,adulto,22.5
BU0002335,EN0000795,FUN007869,M,6,adulto,10.0
BU0002336,EN0000796,FUN004633,N,20,niño,15.0
BU0002337,EN0000796,FUN008973,P,5,niño,30.0
BU0002338,EN0000796,FUN007732,J,20,adulto,10.0
BU0002339,EN0000797,FUN005807,Q,8,niño,15.0
BU0002340,EN0000797,FUN001291,P,8,adulto,10.0
BU0002341,EN0000797,FUN008315,G,10,adulto,15.0
BU0002342,EN0000798,FUN007348,G,9,adulto,22.5
BU0002343,EN0000799,FUN006407,S,18,niño,30.0
BU0002344,EN0000799,FUN006335,J,13,niño,30.0
BU0002345,EN0000799,FUN001205,Q,4,niño,15.0
BU0002346,EN0000799,FUN003180,O,20,niño,22.5
BU0002347,EN0000800,FUN007722,S,15,niño,22.5
BU0002348,EN0000800,FUN001281,H,8,niño,22.5
BU0002349,EN0000800,FUN001386,T,14,adulto,30.0
BU0002350,EN0000800,FUN006951,U,16,adulto,22.5
BU0002351,EN0000801,FUN006822,X,20,niño,30.0
BU0002352,EN0000801,FUN003823,K,17,niño,10.0
BU0002353,EN0000801,FUN008865,G,11,niño,30.0
BU0002354,EN0000801,FUN007385,T,6,niño,10.0
BU0002355,EN0000802,FUN006224,E,16,adulto,15.0
BU0002356,EN0000802,FUN005644,F,6,niño,30.0
BU0002357,EN0000802,FUN003063,Y,4,niño,15.0
BU0002358,EN0000802,FUN001645,H,19,niño,10.0
BU0002359,EN0000803,FUN005142,D,10,adulto,15.0
BU0002360,EN0000803,FUN006592,W,1,niño,15.0
BU0002361,EN0000803,FUN003128,O,11,niño,22.5
BU0002362,EN0000803,FUN002151,H,10,niño,15.0
BU0002363,EN0000803,FUN003836,G,20,niño,10.0
BU0002364,EN0000804,FUN004881,V,20,niño,10.0
BU0002365,EN0000804,FUN004141,E,6,niño,22.5
BU0002366,EN0000804,FUN001903,U,9,adulto,30.0
BU0002367,EN0000804,FUN004672,M,10,adulto,15.0
BU0002368,EN0000804,FUN003864,V,13,niño,22.5
BU0002369,EN0000805,FUN003860,S,16,niño,22.5
BU0002370,EN0000805,FUN000353,U,16,niño,30.0
BU0002371,EN0000805,FUN002475,I,7,adulto,15.0
BU0002372,EN0000805,FUN000136,O,15,niño,10.0
BU0002373,EN0000806,FUN004206,H,7,niño,15.0
BU0002374,EN0000806,FUN001726,O,20,niño,30.0
BU0002375,EN0000807,FUN002939,D,20,adulto,10.0
BU0002376,EN0000807,FUN009515,V,14,niño,10.0
BU0002377,EN0000808,FUN003309,C,16,niño,22.5
BU0002378,EN0000808,FUN001982,N,16,niño,30.0
BU0002379,EN0000808,FUN007713,J,15,niño,15.0
BU0002380,EN0000809,FUN001083,B,10,adulto,22.5
BU0002381,EN0000809,FUN001675,Q,3,adulto,15.0
BU0002382,EN0000809,FUN004316,X,10,adulto,22.5
BU0002383,EN0000809,FUN008696,A,8,adulto,30.0
BU0002384,EN0000810,FUN003659,M,19,niño,30.0
BU0002385,EN0000810,FUN002406,C,6,niño,30.0
BU0002386,EN0000810,FUN000390,A,5,niño,30.0
BU0002387,EN0000810,FUN007342,Q,20,adulto,10.0
BU0002388,EN0000811,FUN005664,T,10,niño,22.5
BU0002389,EN0000811,FUN002925,E,14,adulto,22.5
BU0002390,EN0000811,FUN009859,J,14,adulto,22.5
BU0002391,EN0000812,FUN007062,L,1,adulto,22.5
BU0002392,EN0000812,FUN002101,W,1,niño,30.0
BU0002393,EN0000813,FUN002576,O,3,niño,15.0
BU0002394,EN0000813,FUN006628,W,14,niño,15.0
BU0002395,EN0000813,FUN000967,G,19,adulto,30.0
BU0002396,EN0000813,FUN002359,Q,4,niño,10.0
BU0002397,EN0000813,FUN004875,U,18,niño,10.0
BU0002398,EN0000814,FUN008074,W,11,niño,10.0
BU0002399,EN0000814,FUN007698,I,7,adulto,15.0
BU0002400,EN0000814,FUN001408,J,2,adulto,30.0
BU0002401,EN0000814,FUN001893,P,17,adulto,30.0
BU0002402,EN0000814,FUN005033,Z,6,niño,10.0
BU0002403,EN0000815,FUN004807,X,10,adulto,22.5
BU0002404,EN0000815,FUN005388,H,11,adulto,22.5
BU0002405,EN0000815,FUN007229,A,12,niño,30.0
BU0002406,EN0000815,FUN000513,H,5,adulto,30.0
BU0002407,EN0000816,FUN000510,X,8,niño,30.0
BU0002408,EN0000816,FUN003988,M,5,niño,30.0
BU0002409,EN0000816,FUN009601,Q,13,niño,10.0
BU0002410,EN0000816,FUN008548,N,13,adulto,15.0
BU0002411,EN0000817,FUN008927,F,4,niño,15.0
BU0002412,EN0000817,FUN009694,U,13,adulto,10.0
BU0002413,EN0000817,FUN009803,U,5,niño,22.5
BU0002414,EN0000817,FUN003441,B,20,adulto,10.0
BU0002415,EN0000818,FUN004010,E,20,niño,10.0
BU0002416,EN0000818,FUN001502,H,5,niño,22.5
BU0002417,EN0000818,FUN003507,U,18,adulto,30.0
BU0002418,EN0000818,FUN005341,P,14,adulto,10.0
BU0002419,EN0000819,FUN000076,D,10,adulto,10.0
BU0002420,EN0000819,FUN009326,N,19,niño,30.0
BU0002421,EN0000819,FUN007666,G,5,adulto,10.0
BU0002422,EN0000819,FUN004365,W,18,niño,10.0
BU0002423,EN0000820,FUN006393,G,14,niño,22.5
BU0002424,EN0000820,FUN000563,Z,11,niño,22.5
BU0002425,EN0000821,FUN007616,F,10,adulto,30.0
BU0002426,EN0000821,FUN005699,L,13,adulto,30.0
BU0002427,EN0000822,FUN000748,A,2,adulto,15.0
BU0002428,EN0000822,FUN004988,T,4,adulto,30.0
BU0002429,EN0000822,FUN007755,C,20,adulto,22.5
BU0002430,EN0000822,FUN001720,I,19,niño,22.5
BU0002431,EN0000822,FUN007143,J,3,niño,15.0
BU0002432,EN0000823,FUN005248,M,17,adulto,22.5
BU0002433,EN0000823,FUN007907,S,13,adulto,10.0
BU0002434,EN0000823,FUN005005,C,20,niño,30.0
BU0002435,EN0000823,FUN005437,I,2,niño,10.0
BU0002436,EN0000824,FUN009811,Y,8,niño,15.0
BU0002437,EN0000825,FUN001248,P,15,niño,10.0
BU0002438,EN0000825,FUN006024,K,15,adulto,30.0
BU0002439,EN0000825,FUN005270,E,18,niño,10.0
BU0002440,EN0000826,FUN005108,P,18,niño,22.5
BU0002441,EN0000827,FUN009915,F,16,adulto,15.0
BU0002442,EN0000827,FUN005862,M,20,niño,10.0
BU0002443,EN0000827,FUN006833,N,14,niño,15.0
BU0002444,EN0000828,FUN009167,I,17,adulto,30.0
BU0002445,EN0000828,FUN003344,K,2,niño,15.0
BU0002446,EN0000828,FUN003804,A,13,adulto,30.0
BU0002447,EN0000828,FUN005935,D,14,adulto,10.0
BU0002448,EN0000828,FUN008053,M,14,niño,22.5
BU0002449,EN0000829,FUN008520,F,4,niño,22.5
BU0002450,EN0000829,FUN007890,P,17,adulto,15.0
BU0002451,EN0000829,FUN008966,V,9,niño,15.0
BU0002452,EN0000830,FUN006415,W,12,niño,30.0
BU0002453,EN0000830,FUN000830,K,12,adulto,15.0
BU0002454,EN0000830,FUN002645,D,15,niño,30.0
BU0002455,EN0000830,FUN007754,M,4,niño,10.0
BU0002456,EN0000830,FUN007768,I,14,adulto,30.0
BU0002457,EN0000831,FUN001201,W,7,niño,15.0
BU0002458,EN0000831,FUN006438,E,14,adulto,22.5
BU0002459,EN0000831,FUN004173,B,16,niño,22.5
BU0002460,EN0000832,FUN000601,I,19,adulto,10.0
BU0002461,EN0000832,FUN000959,R,16,niño,10.0
BU0002462,EN0000832,FUN005162,T,2,niño,22.5
BU0002463,EN0000832,FUN002841,F,6,niño,22.5
BU0002464,EN0000833,FUN000732,K,4,adulto,10.0
BU0002465,EN0000833,FUN005950,X,13,niño,15.0
BU0002466,EN0000833,FUN000236,Q,17,niño,15.0
BU0002467,EN0000833,FUN001106,G,13,adulto,10.0
BU0002468,EN0000833,FUN007416,J,15,adulto,10.0
BU0002469,EN0000834,FUN005674,I,2,niño,10.0
BU0002470,EN0000834,FUN003308,O,1,adulto,22.5
BU0002471,EN0000834,FUN000347,J,6,niño,30.0
BU0002472,EN0000834,FUN009051,S,16,niño,10.0
BU0002473,EN0000835,FUN002624,H,3,adulto,10.0
BU0002474,EN0000835,FUN004959,N,4,niño,10.0
BU0002475,EN0000835,FUN003793,P,17,adulto,30.0
BU0002476,EN0000835,FUN004829,I,12,niño,15.0
BU0002477,EN0000836,FUN001686,O,4,niño,30.0
BU0002478,EN0000836,FUN006672,M,13,niño,10.0
BU0002479,EN0000836,FUN002078,P,15,adulto,30.0
BU0002480,EN0000837,FUN002938,Q,9,adulto,15.0
BU0002481,EN0000837,FUN001828,T,11,adulto,30.0
BU0002482,EN0000837,FUN009533,W,18,niño,10.0
BU0002483,EN0000837,FUN005015,D,18,adulto,22.5
BU0002484,EN0000838,FUN008323,T,11,adulto,10.0
BU0002485,EN0000839,FUN007316,X,3,niño,10.0
BU0002486,EN0000839,FUN003838,F,20,niño,30.0
BU0002487,EN0000839,FUN005978,W,11,adulto,15.0
BU0002488,EN0000839,FUN008271,N,16,niño,22.5
BU0002489,EN0000840,FUN009299,C,15,adulto,15.0
BU0002490,EN0000840,FUN000695,M,8,niño,15.0
