funcion_id,sala_id,pelicula_id,fecha,hora
FUN003203,SL0058115,MOV001330,2021-10-15,10:41:19
FUN003204,SL0026215,MOV000178,2021-12-29,03:12:36
FUN003205,SL0064147,MOV000952,2021-04-02,05:12:49
FUN003206,SL0000003,MOV001366,2021-12-31,20:22:16
FUN003207,SL0031961,MOV000944,2021-11-08,04:55:40
FUN003208,SL0057560,MOV000360,2021-05-14,08:09:30
FUN003209,SL0028062,MOV000824,2021-08-12,16:50:13
FUN003210,SL0041851,MOV001073,2021-11-09,21:44:05
FUN003211,SL0035597,MOV000161,2021-06-15,15:16:38
FUN003212,SL0056647,MOV000817,2021-09-05,06:32:29
FUN003213,SL0067551,MOV000037,2021-12-27,10:58:47
FUN003214,SL0031571,MOV001313,2021-10-14,03:53:02
FUN003215,SL0032602,MOV000272,2021-11-08,00:42:03
FUN003216,SL0037927,MOV001387,2021-10-12,02:24:50
FUN003217,SL0066263,MOV000458,2021-11-06,13:47:23
FUN003218,SL0025048,MOV000365,2021-08-30,19:55:41
FUN003219,SL0055435,MOV001156,2022-01-04,18:21:38
FUN003220,SL0000427,MOV000257,2021-11-30,05:02:42
FUN003221,SL0008809,MOV000661,2021-12-27,23:25:33
FUN003222,SL0053776,MOV000830,2021-11-27,05:58:31
FUN003223,SL0011517,MOV001136,2022-01-03,01:30:48
FUN003224,SL0069611,MOV000637,2021-08-01,06:48:30
FUN003225,SL0034664,MOV001369,2021-07-29,04:58:39
FUN003226,SL0069199,MOV000718,2021-07-05,19:34:00
FUN003227,SL0027928,MOV000561,2021-12-25,21:39:29
FUN003228,SL0059825,MOV001093,2021-07-25,06:00:57
FUN003229,SL0009091,MOV000953,2021-12-17,11:23:04
FUN003230,SL0028601,MOV000917,2021-09-13,22:32:45
FUN003231,SL0009330,MOV000443,2021-08-01,23:58:07
FUN003232,SL0064718,MOV001370,2021-11-05,14:56:59
FUN003233,SL0026299,MOV001284,2021-10-16,19:25:53
FUN003234,SL0032011,MOV000876,2021-05-05,09:16:48
FUN003235,SL0033740,MOV001245,2021-12-08,08:55:09
FUN003236,SL0048896,MOV000587,2021-12-25,23:54:39
FUN003237,SL0072946,MOV000778,2021-09-28,05:03:37
FUN003238,SL0068948,MOV000772,2021-10-14,21:09:57
FUN003239,SL0053925,MOV000204,2021-11-01,03:27:43
FUN003240,SL0038973,MOV000291,2021-12-07,11:58:44
FUN003241,SL0020596,MOV001079,2021-10-12,06:22:54
FUN003242,SL0067104,MOV000884,2021-12-14,13:54:17
FUN003243,SL0009203,MOV001401,2021-09-24,22:29:07
FUN003244,SL0022996,MOV000605,2021-12-06,23:19:27
FUN003245,SL0015026,MOV000540,2021-12-13,17:35:18
FUN003246,SL0064290,MOV000026,2021-12-20,07:06:04
FUN003247,SL0007154,MOV000290,2021-04-16,14:01:38
FUN003248,SL0015755,MOV000079,2021-11-28,06:46:31
FUN003249,SL0009478,MOV000237,2021-08-02,07:18:57
FUN003250,SL0011226,MOV000441,2022-01-10,19:14:38
FUN003251,SL0016287,MOV001263,2021-12-19,07:33:50
FUN003252,SL0021867,MOV000168,2021-04-22,10:53:02
FUN003253,SL0010988,MOV000296,2021-09-04,06:35:20
FUN003254,SL0054367,MOV000894,2021-11-18,07:23:31
FUN003255,SL0047556,MOV000087,2022-01-08,13:42:06
FUN003256,SL0035713,MOV001261,2021-11-03,01:12:28
FUN003257,SL0045779,MOV001009,2021-06-16,23:33:18
FUN003258,SL0028288,MOV000428,2021-10-07,22:15:58
FUN003259,SL0056492,MOV000699,2021-06-21,02:45:41
FUN003260,SL0005004,MOV000322,2021-12-27,04:25:30
FUN003261,SL0018296,MOV000090,2021-12-27,08:18:22
FUN003262,SL0040186,MOV000268,2021-11-15,23:14:09
FUN003263,SL0067522,MOV000729,2021-07-31,12:29:41
FUN003264,SL0065792,MOV000871,2021-09-15,03:53:56
FUN003265,SL0000996,MOV000578,2022-01-05,18:25:15
FUN003266,SL0019597,MOV001157,2022-01-03,01:09:29
FUN003267,SL0046110,MOV000571,2021-09-27,18:02:56
FUN003268,SL0048702,MOV000208,2021-08-02,13:03:08
FUN003269,SL0011729,MOV000917,2021-11-09,11:17:10
FUN003270,SL0070454,MOV000414,2021-12-16,13:54:31
FUN003271,SL0032818,MOV000875,2021-08-18,08:29:46
FUN003272,SL0018620,MOV001101,2021-06-16,10:58:57
FUN003273,SL0052346,MOV000442,2021-11-04,05:17:03
FUN003274,SL0042310,MOV000112,2021-12-24,19:23:13
FUN003275,SL0050991,MOV000413,2021-10-07,07:52:25
FUN003276,SL0018644,MOV000004,2021-05-14,11:35:02
FUN003277,SL0072549,MOV001347,2021-10-25,03:12:59
FUN003278,SL0054371,MOV000561,2021-12-28,13:56:12
FUN003279,SL0065972,MOV000711,2021-05-30,01:27:19
FUN003280,SL0069519,MOV000640,2021-12-25,02:39:29
FUN003281,SL0050152,MOV001062,2021-11-20,02:22:21
FUN003282,SL0025023,MOV001171,2021-07-08,16:54:44
FUN003283,SL0033894,MOV000983,2021-09-26,09:48:03
FUN003284,SL0051614,MOV000955,2021-11-01,15:15:38
FUN003285,SL0009841,MOV000728,2021-09-25,06:04:45
FUN003286,SL0059832,MOV001237,2021-10-22,13:42:27
FUN003287,SL0055579,MOV000156,2022-01-05,07:06:24
FUN003288,SL0060759,MOV000718,2021-07-12,09:57:52
FUN003289,SL0047699,MOV001025,2021-12-05,23:05:12
FUN003290,SL0025479,MOV001119,2021-09-03,07:07:54
FUN003291,SL0062368,MOV000715,2021-10-14,15:03:13
FUN003292,SL0049691,MOV001146,2021-12-28,15:36:46
FUN003293,SL0035666,MOV000084,2021-12-10,14:06:36
FUN003294,SL0042507,MOV001212,2021-11-17,12:44:03
FUN003295,SL0058437,MOV000105,2021-12-02,02:09:37
FUN003296,SL0008280,MOV001094,2021-07-17,13:17:59
FUN003297,SL0057967,MOV001237,2021-12-26,12:56:34
FUN003298,SL0050178,MOV000530,2021-10-10,02:57:47
FUN003299,SL0030124,MOV000015,2021-12-20,08:05:48
FUN003300,SL0069175,MOV000375,2021-11-03,22:51:09
FUN003301,SL0011481,MOV000314,2021-09-22,21:13:07
FUN003302,SL0005566,MOV000461,2021-12-24,17:14:48
FUN003303,SL0056736,MOV000675,2021-10-17,17:17:55
FUN003304,SL0000165,MOV001041,2021-09-10,09:38:49
FUN003305,SL0049860,MOV000453,2021-09-24,15:57:09
FUN003306,SL0062503,MOV001183,2022-01-09,04:21:43
FUN003307,SL0017442,MOV001373,2022-01-01,01:37:01
FUN003308,SL0019293,MOV000156,2021-12-28,11:41:32
FUN003309,SL0013349,MOV000372,2021-11-26,03:04:14
FUN003310,SL0072207,MOV000577,2021-11-18,20:03:25
FUN003311,SL0017602,MOV001388,2021-11-02,17:40:45
FUN003312,SL0039920,MOV001223,2021-06-26,22:18:33
FUN003313,SL0075675,MOV000516,2021-10-21,18:47:12
FUN003314,SL0064253,MOV001320,2021-12-19,22:46:50
FUN003315,SL0003915,MOV000300,2021-10-05,09:44:24
FUN003316,SL0039918,MOV000241,2021-10-15,02:10:01
FUN003317,SL0023980,MOV000468,2021-04-23,14:22:12
FUN003318,SL0026023,MOV001277,2022-01-02,14:20:40
FUN003319,SL0067276,MOV000730,2021-11-22,21:02:31
FUN003320,SL0049809,MOV000109,2021-12-12,02:03:16
FUN003321,SL0019511,MOV001127,2021-12-23,17:05:42
FUN003322,SL0008253,MOV000080,2021-08-26,23:31:15
FUN003323,SL0017475,MOV001022,2021-08-23,02:42:29
FUN003324,SL0000649,MOV001046,2021-11-28,06:44:04
FUN003325,SL0005832,MOV001276,2021-08-29,00:41:51
FUN003326,SL0037032,MOV001228,2022-01-06,15:42:23
FUN003327,SL0019408,MOV000491,2021-11-27,04:22:41
FUN003328,SL0004910,MOV000796,2021-08-09,05:49:35
FUN003329,SL0002212,MOV000403,2021-12-15,11:36:32
FUN003330,SL0034369,MOV000315,2021-03-17,17:25:55
FUN003331,SL0046797,MOV000217,2021-12-30,06:53:28
FUN003332,SL0074565,MOV001215,2021-11-20,19:28:15
FUN003333,SL0072789,MOV001412,2021-12-25,21:01:06
FUN003334,SL0064618,MOV001101,2021-07-18,10:05:51
FUN003335,SL0044413,MOV000385,2021-06-03,19:41:30
FUN003336,SL0019856,MOV000103,2021-12-29,18:08:46
FUN003337,SL0035509,MOV001063,2021-11-17,15:08:30
FUN003338,SL0052492,MOV000955,2021-10-14,17:12:22
FUN003339,SL0050840,MOV000723,2021-12-16,10:35:35
FUN003340,SL0065949,MOV001223,2021-09-20,11:15:17
FUN003341,SL0052289,MOV000384,2021-08-12,11:03:52
FUN003342,SL0004204,MOV000787,2021-12-21,13:04:49
FUN003343,SL0052586,MOV001009,2021-12-27,14:58:37
FUN003344,SL0015132,MOV000420,2022-01-04,23:20:19
FUN003345,SL0052570,MOV000350,2021-03-23,00:18:36
FUN003346,SL0007303,MOV000759,2022-01-05,05:34:54
FUN003347,SL0049175,MOV000193,2021-06-13,08:41:25
FUN003348,SL0019860,MOV000500,2021-12-12,07:31:37
FUN003349,SL0029522,MOV000043,2021-12-23,08:16:38
FUN003350,SL0072827,MOV000214,2021-11-04,03:26:43
FUN003351,SL0045076,MOV001389,2021-08-02,20:24:50
FUN003352,SL0016309,MOV001033,2021-11-03,08:48:53
FUN003353,SL0012051,MOV000715,2021-07-22,23:43:17
FUN003354,SL0066193,MOV000889,2021-08-29,20:19:12
FUN003355,SL0008424,MOV000350,2021-09-17,04:04:05
FUN003356,SL0035730,MOV000534,2021-08-16,00:28:54
FUN003357,SL0030830,MOV000325,2022-01-01,01:43:44
FUN003358,SL0023378,MOV000828,2021-12-28,18:33:10
FUN003359,SL0031699,MOV001392,2021-03-29,21:39:18
FUN003360,SL0007596,MOV000097,2021-12-24,02:22:11
FUN003361,SL0052364,MOV000675,2021-10-18,05:58:14
FUN003362,SL0062268,MOV000885,2021-09-03,20:21:45
FUN003363,SL0049437,MOV000435,2021-11-21,03:35:41
FUN003364,SL0005020,MOV000971,2022-01-09,21:21:19
FUN003365,SL0054107,MOV001094,2021-11-25,15:35:44
FUN003366,SL0026001,MOV000421,2021-12-17,07:44:10
FUN003367,SL0017261,MOV001233,2022-01-01,08:54:55
FUN003368,SL0011156,MOV001138,2021-07-21,12:11:50
FUN003369,SL0007021,MOV001162,2021-12-11,01:28:40
FUN003370,SL0002827,MOV001036,2021-11-07,08:10:08
FUN003371,SL0054015,MOV000761,2021-12-30,09:51:52
FUN003372,SL0051850,MOV000864,2021-11-21,11:14:32
FUN003373,SL0007764,MOV001021,2021-12-27,13:20:07
FUN003374,SL0013086,MOV000203,2021-10-29,23:55:16
FUN003375,SL0045482,MOV000541,2021-10-13,08:46:19
FUN003376,SL0051967,MOV000502,2021-08-03,14:16:09
FUN003377,SL0012210,MOV000174,2021-12-01,05:43:22
FUN003378,SL0016689,MOV000293,2021-12-26,23:28:55
FUN003379,SL0067711,MOV000774,2021-11-05,09:53:15
FUN003380,SL0010337,MOV000747,2022-01-03,00:44:09
FUN003381,SL0057075,MOV000983,2021-08-22,04:33:07
FUN003382,SL0065817,MOV001074,2021-07-03,17:21:00
FUN003383,SL0013194,MOV001026,2021-05-05,20:01:19
FUN003384,SL0037942,MOV000058,2021-11-24,05:25:33
FUN003385,SL0073197,MOV000753,2021-10-26,00:40:34
FUN003386,SL0055319,MOV000348,2022-01-05,14:29:57
FUN003387,SL0030511,MOV001427,2021-09-26,13:15:52
FUN003388,SL0049331,MOV000268,2021-11-08,09:06:58
FUN003389,SL0036569,MOV000384,2021-11-27,18:18:52
FUN003390,SL0029417,MOV000512,2021-10-30,14:32:18
FUN003391,SL0042773,MOV001409,2021-08-18,14:25:29
FUN003392,SL0066262,MOV000546,2021-12-27,14:47:01
FUN003393,SL0052676,MOV001319,2021-08-30,17:35:18
FUN003394,SL0048221,MOV001145,2021-12-10,07:10:12
FUN003395,SL0063295,MOV000293,2021-12-26,15:49:01
FUN003396,SL0001337,MOV000616,2021-08-07,13:24:29
FUN003397,SL0030111,MOV001011,2021-04-19,06:06:04
FUN003398,SL0058796,MOV000519,2021-04-15,09:46:42
FUN003399,SL0068666,MOV000785,2022-01-10,08:00:36
FUN003400,SL0025121,MOV000421,2021-12-25,11:27:03
FUN003401,SL0074827,MOV000458,2021-10-09,03:54:03
FUN003402,SL0011992,MOV000312,2021-11-19,03:04:35
FUN003403,SL0010481,MOV000442,2022-01-09,10:45:32
FUN003404,SL0017149,MOV000959,2021-11-11,08:34:41
FUN003405,SL0022156,MOV000576,2021-09-03,00:12:37
FUN003406,SL0056288,MOV000139,2022-01-08,17:53:16
FUN003407,SL0025349,MOV000273,2022-01-02,14:11:21
FUN003408,SL0040045,MOV000011,2021-12-12,04:48:59
FUN003409,SL0003473,MOV000473,2022-01-04,00:27:39
FUN003410,SL0050955,MOV001220,2021-09-17,20:32:01
FUN003411,SL0068195,MOV000860,2021-10-12,00:08:05
FUN003412,SL0035608,MOV000045,2021-02-06,15:00:44
FUN003413,SL0007941,MOV001133,2021-04-09,14:26:34
FUN003414,SL0016780,MOV000173,2021-09-24,16:38:15
FUN003415,SL0054168,MOV000755,2021-07-18,13:32:35
FUN003416,SL0005196,MOV001073,2021-11-05,14:37:30
FUN003417,SL0043509,MOV000235,2021-07-06,09:56:02
FUN003418,SL0072045,MOV000678,2022-01-06,06:17:38
FUN003419,SL0075888,MOV000353,2021-12-25,17:24:21
FUN003420,SL0056758,MOV000718,2021-12-06,07:13:17
FUN003421,SL0051065,MOV000972,2021-11-19,20:39:55
FUN003422,SL0013992,MOV000661,2021-12-25,01:30:17
FUN003423,SL0014692,MOV000189,2021-10-23,14:53:03
FUN003424,SL0071733,MOV000025,2021-08-13,16:26:14
FUN003425,SL0020090,MOV000754,2021-09-11,17:35:11
FUN003426,SL0024529,MOV000880,2021-11-27,13:37:41
FUN003427,SL0026443,MOV000769,2021-12-06,00:51:39
FUN003428,SL0034280,MOV000021,2021-06-13,00:34:34
FUN003429,SL0007789,MOV000007,2021-12-04,13:11:47
FUN003430,SL0008375,MOV001171,2021-08-26,14:43:16
FUN003431,SL0068555,MOV001035,2021-10-22,19:54:47
FUN003432,SL0012754,MOV000452,2021-10-17,02:28:21
FUN003433,SL0005224,MOV000327,2021-12-30,12:11:37
FUN003434,SL0030549,MOV000920,2021-10-05,20:30:11
FUN003435,SL0031826,MOV000034,2021-05-31,02:48:42
FUN003436,SL0002252,MOV000791,2021-06-05,13:49:15
FUN003437,SL0010945,MOV000043,2021-11-18,23:32:50
FUN003438,SL0076148,MOV001233,2021-09-09,20:29:07
FUN003439,SL0017202,MOV001265,2021-07-31,09:39:12
FUN003440,SL0047771,MOV000355,2022-01-03,15:32:53
FUN003441,SL0023374,MOV000104,2021-08-15,14:54:06
FUN003442,SL0074976,MOV000905,2021-11-06,14:23:49
FUN003443,SL0005310,MOV001166,2022-01-08,12:39:59
FUN003444,SL0060589,MOV000770,2021-08-19,05:52:06
FUN003445,SL0003705,MOV000013,2021-10-12,01:12:35
FUN003446,SL0043778,MOV000455,2022-01-09,07:25:57
FUN003447,SL0050595,MOV000770,2021-12-26,15:22:45
FUN003448,SL0054341,MOV001209,2021-10-11,06:42:58
FUN003449,SL0021598,MOV000677,2021-10-17,20:52:30
FUN003450,SL0064413,MOV000162,2021-09-19,17:31:19
FUN003451,SL0033784,MOV000259,2021-08-10,02:31:20
FUN003452,SL0053657,MOV001180,2021-06-13,07:50:51
FUN003453,SL0023709,MOV000160,2021-10-13,16:54:17
FUN003454,SL0023068,MOV001273,2021-08-03,10:27:35
FUN003455,SL0004877,MOV001002,2021-12-04,15:09:34
FUN003456,SL0057707,MOV000034,2021-12-13,06:46:06
FUN003457,SL0035947,MOV000192,2021-10-07,13:00:53
FUN003458,SL0068402,MOV000671,2021-12-21,12:56:23
FUN003459,SL0019976,MOV001131,2021-02-08,18:39:33
FUN003460,SL0058938,MOV001009,2021-08-31,02:38:08
FUN003461,SL0074280,MOV001099,2021-06-05,13:26:53
FUN003462,SL0016242,MOV001004,2021-09-09,09:18:39
FUN003463,SL0002623,MOV001178,2021-10-09,23:02:03
FUN003464,SL0021662,MOV000273,2021-12-30,14:29:07
FUN003465,SL0075226,MOV001145,2021-11-18,14:40:43
FUN003466,SL0019195,MOV000543,2021-12-12,04:37:10
FUN003467,SL0050119,MOV000504,2021-10-07,22:04:44
FUN003468,SL0002866,MOV000649,2021-12-29,21:45:03
FUN003469,SL0022378,MOV001279,2021-12-02,05:50:14
FUN003470,SL0024707,MOV000226,2021-08-12,17:43:09
FUN003471,SL0003848,MOV000973,2021-12-25,07:52:53
FUN003472,SL0065574,MOV000124,2021-12-15,11:21:25
FUN003473,SL0072376,MOV000315,2021-05-24,11:20:28
FUN003474,SL0068728,MOV000581,2021-12-26,09:27:12
FUN003475,SL0011660,MOV000113,2021-03-19,05:28:16
FUN003476,SL0008251,MOV000240,2021-12-01,08:57:11
FUN003477,SL0022159,MOV000975,2021-03-06,14:32:05
FUN003478,SL0000618,MOV001194,2021-12-08,13:25:42
FUN003479,SL0026555,MOV000076,2022-01-09,07:38:39
FUN003480,SL0048829,MOV001428,2021-11-28,02:55:30
FUN003481,SL0029204,MOV001167,2022-01-04,15:43:02
FUN003482,SL0028092,MOV000396,2021-12-16,04:43:43
FUN003483,SL0031197,MOV000438,2021-06-12,17:29:22
FUN003484,SL0060154,MOV000458,2021-10-21,01:29:31
FUN003485,SL0022463,MOV000701,2021-11-07,04:41:40
FUN003486,SL0022383,MOV001094,2022-01-10,13:53:49
FUN003487,SL0069130,MOV000202,2021-12-13,03:47:33
FUN003488,SL0066387,MOV001010,2021-10-20,09:18:56
FUN003489,SL0034582,MOV001218,2021-07-12,20:25:41
FUN003490,SL0017683,MOV001412,2021-12-10,07:28:59
FUN003491,SL0030820,MOV000242,2021-12-19,20:14:34
FUN003492,SL0013289,MOV000524,2021-07-27,07:12:40
FUN003493,SL0005594,MOV000144,2021-12-30,03:58:11
FUN003494,SL0067442,MOV000026,2021-02-06,23:45:39
FUN003495,SL0063095,MOV000613,2021-10-07,01:40:54
FUN003496,SL0062692,MOV001148,2021-05-30,03:05:27
FUN003497,SL0006594,MOV000097,2021-09-10,11:00:41
FUN003498,SL0070921,MOV000774,2021-08-10,00:40:21
FUN003499,SL0010043,MOV001112,2021-10-04,05:15:32
FUN003500,SL0044663,MOV000588,2021-10-11,12:35:52
FUN003501,SL0003141,MOV001412,2022-01-02,05:21:34
FUN003502,SL0055391,MOV000388,2021-11-21,22:01:37
FUN003503,SL0072653,MOV001263,2021-12-14,22:08:43
FUN003504,SL0015126,MOV000845,2021-11-19,15:39:23
FUN003505,SL0061964,MOV001203,2021-12-29,03:38:54
FUN003506,SL0074635,MOV000315,2021-05-11,09:43:09
FUN003507,SL0028285,MOV001430,2021-09-21,09:45:43
FUN003508,SL0007072,MOV000141,2021-12-28,01:06:24
FUN003509,SL0042232,MOV000936,2021-11-13,12:24:00
FUN003510,SL0043675,MOV000019,2021-12-21,06:41:15
FUN003511,SL0000047,MOV000119,2021-12-09,04:05:46
FUN003512,SL0010857,MOV000808,2021-11-08,15:03:48
FUN003513,SL0067827,MOV000734,2021-06-15,06:40:09
FUN003514,SL0048542,MOV001066,2021-12-26,19:23:04
FUN003515,SL0034084,MOV000031,2021-09-05,04:42:02
FUN003516,SL0076231,MOV001365,2022-01-08,18:56:47
FUN003517,SL0015416,MOV000506,2021-11-30,03:38:20
FUN003518,SL0074434,MOV001186,2021-11-27,05:19:14
FUN003519,SL0048187,MOV000335,2021-12-14,15:47:10
FUN003520,SL0067294,MOV000684,2021-09-01,18:57:29
FUN003521,SL0034650,MOV000443,2021-11-19,18:38:40
FUN003522,SL0017076,MOV000392,2021-11-16,23:22:48
FUN003523,SL0059358,MOV000997,2022-01-10,11:59:45
FUN003524,SL0060788,MOV000943,2021-12-01,08:44:49
FUN003525,SL0028417,MOV001338,2021-11-12,21:19:19
FUN003526,SL0072334,MOV000494,2021-09-05,10:52:11
FUN003527,SL0066207,MOV001386,2021-08-21,01:03:31
FUN003528,SL0005534,MOV000169,2021-10-15,04:56:29
FUN003529,SL0028703,MOV001345,2021-07-12,00:59:11
FUN003530,SL0049422,MOV000938,2021-10-06,12:31:54
FUN003531,SL0025870,MOV000350,2021-04-13,19:17:25
FUN003532,SL0015547,MOV000975,2021-03-30,07:23:59
FUN003533,SL0021397,MOV001319,2021-12-27,05:50:18
FUN003534,SL0003866,MOV000769,2021-11-01,20:01:08
FUN003535,SL0031642,MOV000426,2021-12-14,21:33:03
FUN003536,SL0041361,MOV000539,2021-12-24,15:42:14
FUN003537,SL0076567,MOV000471,2021-11-25,20:42:51
FUN003538,SL0050524,MOV000412,2021-12-23,09:28:41
FUN003539,SL0070987,MOV001163,2021-11-04,21:44:13
FUN003540,SL0014834,MOV001347,2021-09-29,17:22:57
FUN003541,SL0070873,MOV001359,2021-12-03,14:29:15
FUN003542,SL0012799,MOV000030,2021-07-15,05:53:53
FUN003543,SL0050192,MOV000633,2021-09-13,16:50:41
FUN003544,SL0019440,MOV000156,2022-01-01,08:42:15
FUN003545,SL0021261,MOV001315,2021-07-06,19:10:08
FUN003546,SL0040400,MOV000894,2021-12-27,15:34:26
FUN003547,SL0076440,MOV001270,2022-01-10,12:45:04
FUN003548,SL0040708,MOV001063,2022-01-03,01:18:28
FUN003549,SL0040195,MOV001213,2022-01-02,01:27:02
FUN003550,SL0039998,MOV001194,2021-12-02,04:36:57
FUN003551,SL0043120,MOV001001,2021-10-21,13:33:34
FUN003552,SL0060767,MOV001143,2021-09-13,07:01:15
FUN003553,SL0017079,MOV000236,2021-07-22,04:46:55
FUN003554,SL0049500,MOV000174,2021-11-01,01:54:23
FUN003555,SL0034179,MOV000931,2021-09-08,09:43:54
FUN003556,SL0060309,MOV000685,2021-12-03,20:33:37
FUN003557,SL0034231,MOV001042,2021-06-23,18:39:54
FUN003558,SL0046844,MOV000134,2021-10-10,07:30:48
FUN003559,SL0040654,MOV000723,2021-11-13,20:22:05
FUN003560,SL0058523,MOV000734,2021-04-28,19:20:09
FUN003561,SL0050983,MOV000391,2022-01-02,07:12:37
FUN003562,SL0018775,MOV000972,2021-09-17,17:15:58
FUN003563,SL0048989,MOV000593,2021-07-13,19:43:22
FUN003564,SL0005260,MOV000046,2021-12-20,08:56:11
FUN003565,SL0007870,MOV001352,2021-10-26,21:06:05
FUN003566,SL0048429,MOV001024,2021-08-18,10:08:28
FUN003567,SL0061916,MOV001411,2021-12-25,10:01:19
FUN003568,SL0013349,MOV000149,2021-11-22,13:13:45
FUN003569,SL0071842,MOV001283,2021-07-12,12:09:06
FUN003570,SL0072897,MOV000080,2021-10-30,17:43:14
FUN003571,SL0032263,MOV001085,2022-01-06,09:20:10
FUN003572,SL0059519,MOV000360,2021-08-25,23:25:52
FUN003573,SL0008290,MOV000436,2021-10-17,18:33:36
FUN003574,SL0003118,MOV001046,2021-12-05,11:39:06
FUN003575,SL0002786,MOV000796,2021-10-13,22:40:59
FUN003576,SL0017832,MOV000894,2021-11-18,14:42:54
FUN003577,SL0064700,MOV000572,2021-12-03,23:31:07
FUN003578,SL0031731,MOV000360,2021-11-23,06:56:05
FUN003579,SL0024248,MOV001168,2021-12-14,05:49:15
FUN003580,SL0037298,MOV000198,2021-10-27,02:42:41
FUN003581,SL0009622,MOV000674,2021-10-22,14:30:48
FUN003582,SL0020401,MOV000073,2021-06-05,14:18:09
FUN003583,SL0064647,MOV000018,2021-11-09,12:36:47
FUN003584,SL0069684,MOV001082,2021-12-17,11:51:45
FUN003585,SL0073641,MOV000832,2021-07-04,07:53:08
FUN003586,SL0070171,MOV000934,2021-10-25,17:29:59
FUN003587,SL0073202,MOV001309,2021-12-07,17:46:16
FUN003588,SL0032037,MOV000708,2022-01-10,15:17:52
FUN003589,SL0054039,MOV000178,2021-07-11,02:33:13
FUN003590,SL0023439,MOV000617,2021-01-29,09:08:29
FUN003591,SL0015446,MOV000451,2022-01-01,06:47:14
FUN003592,SL0070635,MOV000594,2021-04-12,14:23:45
FUN003593,SL0011816,MOV000015,2021-12-19,10:23:12
FUN003594,SL0052348,MOV000333,2021-12-06,19:06:27
FUN003595,SL0015095,MOV001287,2021-12-02,21:05:36
FUN003596,SL0023080,MOV000325,2021-08-21,17:01:24
FUN003597,SL0053450,MOV000842,2021-11-18,01:57:00
FUN003598,SL0031334,MOV000234,2021-11-13,20:23:44
FUN003599,SL0050363,MOV000904,2021-07-19,10:52:24
FUN003600,SL0029192,MOV001058,2021-10-23,16:40:41
FUN003601,SL0001611,MOV000538,2022-01-09,00:09:07
FUN003602,SL0060321,MOV000391,2021-10-21,16:22:21
FUN003603,SL0069447,MOV000276,2022-01-10,19:43:55
FUN003604,SL0055316,MOV001315,2021-11-06,16:48:14
FUN003605,SL0021112,MOV001264,2021-04-25,11:18:40
FUN003606,SL0062027,MOV001372,2021-11-28,23:22:24
FUN003607,SL0039505,MOV000394,2021-09-19,15:40:04
FUN003608,SL0009662,MOV001363,2021-11-23,06:25:24
FUN003609,SL0064749,MOV000839,2021-10-07,17:17:10
FUN003610,SL0052766,MOV000049,2021-12-19,00:28:31
FUN003611,SL0046393,MOV000387,2021-10-20,10:21:06
FUN003612,SL0032367,MOV000103,2021-12-28,23:38:15
FUN003613,SL0052074,MOV000480,2021-05-05,14:15:46
FUN003614,SL0060291,MOV000177,2021-08-02,14:48:16
FUN003615,SL0001865,MOV000199,2021-12-10,06:35:17
FUN003616,SL0068286,MOV000673,2022-01-01,13:32:07
FUN003617,SL0031343,MOV000118,2022-01-03,11:38:47
FUN003618,SL0006355,MOV000019,2022-01-07,21:54:33
FUN003619,SL0051902,MOV000316,2021-10-30,09:42:37
FUN003620,SL0021429,MOV000494,2021-02-20,13:19:36
FUN003621,SL0053195,MOV000718,2021-06-20,22:34:11
FUN003622,SL0076245,MOV000147,2021-11-03,22:17:28
FUN003623,SL0029996,MOV001034,2021-12-11,15:47:00
FUN003624,SL0032017,MOV001181,2021-09-24,21:58:19
FUN003625,SL0056359,MOV000263,2021-09-03,11:23:03
FUN003626,SL0024839,MOV000221,2021-12-08,02:06:57
FUN003627,SL0000951,MOV000706,2021-09-15,11:23:58
FUN003628,SL0024628,MOV000244,2021-09-05,00:10:36
FUN003629,SL0066104,MOV000624,2021-07-30,13:11:33
FUN003630,SL0015592,MOV000924,2021-12-31,01:22:40
FUN003631,SL0038119,MOV000796,2021-09-28,22:22:32
FUN003632,SL0005301,MOV000600,2021-12-21,09:32:40
FUN003633,SL0018949,MOV000815,2021-11-02,03:48:02
FUN003634,SL0022970,MOV000974,2021-10-20,17:41:29
FUN003635,SL0030441,MOV001205,2021-10-20,19:38:00
