id,cliente_id,colaborador_id,sede_id,fecha,hora,qr_id
VE0002304,C00008282,CL0005510,S00009625,2020-07-22,02:31:47,uBqfFYkvVzCfJVUoLtHW
VE0002305,C00005350,CL0007578,S00006754,2020-09-30,12:01:42,peokRDaPghuduuMghgvi
VE0002306,C00003874,CL0002909,S00001806,2020-07-29,17:19:42,tqPTnQiBdbsvYHIDuhzh
VE0002307,C00009212,CL0008998,S00003500,2020-10-25,16:50:24,gsxkDoInPrcrOGqBTvlA
VE0002308,C00008750,CL0007500,S00000558,2020-12-23,22:29:39,eUCPwBnLuQkwopgtYfde
VE0002309,C00002604,CL0009435,S00001354,2020-08-18,00:44:37,pAwmlciyOJFPDqYNqcPo
VE0002310,C00001703,CL0004298,S00009452,2020-03-07,19:52:05,EpBmNlXrFRmCVuvYumAQ
VE0002311,C00001657,CL0000924,S00004704,2020-06-28,13:48:58,XPjJwBAZHvPDhEJUsePs
VE0002312,C00001351,CL0003260,S00002115,2020-07-04,10:02:03,lneVHLNpkTyMqkIGabCi
VE0002313,C00000433,CL0002979,S00003818,2020-02-04,03:18:57,JHZerAEblHDigGbJGstr
VE0002314,C00001401,CL0004199,S00008173,2020-09-24,14:01:09,mekWBMnyZyoBhRpCDxUi
VE0002315,C00008966,CL0007526,S00000055,2020-06-21,14:54:30,dknraqQxqySGqGtjjZqO
VE0002316,C00006813,CL0009601,S00006445,2021-02-23,22:52:26,oUYdEkVUPrXlCppCuROz
VE0002317,C00005511,CL0001524,S00009232,2020-04-14,00:06:37,aLQPvlGlAhRDGWDwNqrS
VE0002318,C00003307,CL0001611,S00002579,2020-04-10,20:15:33,VSniyXDrJalKGSebwuGR
VE0002319,C00008915,CL0008125,S00004490,2021-02-21,21:24:20,GYFJFlqoKKFILJLAmSEG
VE0002320,C00008516,CL0009814,S00005227,2020-11-15,18:36:09,PyDZkqejTfOSXgeaMHEz
VE0002321,C00008575,CL0007711,S00005684,2020-04-22,13:01:19,bQDiYdlYtxlzRqVlKZUn
VE0002322,C00006994,CL0001153,S00006818,2020-07-06,03:19:20,xjiDalpRWoXYGOhKyPUB
VE0002323,C00000044,CL0003602,S00008464,2021-01-14,02:38:22,NMPMACubnraZFJAVsYcU
VE0002324,C00004677,CL0004884,S00006768,2020-02-29,13:12:00,qejcdEeuOReASijWGXWI
VE0002325,C00009741,CL0002976,S00005202,2020-12-31,02:42:42,kYMZbyoxZizwNGLpNqki
VE0002326,C00001499,CL0005002,S00009039,2020-10-23,23:58:47,IqKEdiLatbUaUJjnWCnR
VE0002327,C00007615,CL0000085,S00001394,2020-09-18,23:04:34,nDfOxnvarxFpZrMcnAeo
VE0002328,C00000429,CL0004762,S00008371,2020-06-13,20:09:28,ggyILkHGkCPVNUJmpAhn
VE0002329,C00001874,CL0007550,S00001617,2020-03-25,02:44:10,CHhtoYLcZphZlYsJGfTr
VE0002330,C00007261,CL0008829,S00001589,2021-01-13,03:10:14,kxWRiJaKOOdFApabHKqr
VE0002331,C00005808,CL0002801,S00006787,2020-09-02,17:13:04,pHWYMZJFMoMldKhrZFpk
VE0002332,C00004112,CL0008816,S00005003,2020-04-18,03:00:20,EJTGHZFPfdZFizYdyxoK
VE0002333,C00008539,CL0003959,S00009537,2020-12-26,10:23:07,zEvWxVizYoOHyuVjCmEo
VE0002334,C00003225,CL0003891,S00000180,2020-05-06,09:09:36,GLkWbSJMumeJWTDcXDrV
VE0002335,C00000033,CL0007350,S00006994,2020-06-15,19:54:33,bevLagmwaeuJwErfOQZB
VE0002336,C00008857,CL0002561,S00008261,2020-03-02,02:49:26,mkepSRVPwIAtMgonJFSn
VE0002337,C00004338,CL0002371,S00003536,2020-11-08,07:36:17,aKXCDWmcJmeUpWWFlzLJ
VE0002338,C00002132,CL0002097,S00008903,2020-05-14,02:37:24,bWnavNoJtJlSRncoxUgB
VE0002339,C00008436,CL0009357,S00002945,2021-01-26,15:40:51,UVNcugyXZfJkBOSpXBCp
VE0002340,C00002252,CL0002473,S00005470,2020-09-05,10:25:51,VTuMcWSXJLMTvGGCFEAa
VE0002341,C00008155,CL0006631,S00003779,2020-02-15,20:49:25,vUfiUsMHesNqCWWVcgpm
VE0002342,C00008101,CL0004535,S00004127,2020-01-23,02:42:14,oCSqwwBJvPUzDlCJjqmz
VE0002343,C00000149,CL0006880,S00006483,2020-12-23,03:52:31,DOdXoIUuGNtsaWzhMxAI
VE0002344,C00009285,CL0002171,S00008310,2021-02-25,11:54:44,KZWksFgCYistFlLNcQGG
VE0002345,C00005333,CL0007628,S00007815,2020-11-12,17:50:54,ymdpllXVKpmIvvaNdejO
VE0002346,C00000897,CL0000859,S00002205,2020-09-05,22:40:09,pPiYgDnAeYQMGCCDtWlt
VE0002347,C00001361,CL0008710,S00007462,2020-02-26,23:35:58,FvWaxCcPxMdFnPEPyOGv
VE0002348,C00004827,CL0003691,S00007192,2020-01-09,02:31:23,vOiQBXNZhNiiCZZoApfr
VE0002349,C00007800,CL0001605,S00006403,2020-09-03,05:38:42,YZookeKBxyeTgLVNmxBq
VE0002350,C00008880,CL0000679,S00001657,2020-01-07,22:14:59,vNQdeYEiGfYdVBmdUZHZ
VE0002351,C00006181,CL0004704,S00008850,2021-01-14,22:31:34,mOobPUChMffbuAlrvEtq
VE0002352,C00005929,CL0005865,S00003323,2020-05-26,08:09:35,zvlNGydCvlMLBJxHKPGI
VE0002353,C00000009,CL0008504,S00004916,2020-12-22,05:24:29,DdAAMkpwzyRQXdhZzGXp
VE0002354,C00005913,CL0000814,S00007699,2020-03-19,14:10:34,JkubVYnrLoEPgSXOJOUq
VE0002355,C00000263,CL0000906,S00007643,2020-06-15,09:04:45,NnouizlzjfgeCGAoOmrt
VE0002356,C00000512,CL0004537,S00009459,2020-11-30,01:39:37,DkqkwIPgkqcNaFoNeUTw
VE0002357,C00008627,CL0006917,S00008861,2020-05-14,23:44:03,XnyDcsLtdqOpiqPvYxOn
VE0002358,C00001006,CL0006162,S00005898,2021-02-24,16:41:10,kdPFKAXRDeMlKQTxNgQH
VE0002359,C00009222,CL0009399,S00001008,2020-11-26,04:27:44,hZgRbVmWPnmsuDKUiUwW
VE0002360,C00004601,CL0006169,S00003269,2020-02-16,06:04:48,ZgBeCvniSIkYiGjWHVBt
VE0002361,C00000799,CL0009462,S00009252,2020-09-30,18:57:37,ddEHKRUXQbwQSXmAnlhO
VE0002362,C00005540,CL0001360,S00003633,2020-10-16,06:20:54,yyYMidfXgGhgSxHanmOC
VE0002363,C00009966,CL0009763,S00007354,2020-07-05,08:30:58,ARWUrNsZwuaVJEEMpSJd
VE0002364,C00008660,CL0005833,S00003727,2020-05-30,13:32:46,sHaWOOHgXqATfiOtEsAh
VE0002365,C00007659,CL0001441,S00002012,2020-07-28,21:37:42,xpfBiRCaZNYBdcYjghWT
VE0002366,C00006658,CL0004853,S00005508,2020-03-27,15:34:12,BDnuKcFHssZcXgnjOEkP
VE0002367,C00003048,CL0009187,S00005503,2021-01-03,11:42:08,itEURyYHdpCcZUHHxeDE
VE0002368,C00007744,CL0000746,S00005848,2020-08-12,10:27:26,hOxXJADYMPVdMPmbaMFD
VE0002369,C00008451,CL0000991,S00009996,2020-08-16,16:48:08,MmgDjTcDpioyCRqaPphA
VE0002370,C00005720,CL0007390,S00000621,2021-01-14,04:25:20,ozCDwjHmIluOJdenlEZN
VE0002371,C00004800,CL0007766,S00009063,2020-08-19,00:44:12,krsscTPPRSRlPJNRkXyy
VE0002372,C00002713,CL0001407,S00003932,2020-09-21,13:07:41,ihMaHbFNyJWNPaZAjiKl
VE0002373,C00002774,CL0000672,S00009236,2020-05-05,02:37:13,IIhAizMcRQnGxHDvriJX
VE0002374,C00000496,CL0004940,S00005136,2020-03-01,22:56:34,yLmOhLRgxvNIDMVBKLiw
VE0002375,C00004543,CL0001008,S00007507,2020-03-11,14:24:48,qQGCGvJWRalbVdNMtdyQ
VE0002376,C00005048,CL0009379,S00009448,2020-07-27,12:54:33,VvLoZPTYqfcJVhTxMsDt
VE0002377,C00004386,CL0005384,S00000466,2021-01-28,18:45:37,XxBeJgwqqxCqSHSSFEZO
VE0002378,C00007218,CL0007083,S00000565,2020-08-26,00:38:37,GWRGXeMSkfmcmAKnHdTf
VE0002379,C00005491,CL0001470,S00000449,2020-04-05,07:56:03,DcIlzPNsnjKOGCnHwNAa
VE0002380,C00009712,CL0009197,S00006203,2021-02-09,09:25:30,ylORlzePNkixlubcuutA
VE0002381,C00007591,CL0008003,S00009814,2021-01-28,16:00:16,XVzDuavUzIyEgNNqIrDj
VE0002382,C00009641,CL0005646,S00000018,2020-10-21,00:36:29,VoxRqdlzYdFQMMgkHgKG
VE0002383,C00001816,CL0007591,S00001877,2020-11-16,23:29:13,FPKVSGuPqbQKLjUODPUU
VE0002384,C00009609,CL0009138,S00003167,2020-12-17,12:05:20,vckDXJwMYkyagAjDkNus
VE0002385,C00003956,CL0008380,S00007193,2021-01-17,11:46:40,DmFwigGLRKcZHtuhxqFn
VE0002386,C00004727,CL0008658,S00009579,2020-09-01,17:40:57,QOXrxUBrKIMkNyZkFDyQ
VE0002387,C00001188,CL0008078,S00005519,2020-10-16,04:34:51,ziDPSIatFXqGvHXLiYmV
VE0002388,C00008204,CL0003871,S00006727,2020-01-31,21:31:04,tltbHZsjfhfCxEXyOSTe
VE0002389,C00003172,CL0000318,S00001470,2020-01-26,10:49:43,XxpHvCIuXrarqLvnKPoQ
VE0002390,C00006202,CL0008514,S00008204,2020-06-22,10:05:12,LakkTmIowMKNfimjORtA
VE0002391,C00003738,CL0009842,S00009216,2020-01-12,23:40:46,mxWXmxqAeqlbXQlIeyzQ
VE0002392,C00001037,CL0000070,S00005042,2020-06-13,04:28:46,EfIRmGKniSJrkFFIHSzV
VE0002393,C00005936,CL0006416,S00009501,2020-06-11,10:22:41,fjZfAtAEZwlbyDqEpBTZ
VE0002394,C00003933,CL0000976,S00000819,2020-08-21,00:31:16,RoDXXpizTnEtIKQKZlVp
VE0002395,C00007321,CL0005673,S00000429,2021-02-25,23:36:43,HMCLZZuuGuNKQEoRXlYb
VE0002396,C00001534,CL0005217,S00009817,2020-08-08,04:57:22,qcdnROJTGchLLTyRaoKo
VE0002397,C00004713,CL0003697,S00003081,2021-01-06,09:46:22,AsjWjTdwwYjhFYQLURmM
VE0002398,C00000784,CL0002871,S00009450,2020-03-14,02:02:31,VUxAuOXzvFNZmhmSOgIv
VE0002399,C00000057,CL0007374,S00009441,2020-08-28,23:53:01,qJcPTxCskMQqlEkFFKhO
VE0002400,C00001681,CL0003624,S00004998,2020-08-10,21:28:57,hooHkOBkscrUIuZwTett
VE0002401,C00000232,CL0007372,S00002171,2020-04-05,01:47:02,yegifhAfMZxgCBTWeWqU
VE0002402,C00004196,CL0000751,S00005631,2020-03-13,11:52:34,iOayvfWiDPMwtuJBNDOu
VE0002403,C00001678,CL0005188,S00002570,2020-05-21,12:04:19,yQNRhKCaZQyHxmjOnSxw
VE0002404,C00001083,CL0006615,S00007739,2020-03-01,19:27:06,UoVIBvMdDTWWcKfdOJII
VE0002405,C00001789,CL0000111,S00001821,2020-12-19,23:48:19,ZCjbIuQPdNhcZdJjSFvj
VE0002406,C00003903,CL0009495,S00005865,2020-06-12,08:19:39,GGwVbtejyIYjIEZBUEVL
VE0002407,C00009028,CL0009881,S00009734,2020-03-25,01:19:10,RVlCKlMnBjncitHcPTtt
VE0002408,C00004045,CL0004821,S00000400,2020-05-04,18:42:55,NeDugjnwNjtCMRtURiNL
VE0002409,C00001669,CL0000331,S00002748,2020-07-24,04:30:41,kxNVRUJvamAkTVejpHGE
VE0002410,C00007029,CL0006424,S00008231,2020-04-10,09:27:07,uiRfKWVXJhhErxtjchRH
VE0002411,C00008757,CL0001565,S00009210,2020-03-14,10:41:18,OhbjtGfvCOxQpxNFcjdF
VE0002412,C00008258,CL0002138,S00004365,2021-01-01,09:24:06,jsbvcNhapoFdouBDCTki
VE0002413,C00009319,CL0005754,S00000936,2020-11-05,23:53:20,WIcCpYWbuLAnMxDuBppt
VE0002414,C00009484,CL0006483,S00001044,2020-08-10,14:06:35,GsgIIapESiarStbgXbgg
VE0002415,C00002255,CL0006833,S00007158,2021-01-13,07:08:24,bYdxcuTxoprYGqAGUxEL
VE0002416,C00008291,CL0005032,S00009212,2020-09-26,14:50:26,eRpNDngHjMOwStYsSyZY
VE0002417,C00006690,CL0005837,S00009097,2020-04-28,07:35:25,HQxdoFAgqPHuNvDVwMBR
VE0002418,C00006781,CL0007085,S00009659,2020-08-12,18:40:59,hZLNvVQAusKzffHJOovf
VE0002419,C00008803,CL0008095,S00007725,2020-07-12,02:47:08,cpiVnvZRcRMGuYMiBAki
VE0002420,C00000316,CL0005836,S00003972,2020-10-06,23:52:45,rULaahjgUMVzesdjFVzK
VE0002421,C00003320,CL0000512,S00001266,2020-08-22,21:53:03,QppOvraGIIHbgVjXWgyb
VE0002422,C00002413,CL0009450,S00005627,2021-02-08,08:34:48,jaHEntwWxQKbZheJXhbf
VE0002423,C00005854,CL0003361,S00006654,2020-02-25,08:01:09,MzZktkSbrFmDnQUtPVSQ
VE0002424,C00009877,CL0002832,S00006506,2020-11-08,06:01:43,ZHDfnlukSTYShnAmumav
VE0002425,C00009215,CL0008239,S00005350,2020-08-05,19:25:00,VmAFUMnHvZVCLAsOzMDe
VE0002426,C00005602,CL0002488,S00005981,2020-11-02,06:29:31,XEqCsldkNvpvcNurnlZe
VE0002427,C00009608,CL0004382,S00003852,2020-04-14,15:32:53,phUixEyjnMbbPBjEcRnS
VE0002428,C00008564,CL0008154,S00001080,2020-10-18,21:02:51,ZAaXHUChMvKRDgSWrvzE
VE0002429,C00005023,CL0000879,S00002695,2020-07-28,08:52:18,mpBxiGLzvVulNPQldZtp
VE0002430,C00006736,CL0001591,S00002815,2021-01-26,17:54:46,vvVGyhLPEqUpOyqbQTgY
VE0002431,C00002436,CL0006200,S00007269,2020-08-14,01:20:32,OfCKykoeqoGsQRaXpcsy
VE0002432,C00008626,CL0005628,S00005838,2020-10-19,18:39:42,rewnqqFkQSwbCVWSCRix
VE0002433,C00005465,CL0004832,S00003202,2020-02-10,05:25:24,DHOZpLTjtiynBblLrUYa
VE0002434,C00008030,CL0005795,S00005961,2020-11-20,12:51:39,hgPfMvumQlclYKwQpxaB
VE0002435,C00004915,CL0008427,S00005190,2020-12-21,00:06:26,RqUllFDWHrVMIEZwirrG
VE0002436,C00009078,CL0002672,S00006463,2021-01-19,01:55:58,pwfUPYIlvIMTbZSgrlUH
VE0002437,C00001085,CL0005624,S00006364,2021-02-03,01:13:34,ozqmeLFJEJwytptYWaPS
VE0002438,C00005893,CL0008734,S00007802,2020-12-01,05:36:28,PylJDlBqAcceIlGoagNe
VE0002439,C00005975,CL0000581,S00002447,2020-02-16,12:02:30,LQhZZKpFzPmDeddvMbdv
VE0002440,C00007955,CL0001004,S00003648,2020-08-22,23:05:40,rxpKrTlJMBpwUDBFbufR
VE0002441,C00004984,CL0009966,S00002305,2020-10-27,10:13:46,XqbIYlKJpGaIUjnQbFMR
VE0002442,C00006526,CL0004698,S00005654,2020-10-10,14:27:22,kqvbAoebsVJwRSVuglXr
VE0002443,C00009053,CL0002207,S00004868,2020-09-17,09:20:36,pjNTolDeZnQRymyWaovS
VE0002444,C00007609,CL0009700,S00005834,2020-09-30,23:52:43,vRrZhHPgTcavBwoLNkFu
VE0002445,C00008642,CL0006442,S00006317,2020-08-26,02:46:34,FZXtuIUdUvJdRFLONJgG
VE0002446,C00007181,CL0001956,S00005024,2020-05-10,19:02:01,UoZRTdEVHUEtRKZNDepg
VE0002447,C00002551,CL0008733,S00003620,2020-08-21,01:36:00,LJhFIIzvuiLArJKyZSqk
VE0002448,C00006920,CL0002332,S00003517,2021-02-14,00:26:14,QXcyAvegTrrDuPeuDpxN
VE0002449,C00001361,CL0001296,S00008220,2020-12-18,12:23:47,KjKfbvMnCmdIKCYFgPDT
VE0002450,C00008248,CL0001451,S00009548,2020-01-25,23:02:04,oyhruOLJCnicHHjAwuUt
VE0002451,C00009213,CL0000699,S00002178,2020-03-12,06:54:34,zNWYXNetHvTTRzsSTauI
VE0002452,C00006567,CL0008672,S00007722,2020-06-02,19:16:42,MRUCOMCPrnLKlDMOXJWm
VE0002453,C00008846,CL0003502,S00009584,2020-05-11,10:47:53,yHxJzlQoomBGtnAVZdjs
VE0002454,C00006388,CL0006696,S00005008,2020-11-12,20:09:05,SqtqldmfaelmldclAWiI
VE0002455,C00008254,CL0006934,S00005068,2020-06-10,14:49:38,BTTwzKvLDsHilZzMJElY
VE0002456,C00000528,CL0008324,S00000424,2021-01-12,00:25:05,RHVWqzEeQBnvNeblRvwx
VE0002457,C00002588,CL0006782,S00000517,2020-11-13,03:06:24,moixNBSWconJGPxREgpz
VE0002458,C00005082,CL0003238,S00009989,2020-12-10,10:16:04,BwkZIVXgKLoIKDFBXOZM
VE0002459,C00008926,CL0008389,S00008197,2020-06-02,22:15:03,eyRmnzGzscxmfOmFJNgY
VE0002460,C00009523,CL0007806,S00008331,2020-04-28,19:34:52,rLLBCcgUcIcrTYHKPSbe
VE0002461,C00004529,CL0005982,S00004272,2020-09-26,00:20:19,ZofMuQMzgCamBellzWWX
VE0002462,C00009833,CL0009917,S00005030,2021-01-30,13:18:18,MhvCWttShaXCCYGkiiqF
VE0002463,C00004759,CL0001241,S00000607,2020-04-13,13:47:55,PBWKAbtrzPlorbBKnPVn
VE0002464,C00001785,CL0006321,S00001006,2020-02-08,19:03:37,ZpiJcArpKRcDYIcqvrRd
VE0002465,C00003816,CL0004100,S00006333,2020-04-29,19:07:29,MuXHTIixIvqPpxUvsfVW
VE0002466,C00007737,CL0003880,S00001681,2020-03-04,14:40:39,vvCgVsVaMiwsUhIEmTFw
VE0002467,C00009805,CL0007583,S00005070,2020-11-04,09:05:14,exkMMwUEvOHeaIpVHIfV
VE0002468,C00009837,CL0003478,S00003833,2020-01-07,03:07:31,CJMzCmFidGHXOAkfKyvV
VE0002469,C00007687,CL0006971,S00003927,2020-01-03,17:45:21,ovMiLmrClEvHGdouYOMX
VE0002470,C00008223,CL0007394,S00007224,2021-02-06,11:46:54,PxsuRYAWkvOYLBPaOoiq
VE0002471,C00009599,CL0002410,S00005934,2020-02-16,05:32:32,chgcVYALWjjWLxrFyApe
VE0002472,C00009038,CL0002020,S00000560,2020-07-27,04:39:48,hTVTlfzartUlEjtzsqDd
VE0002473,C00000765,CL0004096,S00006415,2020-06-17,09:23:14,AUbJngVzpViWhXrZTSfC
VE0002474,C00008335,CL0007462,S00008862,2021-02-05,13:39:01,yNqOIcOjvsbCiyiYZOZj
VE0002475,C00002411,CL0008324,S00000729,2020-07-08,18:49:27,VVGvkREhYmgmpUQuDHPj
VE0002476,C00002238,CL0004982,S00003610,2020-03-07,09:12:48,wNKJOPnqysbKIrsBpURl
VE0002477,C00002392,CL0001468,S00003300,2020-05-01,17:58:04,wBOnyFBSeKNpmlAAnyTM
VE0002478,C00007291,CL0004705,S00004507,2020-10-09,21:02:01,pOqXhLkZFHDFArNOiVts
VE0002479,C00005754,CL0001323,S00001009,2020-04-22,09:07:55,cVhHBkocOtvQvQRjPoem
VE0002480,C00000625,CL0005459,S00007522,2020-12-26,22:57:40,XeNWacThupvYOfLaffIT
VE0002481,C00001228,CL0004980,S00006249,2021-01-19,06:26:02,qFwRWpYhfqGSKQYlORQV
VE0002482,C00004841,CL0004640,S00001063,2020-05-14,01:12:02,RqVcAzRiYERlShkDRLLn
VE0002483,C00008816,CL0003746,S00007324,2020-05-04,14:32:19,nVSLvsSpGcwQJVSCEacz
VE0002484,C00002739,CL0003965,S00000813,2020-02-16,17:49:56,XfECnFhzkSFysPAlIEVK
VE0002485,C00007078,CL0004007,S00009298,2020-07-05,10:15:48,liswtNGYlCVbFfLkyvPN
VE0002486,C00003224,CL0002284,S00003245,2020-06-07,10:59:43,rYddVSpHvXgrVdIcUvGt
VE0002487,C00008244,CL0001307,S00005596,2020-01-03,05:16:40,vivkjGAFKBCJkHelusnR
VE0002488,C00002702,CL0006556,S00000051,2020-02-02,21:11:51,ZpodtweNxrVHATitVZqC
VE0002489,C00004406,CL0001486,S00000525,2020-12-02,15:17:19,oxtdeWlQKGZbutPMSxBX
VE0002490,C00001728,CL0005629,S00005640,2020-05-10,04:32:21,ZzgkyBiahZRmYSXZgCVh
VE0002491,C00000519,CL0001511,S00006716,2020-02-06,09:06:50,DCVNBKkWlxuyZGjBysSB
VE0002492,C00005257,CL0000479,S00006034,2020-02-27,04:32:47,OhXlKhGNQSLkbWvXGjWn
VE0002493,C00008976,CL0002351,S00001835,2020-11-05,03:31:00,YXZdrhjsbXAFzuzAxiIv
VE0002494,C00009484,CL0002161,S00005880,2021-01-21,16:50:40,RtqIsFhrlNuHEjzsWOdM
VE0002495,C00008945,CL0000555,S00004883,2020-07-04,11:17:39,qlBkIFbeaVBGqFhjRIjt
VE0002496,C00001378,CL0005081,S00005522,2020-11-19,22:29:42,agXGProcxmTSNHquNKVS
VE0002497,C00005363,CL0003220,S00001542,2020-05-06,16:04:45,gBRVSyNpyOwxGLAhZuLZ
VE0002498,C00000220,CL0001585,S00009131,2020-09-10,11:01:07,lFNJetBkmsJGkwRVgURw
VE0002499,C00000898,CL0004126,S00002925,2020-08-18,17:26:08,IEEFBOPxzeqnHPVwRsuh
VE0002500,C00004838,CL0003862,S00007530,2020-09-24,09:05:59,fFOuBKgVgMIzSqqkfGuk
VE0002501,C00000202,CL0008711,S00003232,2020-12-15,06:32:13,qMtjxqYFgAMbETlledpj
VE0002502,C00009092,CL0009923,S00007842,2020-05-17,13:48:41,QjaRSQhxwUGxaRzOcDhc
VE0002503,C00008018,CL0004900,S00002334,2020-06-06,06:16:11,ibRmCGGexiRasnjWwSUf
VE0002504,C00007497,CL0002505,S00007378,2020-07-22,08:31:55,RNhpQiUSQPsYlVUGLJNk
VE0002505,C00003716,CL0006227,S00009458,2020-07-23,16:55:50,EyjolNMdeVrRyXnRXwPf
VE0002506,C00000387,CL0009669,S00007103,2020-11-10,14:30:46,hPWwYjZmvPRBXRoBmnQy
VE0002507,C00003454,CL0005776,S00009841,2021-02-08,18:09:12,tiMZBbUIudjKzIHoeUMm
VE0002508,C00001115,CL0001229,S00003474,2020-11-30,02:53:29,mYyGhrxhtrSCqiWrAAfs
VE0002509,C00002817,CL0008429,S00005314,2020-09-26,11:07:52,ijqDnhlPjRdMfmPGnYuN
VE0002510,C00003908,CL0003592,S00003700,2020-08-25,04:20:58,NnRIwOuzEFkbFmIXpDtD
VE0002511,C00005298,CL0003781,S00008447,2020-01-23,09:57:30,VVBoLgvQvyoITTroajNK
VE0002512,C00007466,CL0004053,S00004744,2020-04-24,00:27:54,KgEVizIrFzALAarFvRpL
VE0002513,C00003731,CL0009982,S00009733,2020-08-24,07:25:48,auRZeKcTVlZcVmugkptf
VE0002514,C00002040,CL0000316,S00000011,2021-01-24,00:49:57,fknWrVOSZHErcZvDsCYK
VE0002515,C00000917,CL0003147,S00000102,2021-01-16,18:35:23,spCvhAzHYefjyuhTgvEc
VE0002516,C00007755,CL0003702,S00001971,2020-09-25,09:31:48,kWaFnfVheOiTWAmkYuAw
VE0002517,C00006294,CL0006024,S00002576,2021-01-29,14:09:08,EsHfjiBRNFPfGYMIZWyA
VE0002518,C00001507,CL0006263,S00000827,2021-02-13,01:12:59,ouDMzOdtmGpWYbbOdduZ
VE0002519,C00009082,CL0005123,S00004324,2021-01-11,00:13:22,iFIjHuKxNDbXYCLQdTGl
VE0002520,C00006743,CL0009582,S00002645,2020-12-10,19:45:07,OqgsiQZVKObWXhClawAW
VE0002521,C00008201,CL0002839,S00001149,2020-02-03,00:27:53,IlXUToaOjcJKsRIroVNf
VE0002522,C00000289,CL0006829,S00003306,2020-09-20,06:31:39,vlVwIyvnpOymTymFnkVW
VE0002523,C00009173,CL0002199,S00000532,2020-05-16,08:18:36,wThIFhQxnSndDZqzgMyB
VE0002524,C00004093,CL0000793,S00003167,2020-10-08,20:29:40,VdiLUZaAhgriEUuzYVbQ
VE0002525,C00008762,CL0001295,S00000112,2020-07-09,22:53:31,UvjiGzdMgbJJQgHVyRya
VE0002526,C00000312,CL0000620,S00003402,2020-03-29,19:46:16,EmCUpSBEDkbtyMhmUSAx
VE0002527,C00000845,CL0001689,S00000616,2020-08-27,01:50:22,qFZEDbjohcSEXjxIDtsA
VE0002528,C00007974,CL0007828,S00008524,2020-12-12,05:40:58,dDzeQoMCmiZnLVAQnwQa
VE0002529,C00004565,CL0007391,S00004271,2020-07-07,10:28:45,oOghFpmGwjZGRTiQicnR
VE0002530,C00007106,CL0008906,S00000440,2020-10-26,12:32:06,YKustkyiyhUbBKxGDFWG
VE0002531,C00003669,CL0006042,S00006664,2020-10-23,02:20:30,wRTrChGTywYCJtsUctyC
VE0002532,C00007833,CL0005376,S00008319,2020-01-12,20:10:26,fXJkPwRaGrkpgNBCgGHj
VE0002533,C00002927,CL0008519,S00005199,2020-03-19,16:20:03,iJxQYnFDlcKzVLTmxLpZ
VE0002534,C00005462,CL0002522,S00005910,2020-06-17,00:02:33,mgEahuyoXKFzgUGuwRDK
VE0002535,C00000812,CL0006106,S00009132,2020-04-16,11:32:42,DkfURSDDKRZTevqGuTEt
VE0002536,C00002373,CL0003500,S00000704,2020-03-23,22:53:33,BbnFCCdicBaMLPEMrQNm
VE0002537,C00006153,CL0005460,S00005830,2020-08-28,02:36:03,CqFAgFkOhBFHiYvtKozA
VE0002538,C00005812,CL0006225,S00002915,2021-02-17,11:02:10,XQnXWNJPnGjXFjVIAXaV
VE0002539,C00003587,CL0006006,S00007064,2020-06-16,08:12:46,WgPmFVjmRNllmqgutmJz
VE0002540,C00007730,CL0009166,S00006519,2020-11-25,21:25:48,YcZqcjjwIjKVGquJNMvf
VE0002541,C00004464,CL0002671,S00007479,2021-01-23,00:23:35,DqkrUpkmkTFSPKOeBGTv
VE0002542,C00005965,CL0003454,S00004321,2020-06-10,14:20:03,iFkUsADXleTbLdGffUNM
VE0002543,C00000926,CL0003616,S00004139,2020-09-27,14:21:05,euszPZjvSZiUWljwAIhF
VE0002544,C00002331,CL0005307,S00000540,2020-10-06,09:52:53,VLJWkfzGZKQyacSsVRHt
VE0002545,C00003445,CL0002959,S00000564,2020-02-01,02:50:22,AsoicghYuiReQywWBsDC
VE0002546,C00003939,CL0008658,S00007754,2020-12-29,09:52:08,idujpJJmWSoHcRXZvCpx
VE0002547,C00009581,CL0006695,S00007290,2020-09-16,20:16:21,yjUuTIaVRNlkvotcTcjs
VE0002548,C00000556,CL0007246,S00001458,2020-03-08,01:29:56,ktdjNRZRfBgkKKrjLkhp
VE0002549,C00005632,CL0000203,S00003117,2020-07-24,15:37:24,XtKhUrnrbOpHPvVcHOJy
VE0002550,C00002402,CL0000121,S00005509,2021-01-30,15:25:01,lPrYsvWEfsjAcYfgEsff
VE0002551,C00004002,CL0000282,S00000924,2020-03-27,16:19:29,VakMQwvByCRHqkKpVBCi
VE0002552,C00009443,CL0000035,S00004825,2020-03-06,20:50:21,iCiRSNtAMLKBPmQulGsk
VE0002553,C00001857,CL0009701,S00006839,2021-01-04,15:29:44,ycAEUpyoUKePMxNkhSqq
VE0002554,C00006871,CL0004680,S00000111,2021-01-20,03:08:42,EyyssflWrkfJCILgwyrP
VE0002555,C00009632,CL0009184,S00004275,2020-06-02,20:18:48,rkLlLQkPgaOAKoXeTcWe
VE0002556,C00006856,CL0002632,S00008266,2020-05-15,15:41:55,AaaJMLcJoFFJORemgemf
VE0002557,C00008417,CL0001212,S00005687,2020-07-19,04:17:38,BlzkWDFhKqBahqKimDJf
VE0002558,C00006100,CL0007829,S00003628,2021-02-17,21:04:13,MFcxGRBFdrhLhSynABqG
