,id,nombre,idioma,fecha_adquisicion,fecha_estreno,genero_id,duracion_h,resena,nivelpublico_id
1128,MOV001129,"Shining, The",GB,2021-07-13,2021-08-03,GP0000006,2.0,Our finish father another remain.,RE00000003
1129,MOV001130,"Shock of the Future, The",GB,2021-04-22,2021-05-11,GP0000021,1.5,Them item pass citizen network hold stay.,RE00000004
1130,MOV001131,Shogun Assassin,GB,2021-01-11,2021-01-19,GP0000022,2.0,Community such reality firm eight particular structure above.,RE00000002
1131,MOV001132,Sholay (1975),GB,2021-07-26,2021-08-10,GP0000017,1.75,Approach law news white range.,RE00000001
1132,MOV001133,Shoot 'Em Up,GB,2021-01-29,2021-02-04,GP0000009,1.5,Including admit practice general understand.,RE00000003
1133,MOV001134,"Shootist, The",GB,2021-11-19,2021-12-02,GP0000021,1.5,Tax Mr capital write near.,RE00000003
1134,MOV001135,Shorts,GB,2021-07-21,2021-07-22,GP0000019,1.5,Large meet turn week paper.,RE00000001
1135,MOV001136,Showgirls,GB,2021-03-21,2021-04-19,GP0000022,2.0,Quite better kitchen continue student health since.,RE00000003
1136,MOV001137,Shree 420 (1955),GB,2021-04-06,2021-04-21,GP0000005,1.75,Offer fact inside step rate once police physical.,RE00000002
1137,MOV001138,Sideways,GB,2021-06-24,2021-07-16,GP0000023,1.5,Certainly phone enjoy.,RE00000004
1138,MOV001139,Sightseers,GB,2021-02-02,2021-02-07,GP0000013,1.0,Also test spend.,RE00000004
1139,MOV001140,"Signal, The",GB,2021-01-13,2021-01-14,GP0000021,1.5,Should stand imagine goal.,RE00000003
1140,MOV001141,Silence of the Lambs,GB,2021-02-26,2021-02-28,GP0000002,1.75,Nature particularly law officer father western weight.,RE00000001
1141,MOV001142,"Silent Night, Deadly Night (Series)",GB,2021-08-05,2021-08-22,GP0000011,1.75,Nothing participant law community red.,RE00000004
1142,MOV001143,Silent Running,GB,2021-03-07,2021-03-27,GP0000024,1.0,Party without time picture.,RE00000003
1143,MOV001144,Silsila (1981),GB,2021-01-14,2021-01-31,GP0000004,1.0,Soldier not painting policy use.,RE00000002
1144,MOV001145,"Simple Plan, A",GB,2021-06-03,2021-07-01,GP0000025,2.0,Consider church control goal too.,RE00000001
1145,MOV001146,Sin City,GB,2021-06-04,2021-06-04,GP0000025,2.0,How resource prepare church end ten see.,RE00000002
1146,MOV001147,"Singing Detective, The",GB,2021-10-22,2021-11-02,GP0000014,2.0,Wrong coach admit seat.,RE00000003
1147,MOV001148,Sisters,GB,2021-04-22,2021-05-14,GP0000004,2.0,Theory his unit involve police huge.,RE00000004
1148,MOV001149,"Skeleton Twins, The",GB,2021-02-04,2021-02-04,GP0000011,1.5,Myself table kind simple decade whether mission.,RE00000002
1149,MOV001150,"Skin I Live In, The",GB,2021-03-17,2021-03-18,GP0000011,1.75,According suggest firm these.,RE00000004
1150,MOV001151,"Sky Crawlers, The",GB,2021-09-28,2021-10-13,GP0000017,1.75,Candidate plant color behind.,RE00000003
1151,MOV001152,Skyscraper,GB,2021-06-10,2021-06-26,GP0000016,1.0,Movie expert religious alone beat.,RE00000001
1152,MOV001153,Sleepaway Camp (Series),GB,2021-07-29,2021-08-11,GP0000018,2.0,Feeling ever soon author recognize commercial.,RE00000001
1153,MOV001154,Sleepers,GB,2021-02-20,2021-03-19,GP0000019,1.5,Behind ground machine can.,RE00000001
1154,MOV001155,Sleepy Hollow,GB,2021-03-23,2021-04-13,GP0000006,1.0,Ground turn money why.,RE00000004
1155,MOV001156,Slice,GB,2021-11-07,2021-11-15,GP0000002,1.75,Receive line thought information.,RE00000001
1156,MOV001157,Slither,GB,2021-11-09,2021-12-08,GP0000016,1.0,Recent information blue free.,RE00000004
1157,MOV001158,Slumdog Millionaire,GB,2021-04-10,2021-04-21,GP0000012,2.0,Participant test control purpose hair gun.,RE00000001
1158,MOV001159,Small Soldiers,GB,2021-04-27,2021-05-06,GP0000009,1.0,Business defense Congress as certainly outside I room.,RE00000002
1159,MOV001160,Smash and Grab: The Story of the Pink Panthers,GB,2021-02-08,2021-02-19,GP0000012,2.0,Firm night reveal within.,RE00000002
1160,MOV001161,Smokey and the Bandit,GB,2021-07-15,2021-07-27,GP0000016,1.75,Care question sister young bring hot would star.,RE00000003
1161,MOV001162,Sneakers,GB,2021-11-04,2021-11-28,GP0000003,1.75,Source born scene unit eye movement.,RE00000002
1162,MOV001163,Snow White and the Seven Dwarfs,GB,2021-01-15,2021-01-16,GP0000019,1.0,Realize language service.,RE00000003
1163,MOV001164,So I Married an Axe Murderer,GB,2021-08-08,2021-08-21,GP0000005,1.75,Foot how school.,RE00000001
1164,MOV001165,"Social Network, The",GB,2021-12-03,2021-12-06,GP0000021,1.75,Other group dinner would material century.,RE00000003
1165,MOV001166,Society,GB,2021-03-30,2021-04-13,GP0000012,1.0,Raise likely land explain.,RE00000001
1166,MOV001167,Solaris,GB,2021-10-16,2021-10-24,GP0000022,1.0,Enough itself page option four arm.,RE00000001
1167,MOV001168,Sonny,GB,2021-08-09,2021-08-10,GP0000007,1.75,Wide difficult firm manager billion professional face.,RE00000002
1168,MOV001169,Sorcerer,GB,2021-09-18,2021-10-04,GP0000011,1.75,Customer another body hundred style.,RE00000003
1169,MOV001170,Sorry to Bother You,GB,2021-07-09,2021-08-06,GP0000022,1.5,Happen green continue cultural.,RE00000003
1170,MOV001171,Soul Man,GB,2021-05-21,2021-06-11,GP0000024,1.0,Six cell arrive until president although.,RE00000003
1171,MOV001172,Sound of Metal,GB,2021-10-19,2021-11-07,GP0000024,2.0,View idea move trial least return.,RE00000003
1172,MOV001173,South Park,GB,2021-07-23,2021-08-13,GP0000016,1.0,Official team happen responsibility successful develop listen.,RE00000001
1173,MOV001174,Southland Tales,GB,2021-04-18,2021-05-01,GP0000001,2.0,Especially tough knowledge consumer itself guess democratic.,RE00000004
1174,MOV001175,Soylent Green,GB,2021-08-20,2021-09-11,GP0000010,1.5,Approach add kind keep yet he public.,RE00000004
1175,MOV001176,Space Jam,GB,2021-03-27,2021-04-07,GP0000023,1.0,Late office room feeling.,RE00000002
1176,MOV001177,"Specials, The",GB,2021-10-12,2021-10-24,GP0000020,2.0,Market decade beautiful.,RE00000001
1177,MOV001178,Species (Series),GB,2021-08-20,2021-09-02,GP0000007,1.5,Couple foot world could reduce role study.,RE00000001
1178,MOV001179,Spider,GB,2021-02-22,2021-03-14,GP0000009,1.5,Animal through prepare place life beat next.,RE00000001
1179,MOV001180,Spider-Man Into the Spider-Verse,GB,2021-06-07,2021-06-08,GP0000007,1.0,Agency decision matter.,RE00000003
1180,MOV001181,Spiral,GB,2021-01-27,2021-02-04,GP0000008,1.0,Theory country do remain interesting us.,RE00000002
1181,MOV001182,"Spirit, The",GB,2021-03-07,2021-03-07,GP0000014,2.0,Culture best hard fly wish.,RE00000003
1182,MOV001183,Spirited Away,GB,2021-07-10,2021-07-24,GP0000008,1.5,Often customer eye building others full year compare.,RE00000004
1183,MOV001184,Spring,GB,2021-02-08,2021-02-08,GP0000018,2.0,Material course have.,RE00000004
1184,MOV001185,Spring Breakers,GB,2021-09-04,2021-09-15,GP0000021,1.75,Him down produce Mr again measure score.,RE00000004
1185,MOV001186,Spun,GB,2021-01-10,2021-02-07,GP0000012,2.0,Specific vote heart test road seem.,RE00000001
1186,MOV001187,Spy Kids,GB,2021-07-22,2021-08-04,GP0000017,1.5,Director board recently gas born meeting must.,RE00000002
1187,MOV001188,Spy Kids 2,GB,2021-08-18,2021-09-08,GP0000020,2.0,Hospital major summer have.,RE00000003
1188,MOV001189,Stage Fright (Deliria),GB,2021-04-12,2021-04-30,GP0000008,2.0,Board painting southern travel energy.,RE00000001
1189,MOV001190,Stake Land,GB,2021-11-26,2021-12-12,GP0000019,2.0,Authority concern environment record phone.,RE00000003
1190,MOV001191,Stand By Me,GB,2021-05-11,2021-05-22,GP0000010,2.0,Yet here history make.,RE00000003
1191,MOV001192,Starcrash,GB,2021-03-31,2021-04-22,GP0000003,1.5,Popular whom space risk development dinner body effect.,RE00000002
1192,MOV001193,Starman,GB,2021-06-09,2021-06-17,GP0000005,1.0,Feeling travel glass sense relationship score.,RE00000002
1193,MOV001194,Starship Troopers,GB,2021-11-03,2021-11-18,GP0000008,2.0,Understand region television.,RE00000003
1194,MOV001195,Steal This Film 2,GB,2021-01-18,2021-01-27,GP0000022,1.75,Reduce mean production born have Mrs author.,RE00000004
1195,MOV001196,"Stepford Wives, The",GB,2021-05-04,2021-05-10,GP0000014,2.0,Water left particularly environment.,RE00000002
1196,MOV001197,Stop! Or My Mom Will Shoot,GB,2021-03-20,2021-04-05,GP0000001,1.75,Pm peace say member only.,RE00000004
1197,MOV001198,Storytelling,GB,2021-11-11,2021-12-06,GP0000013,1.0,Rate eye realize serious individual.,RE00000004
1198,MOV001199,Straight Outta Compton,GB,2021-11-03,2021-11-23,GP0000006,1.0,Attorney rise unit two chair.,RE00000001
1199,MOV001200,"Straight Story, The",GB,2021-05-23,2021-06-18,GP0000021,2.0,Main space range meet also.,RE00000001
1200,MOV001201,Stranger Than Fiction,GB,2021-11-27,2021-12-12,GP0000017,1.5,Strategy order ask hold.,RE00000002
1201,MOV001202,Strangers on a Train,GB,2021-01-09,2021-01-24,GP0000023,1.75,Thus go entire memory whether.,RE00000004
1202,MOV001203,Straw Dogs,GB,2021-08-16,2021-09-09,GP0000021,1.0,Walk spring of situation wife start.,RE00000004
1203,MOV001204,Stuck,GB,2021-11-27,2021-12-19,GP0000016,2.0,Down yourself life baby arm major.,RE00000004
1204,MOV001205,"Stuff, The",GB,2021-02-09,2021-02-16,GP0000017,1.0,Heavy young this crime reflect you build person.,RE00000002
1205,MOV001206,Sucker Punch,GB,2021-11-01,2021-11-15,GP0000014,1.75,Box probably religious table.,RE00000001
1206,MOV001207,Sugar and Spice,GB,2021-06-11,2021-06-12,GP0000024,1.0,Professor stop story become into world deal husband.,RE00000003
1207,MOV001208,Sukiyaki Western Django,GB,2021-12-07,2021-12-11,GP0000019,1.0,Month adult toward chair police lead Congress.,RE00000004
1208,MOV001209,"Sum of All Fears, The",GB,2021-04-23,2021-05-03,GP0000003,2.0,Find assume than meet prevent usually new.,RE00000001
1209,MOV001210,Summer of 84,GB,2021-11-15,2021-11-16,GP0000024,1.5,Ability throughout hotel a.,RE00000003
1210,MOV001211,Sun Choke,GB,2021-01-14,2021-01-25,GP0000016,1.0,Crime coach policy mean factor agreement happy.,RE00000003
1211,MOV001212,Sun Don’t Shine,GB,2021-09-19,2021-10-13,GP0000014,1.5,Base herself act relationship teacher difference scene.,RE00000004
1212,MOV001213,Sunshine,GB,2021-06-16,2021-06-17,GP0000022,1.0,Short forward evidence civil road.,RE00000004
1213,MOV001214,Super,GB,2021-11-14,2021-11-19,GP0000007,1.75,Plant while executive enough leader Republican.,RE00000001
1214,MOV001215,Super 8,GB,2021-06-04,2021-06-04,GP0000018,1.0,Listen claim there cost bad.,RE00000004
1215,MOV001216,Super Dark Times,GB,2021-04-19,2021-04-30,GP0000010,1.0,End would least trade.,RE00000004
1216,MOV001217,Super Fly,GB,2021-07-13,2021-07-13,GP0000002,1.0,Property design health firm raise.,RE00000001
1217,MOV001218,Suspiria,GB,2021-07-04,2021-07-07,GP0000011,1.0,Authority recently time.,RE00000002
1218,MOV001219,Suspiria (2018),GB,2021-10-05,2021-10-13,GP0000015,2.0,Serve nice natural walk huge let true.,RE00000002
1219,MOV001220,Swades (2004),GB,2021-03-21,2021-04-15,GP0000017,2.0,Area sing reality clear discover despite.,RE00000001
1220,MOV001221,Sweeney Todd,GB,2021-03-05,2021-03-07,GP0000023,1.75,Democrat floor mission generation church.,RE00000002
1221,MOV001222,Sweet Sweetback's Baadasssss Song,GB,2021-03-26,2021-04-06,GP0000020,2.0,Writer listen move poor term.,RE00000003
1222,MOV001223,Swiss Army Man,GB,2021-01-31,2021-02-03,GP0000020,1.5,Experience me fact exactly attack reach strategy.,RE00000001
1223,MOV001224,Switchblade Sisters,GB,2021-12-01,2021-12-16,GP0000019,2.0,Herself for finish write main.,RE00000003
1224,MOV001225,TFW NO GF,GB,2021-02-15,2021-02-25,GP0000004,1.5,Next suggest nothing understand ago prove allow.,RE00000001
1225,MOV001226,Taken,GB,2021-05-03,2021-05-26,GP0000019,2.0,Most method attention political environmental.,RE00000004
1226,MOV001227,"Taking of Deborah Logan, The",GB,2021-04-20,2021-04-23,GP0000010,1.5,Before walk guess box man different final.,RE00000001
1227,MOV001228,"Tale of Two Sisters, A",GB,2021-02-02,2021-02-15,GP0000003,1.5,Same among rate around brother.,RE00000004
1228,MOV001229,Tales from Earthsea,GB,2021-02-14,2021-03-04,GP0000017,1.5,Paper eight cold beat help public.,RE00000003
1229,MOV001230,Tales from the Hood,GB,2021-11-23,2021-12-17,GP0000016,1.75,Cultural modern suffer local low scene full.,RE00000002
1230,MOV001231,Tammy and the T-Rex,GB,2021-09-20,2021-09-29,GP0000018,2.0,Itself social scientist.,RE00000004
1231,MOV001232,Tangerine,GB,2021-02-01,2021-03-02,GP0000024,1.75,Pay expert big often couple.,RE00000002
1232,MOV001233,Tank Girl,GB,2021-04-25,2021-05-13,GP0000004,2.0,Guess nation not week attack despite.,RE00000002
1233,MOV001234,Tanna,GB,2021-06-19,2021-07-08,GP0000004,1.5,Early federal share boy.,RE00000003
1234,MOV001235,Tashan (2008),GB,2021-03-11,2021-04-09,GP0000011,1.0,Fear cut recently deal much defense generation.,RE00000003
1235,MOV001236,Taxi Driver,GB,2021-10-12,2021-10-13,GP0000011,1.5,About fight good.,RE00000004
1236,MOV001237,Taxidermia,GB,2021-07-27,2021-08-13,GP0000004,1.5,Field something actually perhaps but.,RE00000001
1237,MOV001238,Team America,GB,2021-02-24,2021-03-02,GP0000004,1.75,Free determine realize heavy.,RE00000004
1238,MOV001239,Teesri Kasam (1966),GB,2021-07-28,2021-08-24,GP0000002,1.0,Add break carry.,RE00000001
1239,MOV001240,Teeth,GB,2021-03-01,2021-03-05,GP0000016,1.75,Dog major commercial stand small national eye red.,RE00000002
1240,MOV001241,"Tenant, The",GB,2021-09-22,2021-10-05,GP0000007,1.5,Represent about step camera particularly lead.,RE00000002
1241,MOV001242,Tenebre,GB,2021-11-26,2021-12-03,GP0000024,1.0,Until miss simply hospital wonder happen I.,RE00000004
1242,MOV001243,"Terminal, The",GB,2021-06-08,2021-06-20,GP0000008,1.5,Technology American movie truth animal professional.,RE00000003
1243,MOV001244,Terminator,GB,2021-05-07,2021-06-02,GP0000001,1.5,Save live least resource result that bring.,RE00000003
1244,MOV001245,Terminator 2,GB,2021-07-16,2021-08-02,GP0000005,1.0,Institution course organization agent.,RE00000003
1245,MOV001246,Terminator 3,GB,2021-09-24,2021-09-26,GP0000006,1.0,Maintain ago baby dinner sea.,RE00000003
1246,MOV001247,Tesis,GB,2021-10-18,2021-11-02,GP0000010,1.0,According in attention end remember action make.,RE00000001
1247,MOV001248,Texas Chainsaw Massacre (Leatherface Series),GB,2021-02-09,2021-02-25,GP0000001,1.0,At look identify power ever.,RE00000002
1248,MOV001249,Tezaab (1988),GB,2021-11-12,2021-12-07,GP0000009,1.0,Lead heavy anything can civil establish ask.,RE00000004
1249,MOV001250,Thank You for Smoking,GB,2021-03-23,2021-03-30,GP0000003,1.75,Natural sea piece.,RE00000001
1250,MOV001251,That Obscure Object of Desire,GB,2021-10-30,2021-11-25,GP0000023,1.75,Attorney city form a poor leader chance start.,RE00000004
1251,MOV001252,The Amityville Horror (Series),GB,2021-11-26,2021-12-24,GP0000023,1.5,Woman miss provide themselves recognize whose.,RE00000002
1252,MOV001253,The Evil Dead (Series),GB,2021-06-14,2021-07-01,GP0000012,1.5,Describe cut lawyer.,RE00000004
1253,MOV001254,The Exorcist (Series),GB,2021-10-27,2021-11-06,GP0000024,1.75,Cover whom truth weight.,RE00000002
1254,MOV001255,The Eye (Series),GB,2021-11-30,2021-12-13,GP0000005,2.0,Section learn he theory serve.,RE00000002
1255,MOV001256,The Howling (Series),GB,2021-09-02,2021-09-15,GP0000013,1.0,Defense ground stay.,RE00000003
1256,MOV001257,The Living Dead (Series),GB,2021-05-24,2021-05-25,GP0000012,1.0,Take conference section trip drive theory.,RE00000001
1257,MOV001258,The Lunchbox (2013),GB,2021-05-03,2021-05-13,GP0000024,1.0,Role personal least resource team gas safe ready.,RE00000004
1258,MOV001259,The Omen (Series),GB,2021-02-18,2021-03-16,GP0000010,2.0,Role significant modern food town career.,RE00000001
1259,MOV001260,Theater of Blood,GB,2021-08-07,2021-08-26,GP0000003,1.0,Small eat clear everything line north teacher.,RE00000003
1260,MOV001261,Thelma and Louise,GB,2021-09-12,2021-10-05,GP0000020,1.5,Thousand night use modern here fund.,RE00000003
1261,MOV001262,Theodore Rex,GB,2021-11-22,2021-11-24,GP0000024,1.75,Cultural wide fire modern back force white.,RE00000002
1262,MOV001263,They Came Together,GB,2021-11-26,2021-12-14,GP0000020,2.0,Think heart several.,RE00000004
1263,MOV001264,They Live,GB,2021-01-21,2021-02-09,GP0000025,1.75,Our open film point decision surface its news.,RE00000003
1264,MOV001265,"They Shoot Horses, Don't They?",GB,2021-06-03,2021-06-17,GP0000004,1.75,Human ahead take since could set.,RE00000003
1265,MOV001266,Thief,GB,2021-11-07,2021-11-28,GP0000002,2.0,Simply year popular mind.,RE00000002
1266,MOV001267,"Thing, The",GB,2021-09-23,2021-10-04,GP0000007,2.0,House try democratic executive.,RE00000002
1267,MOV001268,Thinner,GB,2021-04-17,2021-05-04,GP0000022,1.75,Bad own result final.,RE00000002
1268,MOV001269,"Third Man, The",GB,2021-08-13,2021-08-24,GP0000024,1.5,Child stuff possible responsibility special.,RE00000004
1269,MOV001270,"Thirteenth Floor, The",GB,2021-11-07,2021-12-06,GP0000007,1.5,Sign sit letter responsibility seven even skin degree.,RE00000002
1270,MOV001271,This Film Is Not Yet Rated,GB,2021-06-22,2021-07-13,GP0000009,2.0,Either main building could again thousand moment.,RE00000004
1271,MOV001272,This Is Spinal Tap,GB,2021-05-08,2021-06-01,GP0000016,1.75,Support eat budget.,RE00000001
1272,MOV001273,This Must Be the Place,GB,2021-02-10,2021-03-09,GP0000013,1.5,Machine we top not manage every.,RE00000002
1273,MOV001274,This is the End,GB,2021-08-08,2021-08-30,GP0000022,1.0,Idea can however big anyone.,RE00000003
1274,MOV001275,Thoroughbreds,GB,2021-10-11,2021-11-05,GP0000008,1.0,Soldier pick keep red task fund.,RE00000002
1275,MOV001276,Three Colors Blue,GB,2021-07-28,2021-08-23,GP0000021,1.75,Heavy ten tough art bank.,RE00000001
1276,MOV001277,Three Colors Red,GB,2021-11-30,2021-12-17,GP0000011,1.5,Now on play weight.,RE00000003
1277,MOV001278,Three Colors White,GB,2021-06-25,2021-06-30,GP0000023,1.5,Amount parent seek president she turn black series.,RE00000002
1278,MOV001279,Three O’Clock High,GB,2021-10-18,2021-10-23,GP0000018,1.0,Result whose describe final attorney technology effort father.,RE00000003
1279,MOV001280,Thriller: A Cruel Picture,GB,2021-09-21,2021-10-02,GP0000007,2.0,Nice record plant.,RE00000001
1280,MOV001281,Thunder and Lightning,GB,2021-10-09,2021-10-21,GP0000011,1.75,Opportunity short leave at talk million among.,RE00000001
1281,MOV001282,Tickled,GB,2021-11-06,2021-12-05,GP0000025,1.75,Question she certain table like.,RE00000004
1282,MOV001283,Tie Me Up Tie Me Down,GB,2021-06-13,2021-06-28,GP0000024,2.0,Five ok happen all.,RE00000004
1283,MOV001284,Tim's Vermeer,GB,2021-07-10,2021-07-31,GP0000004,1.5,Soon heart bring.,RE00000001
1284,MOV001285,Timecrimes,GB,2021-09-14,2021-09-29,GP0000014,1.5,Perhaps upon action subject.,RE00000003
1285,MOV001286,"Tingler, The",GB,2021-04-25,2021-05-24,GP0000021,2.0,Kitchen forward key medical.,RE00000004
1286,MOV001287,To Die For,GB,2021-10-26,2021-11-01,GP0000014,1.5,Those provide sort how hear option interview.,RE00000004
1287,MOV001288,Toad Road,GB,2021-07-17,2021-08-15,GP0000005,1.0,Help oil voice.,RE00000004
1288,MOV001289,Tokyo Drifter,GB,2021-01-17,2021-02-02,GP0000023,1.0,Artist short personal his hot suggest performance effect.,RE00000001
1289,MOV001290,Tokyo Gore Police,GB,2021-04-21,2021-05-01,GP0000014,2.0,Fight care war structure well face.,RE00000002
1290,MOV001291,Tomboy,GB,2021-04-27,2021-05-17,GP0000003,1.0,Final significant amount he here raise daughter.,RE00000001
1291,MOV001292,Top Gun,GB,2021-01-09,2021-02-05,GP0000015,1.75,Continue instead difficult.,RE00000004
1292,MOV001293,Total Recall,GB,2021-01-23,2021-02-02,GP0000021,1.0,Describe least large here garden audience play.,RE00000002
1293,MOV001294,Touch of Evil,GB,2021-12-08,2021-12-15,GP0000012,1.0,Body later study he.,RE00000001
1294,MOV001295,"Town Called Panic, A",GB,2021-03-24,2021-04-12,GP0000007,2.0,Magazine read nor indicate growth drug.,RE00000002
1295,MOV001296,"Toxic Avenger, The",GB,2021-03-04,2021-03-12,GP0000008,2.0,It think size season player.,RE00000001
1296,MOV001297,Tragedy Girls,GB,2021-03-07,2021-03-17,GP0000015,2.0,If she language position.,RE00000004
1297,MOV001298,Train to Busan,GB,2021-05-30,2021-06-21,GP0000001,1.75,Number high animal seem your money writer.,RE00000003
1298,MOV001299,Training Day,GB,2021-02-14,2021-02-28,GP0000006,1.0,Traditional vote young box investment you.,RE00000001
1299,MOV001300,Trainspotting,GB,2021-04-09,2021-04-24,GP0000006,2.0,Itself let figure board easy enjoy laugh.,RE00000004
1300,MOV001301,Transsiberian,GB,2021-08-20,2021-09-12,GP0000018,1.75,Little able research able reduce environmental find.,RE00000003
1301,MOV001302,Trash Humpers,GB,2021-05-21,2021-06-07,GP0000001,1.5,Answer explain lay he beautiful professor player cover.,RE00000004
1302,MOV001303,Tremors,GB,2021-06-13,2021-07-10,GP0000002,1.5,Every model official network fly.,RE00000003
1303,MOV001304,"Trial, The",GB,2021-06-12,2021-06-24,GP0000010,1.0,Know from out they section take thing.,RE00000003
1304,MOV001305,Triangle,GB,2021-11-16,2021-11-24,GP0000010,1.0,Your onto class practice.,RE00000001
1305,MOV001306,"Tribe (Plemya), The",GB,2021-02-17,2021-03-04,GP0000002,1.75,Organization of read number play.,RE00000003
1306,MOV001307,Trick 'r Treat,GB,2021-11-05,2021-11-19,GP0000020,1.5,Store have care site.,RE00000004
1307,MOV001308,"Trip, The",GB,2021-06-11,2021-07-05,GP0000008,1.75,Hope question interesting cold open pressure month movement.,RE00000004
1308,MOV001309,"Triplets of Belleville, The",GB,2021-08-22,2021-09-15,GP0000019,1.5,Help interview use company change respond design small.,RE00000003
1309,MOV001310,Troll 2,GB,2021-06-21,2021-07-13,GP0000015,1.5,Step live color like discover Mr even.,RE00000002
1310,MOV001311,Troll Hunter,GB,2021-09-05,2021-09-28,GP0000012,2.0,Design expert from process.,RE00000003
1311,MOV001312,Tron,GB,2021-02-26,2021-03-18,GP0000002,2.0,Speech southern leave now serious talk.,RE00000003
1312,MOV001313,Trouble Every Day,GB,2021-10-04,2021-10-14,GP0000022,2.0,Health section friend issue.,RE00000003
1313,MOV001314,"Trouble with Harry, The",GB,2021-10-23,2021-10-27,GP0000003,1.0,Agree past American though success.,RE00000002
1314,MOV001315,True Romance,GB,2021-02-01,2021-02-27,GP0000005,2.0,Message this perhaps Republican factor consumer top compare.,RE00000002
1315,MOV001316,Truman,GB,2021-05-20,2021-06-17,GP0000012,1.0,Certainly heavy do part of about.,RE00000003
1316,MOV001317,Tucker and Dale vs Evil,GB,2021-12-06,2021-12-11,GP0000018,1.0,Sign whose real country outside its.,RE00000001
1317,MOV001318,Tumbbad,GB,2021-04-18,2021-05-07,GP0000006,1.5,Last old see white.,RE00000004
1318,MOV001319,Tusk,GB,2021-06-01,2021-06-19,GP0000001,2.0,Book on meeting now want television change.,RE00000001
1319,MOV001320,Twilight Zone The Movie,GB,2021-11-19,2021-11-20,GP0000016,1.5,Affect child middle rate.,RE00000003
1320,MOV001321,Twin Peaks Fire Walk With Me,GB,2021-07-31,2021-08-20,GP0000007,1.75,International capital turn least.,RE00000003
1321,MOV001322,Two Thousand Maniacs,GB,2021-07-25,2021-08-09,GP0000008,1.5,Establish now crime raise fall source nation.,RE00000001
1322,MOV001323,Two-Lane Blacktop,GB,2021-05-04,2021-05-11,GP0000016,1.75,Model attorney under idea more.,RE00000002
1323,MOV001324,Tyrannosaur,GB,2021-04-30,2021-05-15,GP0000011,1.75,Group man chair now.,RE00000001
1324,MOV001325,Udaan (2010),GB,2021-09-17,2021-10-01,GP0000024,1.0,Fund rise hold without.,RE00000003
1325,MOV001326,Umrao Jaan (1981),GB,2021-08-21,2021-09-04,GP0000009,1.0,Together system own.,RE00000001
1326,MOV001327,Unbreakable,GB,2021-06-01,2021-06-08,GP0000022,1.5,Political win ask movement.,RE00000002
1327,MOV001328,Uncut Gems,GB,2021-01-29,2021-02-11,GP0000007,1.5,Society though white phone provide.,RE00000004
1328,MOV001329,Under the Silver Lake,GB,2021-02-08,2021-02-27,GP0000009,2.0,We who many already type.,RE00000003
1329,MOV001330,Under the Skin,GB,2021-10-02,2021-10-13,GP0000011,2.0,Pull season citizen.,RE00000001
1330,MOV001331,"United States of Leland, The",GB,2021-07-11,2021-08-01,GP0000012,2.0,Decide effect training owner.,RE00000003
1331,MOV001332,"Untamed, The",GB,2021-10-15,2021-10-17,GP0000008,1.75,Create commercial be turn task discuss big.,RE00000001
1332,MOV001333,"Untouchables, The",GB,2021-10-07,2021-10-26,GP0000019,1.0,Program trade yes cell leg.,RE00000004
1333,MOV001334,Up in Smoke,GB,2021-03-05,2021-03-18,GP0000022,1.5,Media later senior easy include course fine.,RE00000003
1334,MOV001335,Up!,GB,2021-09-20,2021-10-07,GP0000011,1.5,Available financial suffer fact score character.,RE00000004
1335,MOV001336,Upgrade,GB,2021-11-28,2021-12-09,GP0000010,1.75,Several peace already reflect per four.,RE00000002
1336,MOV001337,Upstream Color,GB,2021-10-21,2021-11-04,GP0000002,1.5,Store scientist phone cold.,RE00000001
1337,MOV001338,Used Cars,GB,2021-10-17,2021-11-05,GP0000013,1.5,Growth discussion pay mouth we section should director.,RE00000001
1338,MOV001339,VHS (Series),GB,2021-01-25,2021-01-25,GP0000013,1.5,Third both recent argue issue interesting growth.,RE00000004
1339,MOV001340,Valentine,GB,2021-10-26,2021-10-26,GP0000018,2.0,Information suffer artist.,RE00000001
1340,MOV001341,Valhalla Rising,GB,2021-04-22,2021-05-02,GP0000010,1.0,Edge fish easy woman.,RE00000004
1341,MOV001342,Vampire Girl vs Frankenstein Girl,GB,2021-04-19,2021-04-23,GP0000015,1.75,Player language true represent head.,RE00000002
1342,MOV001343,Vanishing Point,GB,2021-01-11,2021-01-12,GP0000020,1.75,Fill their table smile.,RE00000001
1343,MOV001344,Vanya on 42nd Street,GB,2021-11-16,2021-11-20,GP0000005,1.0,Leg team although view.,RE00000002
1344,MOV001345,Veer-Zaara (2004),GB,2021-05-20,2021-06-17,GP0000014,2.0,Leader spring various finish camera hit partner.,RE00000002
1345,MOV001346,Velu Nayakan (1999),GB,2021-04-09,2021-05-02,GP0000022,1.75,School concern teach case some how foot dinner.,RE00000002
1346,MOV001347,"Verdict, The",GB,2021-07-10,2021-07-12,GP0000003,2.0,Them why election want live traditional.,RE00000001
1347,MOV001348,Vertigo,GB,2021-05-20,2021-06-12,GP0000006,1.5,Election guy chance industry life son.,RE00000004
1348,MOV001349,Victor Crowley,GB,2021-02-22,2021-03-20,GP0000005,2.0,Glass or ready standard tax.,RE00000003
1349,MOV001350,Videodrome,GB,2021-03-26,2021-04-20,GP0000019,1.75,Occur notice third thank.,RE00000001
1350,MOV001351,Village of the Damned,GB,2021-09-25,2021-09-26,GP0000011,1.5,Manage war peace while process marriage.,RE00000003
