butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0002353,EN0000786,FUN000283,M,20,adulto,22.5
BU0002354,EN0000786,FUN000982,J,11,niño,15.0
BU0002355,EN0000786,FUN000243,O,18,niño,15.0
BU0002356,EN0000786,FUN000334,O,6,adulto,22.5
BU0002357,EN0000787,FUN000823,C,11,adulto,22.5
BU0002358,EN0000787,FUN000683,H,8,adulto,15.0
BU0002359,EN0000787,FUN000692,I,18,adulto,10.0
BU0002360,EN0000787,FUN000765,R,20,adulto,30.0
BU0002361,EN0000787,FUN000109,R,3,niño,22.5
BU0002362,EN0000788,FUN000148,X,8,adulto,30.0
BU0002363,EN0000788,FUN000443,O,7,adulto,22.5
BU0002364,EN0000788,FUN000737,N,7,niño,30.0
BU0002365,EN0000788,FUN000320,Q,5,niño,22.5
BU0002366,EN0000788,FUN000692,X,15,niño,15.0
BU0002367,EN0000789,FUN000065,T,5,adulto,22.5
BU0002368,EN0000790,FUN000992,R,4,niño,10.0
BU0002369,EN0000790,FUN000314,W,2,adulto,10.0
BU0002370,EN0000790,FUN000485,S,7,niño,30.0
BU0002371,EN0000791,FUN000247,S,4,adulto,30.0
BU0002372,EN0000792,FUN000333,M,7,niño,22.5
BU0002373,EN0000793,FUN000200,X,18,adulto,10.0
BU0002374,EN0000793,FUN000642,E,13,niño,22.5
BU0002375,EN0000794,FUN000483,E,13,adulto,22.5
BU0002376,EN0000795,FUN000206,C,2,adulto,10.0
BU0002377,EN0000795,FUN000559,R,12,adulto,10.0
BU0002378,EN0000795,FUN000667,M,18,niño,10.0
BU0002379,EN0000795,FUN000935,C,20,adulto,10.0
BU0002380,EN0000795,FUN000879,T,17,adulto,10.0
BU0002381,EN0000796,FUN000483,I,10,adulto,15.0
BU0002382,EN0000796,FUN000435,G,10,adulto,30.0
BU0002383,EN0000796,FUN000502,Y,14,niño,15.0
BU0002384,EN0000796,FUN000226,I,2,niño,15.0
BU0002385,EN0000797,FUN000615,N,9,niño,30.0
BU0002386,EN0000797,FUN000551,H,2,adulto,22.5
BU0002387,EN0000797,FUN000547,L,2,niño,30.0
BU0002388,EN0000798,FUN000271,F,14,niño,22.5
BU0002389,EN0000798,FUN000305,C,1,niño,30.0
BU0002390,EN0000799,FUN000500,X,5,adulto,15.0
BU0002391,EN0000800,FUN000705,E,6,niño,10.0
BU0002392,EN0000800,FUN000814,V,13,adulto,10.0
BU0002393,EN0000800,FUN000679,L,17,adulto,15.0
BU0002394,EN0000801,FUN000278,Q,10,adulto,15.0
BU0002395,EN0000801,FUN000025,Z,14,adulto,30.0
BU0002396,EN0000801,FUN000485,E,15,niño,22.5
BU0002397,EN0000801,FUN000975,C,5,adulto,22.5
BU0002398,EN0000801,FUN000651,P,7,adulto,22.5
BU0002399,EN0000802,FUN000635,K,19,adulto,22.5
BU0002400,EN0000802,FUN000073,I,2,niño,30.0
BU0002401,EN0000802,FUN000431,X,15,niño,10.0
BU0002402,EN0000802,FUN000630,M,13,niño,10.0
BU0002403,EN0000803,FUN000947,O,18,adulto,30.0
BU0002404,EN0000803,FUN000226,R,20,adulto,10.0
BU0002405,EN0000804,FUN000077,R,17,niño,15.0
BU0002406,EN0000804,FUN000660,Y,19,adulto,30.0
BU0002407,EN0000804,FUN000481,K,4,niño,15.0
BU0002408,EN0000804,FUN000140,Q,12,adulto,15.0
BU0002409,EN0000805,FUN000254,F,1,adulto,30.0
BU0002410,EN0000805,FUN000962,R,17,adulto,15.0
BU0002411,EN0000805,FUN000093,P,15,adulto,15.0
BU0002412,EN0000805,FUN000054,E,10,niño,22.5
BU0002413,EN0000805,FUN000453,Y,10,adulto,10.0
BU0002414,EN0000806,FUN000471,J,3,niño,30.0
BU0002415,EN0000806,FUN000413,G,4,adulto,30.0
BU0002416,EN0000806,FUN000363,O,5,adulto,30.0
BU0002417,EN0000806,FUN000516,E,5,adulto,30.0
BU0002418,EN0000806,FUN000068,R,17,niño,15.0
BU0002419,EN0000807,FUN000020,A,17,adulto,15.0
BU0002420,EN0000807,FUN000967,R,2,niño,10.0
BU0002421,EN0000807,FUN000313,L,20,adulto,30.0
BU0002422,EN0000807,FUN000170,T,10,niño,30.0
BU0002423,EN0000807,FUN000676,U,19,niño,10.0
BU0002424,EN0000808,FUN000050,W,20,niño,15.0
BU0002425,EN0000808,FUN000013,D,5,niño,15.0
BU0002426,EN0000808,FUN000459,Q,18,adulto,22.5
BU0002427,EN0000809,FUN000273,B,13,adulto,30.0
BU0002428,EN0000809,FUN000061,N,14,niño,30.0
BU0002429,EN0000809,FUN000727,E,3,niño,15.0
BU0002430,EN0000809,FUN000323,X,12,niño,30.0
BU0002431,EN0000809,FUN000675,J,4,adulto,30.0
BU0002432,EN0000810,FUN000925,W,4,adulto,15.0
BU0002433,EN0000810,FUN000052,T,15,niño,22.5
BU0002434,EN0000811,FUN000966,M,14,niño,15.0
BU0002435,EN0000811,FUN000692,R,13,niño,22.5
BU0002436,EN0000811,FUN000060,A,10,adulto,30.0
BU0002437,EN0000812,FUN000932,Y,14,niño,10.0
BU0002438,EN0000813,FUN000628,W,8,niño,30.0
BU0002439,EN0000813,FUN000513,R,20,niño,10.0
BU0002440,EN0000813,FUN000187,J,9,adulto,30.0
BU0002441,EN0000813,FUN000263,W,8,adulto,10.0
BU0002442,EN0000813,FUN000156,G,15,niño,15.0
BU0002443,EN0000814,FUN000689,V,11,adulto,22.5
BU0002444,EN0000814,FUN000561,W,9,niño,22.5
BU0002445,EN0000815,FUN000585,L,5,adulto,10.0
BU0002446,EN0000815,FUN000175,R,7,adulto,15.0
BU0002447,EN0000816,FUN000453,N,18,niño,10.0
BU0002448,EN0000816,FUN000512,P,11,adulto,22.5
BU0002449,EN0000816,FUN000019,D,7,niño,30.0
BU0002450,EN0000816,FUN000031,J,20,niño,30.0
BU0002451,EN0000817,FUN000125,G,4,adulto,15.0
BU0002452,EN0000817,FUN000106,C,5,niño,22.5
BU0002453,EN0000818,FUN000802,K,15,adulto,10.0
BU0002454,EN0000818,FUN000868,A,14,adulto,22.5
BU0002455,EN0000818,FUN000895,L,4,adulto,22.5
BU0002456,EN0000819,FUN000641,E,2,niño,22.5
BU0002457,EN0000819,FUN000394,V,11,niño,30.0
BU0002458,EN0000819,FUN000296,Z,10,adulto,15.0
BU0002459,EN0000820,FUN000177,K,11,adulto,15.0
BU0002460,EN0000820,FUN000385,R,14,adulto,22.5
BU0002461,EN0000820,FUN000049,D,10,adulto,22.5
BU0002462,EN0000820,FUN000231,E,16,niño,10.0
BU0002463,EN0000820,FUN000156,D,6,niño,10.0
BU0002464,EN0000821,FUN000037,Y,13,niño,30.0
BU0002465,EN0000821,FUN000195,R,14,adulto,22.5
BU0002466,EN0000821,FUN000453,M,11,adulto,30.0
BU0002467,EN0000821,FUN000747,J,19,niño,10.0
BU0002468,EN0000822,FUN000246,R,15,adulto,30.0
BU0002469,EN0000823,FUN000624,R,15,adulto,15.0
BU0002470,EN0000823,FUN000762,G,10,niño,15.0
BU0002471,EN0000823,FUN000534,V,2,adulto,15.0
BU0002472,EN0000823,FUN000661,S,12,niño,10.0
BU0002473,EN0000823,FUN000975,N,20,adulto,30.0
BU0002474,EN0000824,FUN000950,B,9,niño,15.0
BU0002475,EN0000825,FUN000269,U,12,niño,10.0
BU0002476,EN0000825,FUN000259,H,6,adulto,22.5
BU0002477,EN0000826,FUN000510,B,12,niño,22.5
BU0002478,EN0000826,FUN000035,F,13,niño,30.0
BU0002479,EN0000826,FUN000611,W,17,niño,30.0
BU0002480,EN0000827,FUN000841,Q,20,niño,10.0
BU0002481,EN0000827,FUN000379,K,18,adulto,22.5
BU0002482,EN0000827,FUN000682,O,20,adulto,15.0
BU0002483,EN0000827,FUN000434,Y,8,adulto,22.5
BU0002484,EN0000827,FUN000479,X,5,niño,15.0
BU0002485,EN0000828,FUN000642,E,7,niño,15.0
BU0002486,EN0000828,FUN000045,C,1,adulto,10.0
BU0002487,EN0000828,FUN000592,K,6,niño,30.0
BU0002488,EN0000828,FUN000619,C,6,niño,10.0
BU0002489,EN0000828,FUN000281,B,3,adulto,22.5
BU0002490,EN0000829,FUN000026,E,13,adulto,30.0
BU0002491,EN0000829,FUN000521,J,12,adulto,10.0
BU0002492,EN0000829,FUN000287,N,1,niño,15.0
BU0002493,EN0000830,FUN000122,B,11,niño,10.0
BU0002494,EN0000830,FUN000191,P,3,niño,30.0
BU0002495,EN0000830,FUN000375,K,9,adulto,10.0
BU0002496,EN0000830,FUN000824,G,3,niño,30.0
BU0002497,EN0000831,FUN000988,E,8,adulto,10.0
BU0002498,EN0000831,FUN000863,O,20,adulto,22.5
BU0002499,EN0000831,FUN000199,J,10,niño,15.0
BU0002500,EN0000832,FUN000759,U,20,niño,30.0
BU0002501,EN0000832,FUN000699,B,9,adulto,22.5
BU0002502,EN0000832,FUN000989,R,1,adulto,10.0
BU0002503,EN0000833,FUN000605,Q,11,adulto,10.0
BU0002504,EN0000833,FUN000963,Q,2,adulto,10.0
BU0002505,EN0000834,FUN000977,D,18,adulto,10.0
BU0002506,EN0000834,FUN000789,P,4,adulto,15.0
BU0002507,EN0000834,FUN000403,A,2,niño,15.0
BU0002508,EN0000834,FUN000773,Q,5,niño,15.0
BU0002509,EN0000834,FUN000410,K,4,niño,30.0
BU0002510,EN0000835,FUN000273,D,11,adulto,15.0
BU0002511,EN0000835,FUN000702,T,20,niño,10.0
BU0002512,EN0000835,FUN000900,T,6,adulto,10.0
BU0002513,EN0000835,FUN000777,U,16,adulto,30.0
BU0002514,EN0000836,FUN000337,D,4,adulto,30.0
BU0002515,EN0000836,FUN000918,E,14,niño,30.0
BU0002516,EN0000836,FUN000441,V,3,niño,30.0
BU0002517,EN0000837,FUN000274,Y,1,niño,30.0
BU0002518,EN0000837,FUN000221,S,18,niño,15.0
BU0002519,EN0000838,FUN000814,S,8,adulto,30.0
BU0002520,EN0000838,FUN000555,W,15,adulto,10.0
BU0002521,EN0000838,FUN000816,J,14,adulto,10.0
BU0002522,EN0000838,FUN000109,E,19,adulto,10.0
BU0002523,EN0000839,FUN000209,Q,4,niño,15.0
BU0002524,EN0000839,FUN000188,X,20,niño,10.0
BU0002525,EN0000839,FUN000821,R,17,adulto,15.0
BU0002526,EN0000839,FUN000167,F,12,niño,10.0
BU0002527,EN0000840,FUN000509,U,10,niño,10.0
BU0002528,EN0000841,FUN000049,Z,2,niño,10.0
BU0002529,EN0000842,FUN000649,N,7,niño,15.0
BU0002530,EN0000842,FUN000830,X,17,niño,22.5
BU0002531,EN0000842,FUN000443,F,3,adulto,15.0
BU0002532,EN0000842,FUN000550,U,7,adulto,22.5
BU0002533,EN0000842,FUN000891,F,16,adulto,15.0
BU0002534,EN0000843,FUN000982,H,3,adulto,30.0
BU0002535,EN0000843,FUN000939,C,6,niño,10.0
BU0002536,EN0000843,FUN000978,I,12,adulto,15.0
BU0002537,EN0000843,FUN000331,T,19,adulto,15.0
BU0002538,EN0000843,FUN000693,V,9,niño,30.0
BU0002539,EN0000844,FUN000865,R,14,niño,15.0
BU0002540,EN0000844,FUN000435,C,14,adulto,15.0
BU0002541,EN0000845,FUN000599,T,3,adulto,15.0
BU0002542,EN0000845,FUN000677,N,15,adulto,22.5
BU0002543,EN0000846,FUN000440,X,12,niño,15.0
BU0002544,EN0000846,FUN000169,V,1,adulto,30.0
BU0002545,EN0000846,FUN000726,M,11,adulto,10.0
BU0002546,EN0000846,FUN000787,B,5,adulto,10.0
BU0002547,EN0000846,FUN000319,Q,9,adulto,22.5
BU0002548,EN0000847,FUN000060,D,19,adulto,10.0
BU0002549,EN0000848,FUN000916,A,6,adulto,30.0
BU0002550,EN0000848,FUN000850,U,15,adulto,30.0
BU0002551,EN0000848,FUN000368,G,7,adulto,30.0
BU0002552,EN0000848,FUN000887,V,8,niño,22.5
BU0002553,EN0000848,FUN000397,G,20,adulto,30.0
BU0002554,EN0000849,FUN000153,L,16,adulto,22.5
BU0002555,EN0000850,FUN000214,K,15,niño,22.5
BU0002556,EN0000850,FUN000503,B,11,niño,10.0
BU0002557,EN0000850,FUN000714,X,9,niño,10.0
BU0002558,EN0000850,FUN000850,L,13,adulto,15.0
BU0002559,EN0000851,FUN000403,H,3,adulto,15.0
BU0002560,EN0000851,FUN000329,A,9,niño,22.5
BU0002561,EN0000852,FUN000908,L,7,niño,10.0
BU0002562,EN0000853,FUN000579,Y,15,adulto,22.5
BU0002563,EN0000853,FUN000234,F,8,niño,22.5
BU0002564,EN0000854,FUN000207,X,15,niño,22.5
BU0002565,EN0000854,FUN000384,G,6,niño,10.0
BU0002566,EN0000855,FUN000515,G,17,adulto,10.0
BU0002567,EN0000855,FUN000818,Q,6,niño,30.0
BU0002568,EN0000855,FUN000150,C,19,niño,30.0
BU0002569,EN0000855,FUN000484,B,12,adulto,15.0
BU0002570,EN0000856,FUN000746,Z,11,niño,30.0
BU0002571,EN0000856,FUN000314,B,5,niño,15.0
BU0002572,EN0000856,FUN000305,X,5,adulto,10.0
BU0002573,EN0000856,FUN000112,G,19,adulto,22.5
BU0002574,EN0000857,FUN000473,W,3,adulto,30.0
BU0002575,EN0000857,FUN000869,W,9,adulto,15.0
BU0002576,EN0000858,FUN000186,L,16,niño,10.0
BU0002577,EN0000858,FUN000512,W,5,niño,15.0
BU0002578,EN0000858,FUN000125,P,7,adulto,15.0
BU0002579,EN0000859,FUN000976,T,20,adulto,10.0
BU0002580,EN0000859,FUN000206,B,14,adulto,10.0
BU0002581,EN0000859,FUN000418,A,5,adulto,30.0
BU0002582,EN0000859,FUN000913,V,11,adulto,30.0
BU0002583,EN0000860,FUN000402,D,13,niño,22.5
BU0002584,EN0000860,FUN000227,C,3,niño,30.0
BU0002585,EN0000860,FUN000567,N,5,adulto,22.5
BU0002586,EN0000860,FUN000912,I,13,adulto,10.0
BU0002587,EN0000861,FUN000561,X,18,niño,15.0
BU0002588,EN0000862,FUN000268,K,11,adulto,10.0
BU0002589,EN0000862,FUN000192,U,5,niño,15.0
BU0002590,EN0000863,FUN000114,B,10,adulto,30.0
BU0002591,EN0000863,FUN000033,A,16,adulto,10.0
BU0002592,EN0000863,FUN000951,L,6,niño,10.0
BU0002593,EN0000864,FUN000269,F,13,niño,15.0
BU0002594,EN0000865,FUN000060,Z,13,adulto,22.5
BU0002595,EN0000865,FUN000037,Y,13,adulto,22.5
BU0002596,EN0000865,FUN000332,E,4,adulto,15.0
BU0002597,EN0000866,FUN000043,S,17,adulto,30.0
BU0002598,EN0000866,FUN000475,J,19,niño,22.5
BU0002599,EN0000866,FUN000763,R,5,niño,15.0
BU0002600,EN0000866,FUN000498,L,2,adulto,22.5
BU0002601,EN0000867,FUN000493,Q,6,adulto,15.0
BU0002602,EN0000867,FUN000471,U,18,adulto,10.0
BU0002603,EN0000867,FUN000571,L,1,niño,22.5
BU0002604,EN0000867,FUN000682,K,11,niño,22.5
BU0002605,EN0000868,FUN000954,E,16,adulto,30.0
BU0002606,EN0000868,FUN000314,V,18,niño,10.0
BU0002607,EN0000868,FUN000423,E,6,niño,15.0
BU0002608,EN0000868,FUN000526,O,15,adulto,30.0
BU0002609,EN0000868,FUN000987,U,18,niño,15.0
BU0002610,EN0000869,FUN000756,Z,15,adulto,30.0
BU0002611,EN0000869,FUN000638,N,3,adulto,30.0
BU0002612,EN0000870,FUN000524,P,17,niño,10.0
BU0002613,EN0000871,FUN000448,V,14,adulto,15.0
BU0002614,EN0000872,FUN000664,D,16,niño,22.5
BU0002615,EN0000872,FUN000764,L,14,adulto,10.0
BU0002616,EN0000872,FUN000705,M,3,adulto,30.0
BU0002617,EN0000872,FUN000635,T,1,niño,30.0
BU0002618,EN0000873,FUN000967,G,18,adulto,10.0
BU0002619,EN0000873,FUN000964,Q,6,adulto,15.0
BU0002620,EN0000874,FUN000557,I,4,adulto,22.5
BU0002621,EN0000874,FUN000324,F,13,adulto,10.0
BU0002622,EN0000874,FUN000158,X,16,adulto,30.0
BU0002623,EN0000874,FUN000845,Z,9,adulto,10.0
BU0002624,EN0000874,FUN000948,E,11,niño,10.0
BU0002625,EN0000875,FUN000059,F,13,adulto,30.0
BU0002626,EN0000875,FUN000413,T,3,adulto,30.0
BU0002627,EN0000875,FUN000054,I,6,adulto,30.0
BU0002628,EN0000875,FUN000996,R,4,niño,22.5
BU0002629,EN0000876,FUN000111,X,17,adulto,30.0
BU0002630,EN0000877,FUN000750,G,17,adulto,30.0
BU0002631,EN0000877,FUN000613,I,20,adulto,15.0
BU0002632,EN0000877,FUN000887,N,19,adulto,30.0
BU0002633,EN0000877,FUN000355,A,5,adulto,10.0
BU0002634,EN0000878,FUN000321,O,20,adulto,22.5
BU0002635,EN0000878,FUN000367,L,11,adulto,30.0
BU0002636,EN0000879,FUN000846,A,6,adulto,15.0
BU0002637,EN0000879,FUN000507,V,14,adulto,30.0
BU0002638,EN0000879,FUN000492,R,9,adulto,10.0
BU0002639,EN0000879,FUN000349,E,12,adulto,30.0
BU0002640,EN0000880,FUN000272,R,17,adulto,30.0
BU0002641,EN0000880,FUN000078,T,8,niño,10.0
BU0002642,EN0000880,FUN000832,T,5,niño,10.0
BU0002643,EN0000880,FUN000861,G,13,niño,30.0
BU0002644,EN0000880,FUN000843,W,17,adulto,10.0
BU0002645,EN0000881,FUN000376,U,19,niño,30.0
BU0002646,EN0000881,FUN000104,H,20,adulto,22.5
BU0002647,EN0000882,FUN000252,T,8,niño,15.0
BU0002648,EN0000882,FUN000205,J,13,adulto,30.0
BU0002649,EN0000882,FUN000440,C,13,niño,15.0
BU0002650,EN0000882,FUN000377,U,17,adulto,22.5
BU0002651,EN0000882,FUN000962,B,5,adulto,22.5
BU0002652,EN0000883,FUN000498,P,20,adulto,22.5
BU0002653,EN0000884,FUN000538,K,3,adulto,22.5
BU0002654,EN0000884,FUN000923,P,20,niño,10.0
BU0002655,EN0000884,FUN000314,V,7,niño,30.0
BU0002656,EN0000884,FUN000301,H,17,adulto,10.0
BU0002657,EN0000884,FUN000231,W,9,niño,10.0
BU0002658,EN0000885,FUN000781,H,4,niño,30.0
BU0002659,EN0000885,FUN000449,V,7,niño,10.0
BU0002660,EN0000885,FUN000700,Z,15,niño,30.0
BU0002661,EN0000885,FUN000997,R,7,niño,15.0
BU0002662,EN0000885,FUN000725,A,16,adulto,22.5
BU0002663,EN0000886,FUN000363,F,17,adulto,22.5
BU0002664,EN0000886,FUN000284,C,13,niño,15.0
BU0002665,EN0000886,FUN000522,P,9,niño,22.5
BU0002666,EN0000887,FUN000384,L,2,niño,22.5
BU0002667,EN0000887,FUN000173,F,16,niño,15.0
BU0002668,EN0000887,FUN000921,Z,6,niño,22.5
BU0002669,EN0000887,FUN000745,D,7,niño,15.0
BU0002670,EN0000887,FUN000384,P,16,adulto,15.0
BU0002671,EN0000888,FUN000982,K,20,adulto,10.0
BU0002672,EN0000888,FUN000987,P,13,niño,15.0
BU0002673,EN0000889,FUN000932,I,7,niño,10.0
BU0002674,EN0000890,FUN000626,R,2,niño,22.5
BU0002675,EN0000890,FUN000377,D,11,niño,22.5
BU0002676,EN0000890,FUN000802,D,5,adulto,15.0
BU0002677,EN0000890,FUN000250,Q,17,niño,15.0
BU0002678,EN0000890,FUN000453,W,18,adulto,10.0
BU0002679,EN0000891,FUN000506,G,2,adulto,30.0
BU0002680,EN0000891,FUN000281,R,1,niño,22.5
BU0002681,EN0000892,FUN000543,T,8,adulto,15.0
BU0002682,EN0000893,FUN000651,S,17,adulto,22.5
BU0002683,EN0000893,FUN000149,U,11,adulto,30.0
BU0002684,EN0000893,FUN000893,P,7,adulto,30.0
BU0002685,EN0000894,FUN000741,D,19,adulto,10.0
BU0002686,EN0000894,FUN000603,I,11,adulto,15.0
BU0002687,EN0000894,FUN000838,P,17,adulto,10.0
BU0002688,EN0000895,FUN000994,M,15,adulto,22.5
BU0002689,EN0000895,FUN000317,R,4,niño,30.0
BU0002690,EN0000896,FUN000502,G,15,adulto,30.0
BU0002691,EN0000896,FUN000123,I,17,niño,22.5
BU0002692,EN0000896,FUN000495,U,6,adulto,22.5
BU0002693,EN0000896,FUN000551,T,6,adulto,22.5
BU0002694,EN0000896,FUN000306,D,18,niño,15.0
BU0002695,EN0000897,FUN000551,Z,4,niño,22.5
BU0002696,EN0000898,FUN000790,N,3,niño,22.5
BU0002697,EN0000898,FUN000766,N,20,niño,15.0
BU0002698,EN0000898,FUN000353,K,3,niño,10.0
BU0002699,EN0000898,FUN000156,X,7,niño,30.0
BU0002700,EN0000899,FUN000017,R,3,niño,22.5
BU0002701,EN0000899,FUN000283,H,1,niño,10.0
BU0002702,EN0000899,FUN000091,T,11,adulto,30.0
BU0002703,EN0000899,FUN000601,E,16,niño,15.0
BU0002704,EN0000899,FUN000309,O,1,adulto,30.0
BU0002705,EN0000900,FUN000117,O,1,niño,15.0
BU0002706,EN0000901,FUN000800,I,15,adulto,30.0
BU0002707,EN0000901,FUN000516,D,12,niño,22.5
BU0002708,EN0000901,FUN000422,C,20,niño,22.5
BU0002709,EN0000901,FUN000048,R,15,adulto,30.0
BU0002710,EN0000902,FUN000155,V,1,niño,30.0
BU0002711,EN0000902,FUN000750,U,5,niño,15.0
BU0002712,EN0000902,FUN000311,A,12,adulto,10.0
BU0002713,EN0000903,FUN000401,N,14,adulto,30.0
BU0002714,EN0000903,FUN000938,S,14,adulto,10.0
BU0002715,EN0000904,FUN000782,W,2,niño,22.5
BU0002716,EN0000905,FUN000465,Y,13,niño,30.0
BU0002717,EN0000906,FUN000415,Y,10,adulto,22.5
BU0002718,EN0000906,FUN000801,I,6,adulto,22.5
BU0002719,EN0000906,FUN000727,Q,8,niño,15.0
BU0002720,EN0000907,FUN000614,Z,15,adulto,10.0
BU0002721,EN0000907,FUN000352,Z,10,adulto,22.5
BU0002722,EN0000907,FUN000158,S,10,adulto,30.0
BU0002723,EN0000907,FUN000181,P,20,adulto,22.5
BU0002724,EN0000907,FUN000326,P,11,niño,30.0
BU0002725,EN0000908,FUN000245,Z,2,adulto,10.0
BU0002726,EN0000908,FUN000017,L,12,adulto,10.0
BU0002727,EN0000908,FUN000807,J,15,niño,30.0
BU0002728,EN0000909,FUN000407,R,18,niño,22.5
BU0002729,EN0000909,FUN000370,H,4,niño,10.0
BU0002730,EN0000909,FUN000296,V,1,niño,30.0
BU0002731,EN0000909,FUN000401,B,12,niño,22.5
BU0002732,EN0000909,FUN000452,Z,18,niño,22.5
BU0002733,EN0000910,FUN000837,D,20,adulto,22.5
BU0002734,EN0000910,FUN000474,G,11,niño,22.5
BU0002735,EN0000910,FUN000006,H,10,adulto,15.0
BU0002736,EN0000910,FUN001000,O,12,adulto,22.5
BU0002737,EN0000911,FUN000147,Q,8,adulto,22.5
BU0002738,EN0000911,FUN000686,S,6,adulto,15.0
BU0002739,EN0000912,FUN000866,J,14,adulto,15.0
BU0002740,EN0000912,FUN000181,Y,14,niño,22.5
BU0002741,EN0000912,FUN000514,W,18,niño,22.5
BU0002742,EN0000912,FUN000892,S,10,adulto,10.0
BU0002743,EN0000912,FUN000970,D,12,niño,30.0
BU0002744,EN0000913,FUN000272,O,9,niño,15.0
BU0002745,EN0000913,FUN000522,F,10,adulto,15.0
BU0002746,EN0000914,FUN000476,T,16,niño,30.0
BU0002747,EN0000914,FUN000253,X,16,niño,10.0
BU0002748,EN0000914,FUN000889,E,9,niño,30.0
BU0002749,EN0000915,FUN000928,M,13,niño,15.0
BU0002750,EN0000915,FUN000341,S,2,niño,10.0
BU0002751,EN0000915,FUN000667,U,17,adulto,15.0
BU0002752,EN0000916,FUN000402,A,9,adulto,15.0
BU0002753,EN0000916,FUN000632,I,15,adulto,10.0
BU0002754,EN0000916,FUN000633,S,17,adulto,22.5
BU0002755,EN0000916,FUN000450,R,14,niño,10.0
BU0002756,EN0000917,FUN000620,I,7,niño,15.0
BU0002757,EN0000917,FUN000957,J,11,niño,30.0
BU0002758,EN0000917,FUN000610,E,6,niño,15.0
BU0002759,EN0000917,FUN000595,H,7,adulto,22.5
BU0002760,EN0000918,FUN000089,W,4,adulto,22.5
BU0002761,EN0000918,FUN000155,Y,11,adulto,15.0
BU0002762,EN0000918,FUN000581,V,14,adulto,22.5
BU0002763,EN0000918,FUN000261,Q,7,adulto,30.0
BU0002764,EN0000918,FUN000035,S,1,adulto,15.0
BU0002765,EN0000919,FUN000917,Y,12,niño,30.0
BU0002766,EN0000919,FUN000450,A,2,niño,22.5
BU0002767,EN0000920,FUN000452,A,9,niño,15.0
BU0002768,EN0000920,FUN000948,G,18,adulto,22.5
BU0002769,EN0000920,FUN000968,Z,1,adulto,30.0
BU0002770,EN0000920,FUN000905,Y,11,niño,10.0
BU0002771,EN0000921,FUN000536,E,7,adulto,30.0
BU0002772,EN0000921,FUN000894,B,6,adulto,30.0
BU0002773,EN0000922,FUN000883,P,10,adulto,22.5
BU0002774,EN0000922,FUN000852,I,8,adulto,30.0
BU0002775,EN0000922,FUN000711,V,17,niño,30.0
BU0002776,EN0000922,FUN000973,O,20,niño,22.5
BU0002777,EN0000922,FUN000244,G,17,niño,22.5
BU0002778,EN0000923,FUN000178,L,19,niño,30.0
BU0002779,EN0000923,FUN000602,A,13,niño,10.0
BU0002780,EN0000924,FUN000694,L,3,niño,22.5
BU0002781,EN0000924,FUN000526,Z,3,adulto,15.0
BU0002782,EN0000924,FUN000576,T,13,niño,30.0
BU0002783,EN0000924,FUN000928,T,17,niño,30.0
BU0002784,EN0000925,FUN000123,Q,8,adulto,10.0
BU0002785,EN0000925,FUN000961,U,3,adulto,22.5
BU0002786,EN0000925,FUN000453,E,7,adulto,30.0
BU0002787,EN0000925,FUN000589,M,7,niño,30.0
BU0002788,EN0000926,FUN000730,X,14,adulto,10.0
BU0002789,EN0000926,FUN000484,U,2,niño,22.5
BU0002790,EN0000926,FUN000342,E,4,adulto,30.0
BU0002791,EN0000927,FUN000999,X,16,niño,15.0
BU0002792,EN0000927,FUN000911,Y,10,adulto,30.0
BU0002793,EN0000927,FUN000234,B,1,adulto,22.5
BU0002794,EN0000927,FUN000001,G,20,niño,30.0
BU0002795,EN0000928,FUN000372,R,13,adulto,22.5
BU0002796,EN0000929,FUN000623,Q,1,adulto,15.0
BU0002797,EN0000929,FUN000572,G,3,niño,10.0
BU0002798,EN0000929,FUN000787,V,11,niño,15.0
BU0002799,EN0000929,FUN000626,J,14,adulto,30.0
BU0002800,EN0000929,FUN000036,Z,15,niño,22.5
BU0002801,EN0000930,FUN000165,J,20,adulto,10.0
BU0002802,EN0000930,FUN000874,I,19,adulto,10.0
BU0002803,EN0000930,FUN000865,T,10,niño,22.5
BU0002804,EN0000931,FUN000242,H,14,niño,10.0
BU0002805,EN0000931,FUN000045,L,5,niño,15.0
BU0002806,EN0000931,FUN000937,M,12,adulto,30.0
BU0002807,EN0000931,FUN000178,K,19,adulto,22.5
BU0002808,EN0000931,FUN000836,A,14,niño,22.5
BU0002809,EN0000932,FUN000829,L,18,adulto,30.0
BU0002810,EN0000932,FUN000108,M,6,adulto,15.0
BU0002811,EN0000932,FUN000490,J,19,adulto,15.0
BU0002812,EN0000932,FUN000514,B,3,niño,22.5
BU0002813,EN0000933,FUN000753,K,7,adulto,30.0
BU0002814,EN0000933,FUN000027,X,6,niño,10.0
BU0002815,EN0000933,FUN000060,B,8,niño,30.0
BU0002816,EN0000933,FUN000907,J,7,niño,10.0
BU0002817,EN0000934,FUN000693,Y,19,adulto,30.0
BU0002818,EN0000934,FUN000622,D,12,niño,15.0
BU0002819,EN0000934,FUN000512,V,3,adulto,15.0
BU0002820,EN0000934,FUN000090,R,20,adulto,30.0
BU0002821,EN0000934,FUN000870,S,5,adulto,10.0
BU0002822,EN0000935,FUN000440,Q,13,niño,10.0
